userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (1001,37.616119384765625) (3501,36.560279846191406) (1713,36.529048919677734) (51,36.38982009887695)* (1394,36.22301483154297) (1073,36.05965042114258) (3992,35.97774124145508) (187,35.951805114746094) (238,35.78331756591797) (1795,35.70658874511719) (70,35.46988296508789)* (1156,35.42298889160156) (1014,35.41370391845703) (155,35.14481735229492) (59,35.10986328125)* (1072,34.834983825683594) (993,34.81550979614258) (511,34.80923843383789) (3109,34.69107437133789) (1836,34.674076080322266)
496: (518,39.990440368652344)* (2014,39.6998291015625) (1104,39.11528778076172) (1705,39.085838317871094) (1797,38.68202590942383) (72,38.68104934692383) (72,38.68104934692383) (1114,38.6093635559082)* (380,38.51491928100586) (487,38.30194091796875) (1714,38.25978469848633) (5079,38.20881652832031) (1710,37.96942138671875) (955,37.88386917114258) (7100,37.505279541015625) (378,37.46623229980469) (506,37.46260452270508) (2446,37.4354133605957) (707,37.419029235839844) (7,37.41032409667969)
497: (292,31.96695899963379)* (466,31.665063858032227)* (461,31.31801986694336) (55,31.242786407470703)* (544,31.224828720092773) (67,30.858013153076172)* (67,30.858013153076172)* (344,30.684188842773438) (291,30.539573669433594) (299,30.537084579467773) (349,30.526546478271484) (686,30.182382583618164) (646,30.145357131958008)* (525,30.092025756835938) (543,29.934886932373047) (523,29.91886329650879) (318,29.87213897705078) (1034,29.630231857299805)* (328,29.4742374420166) (903,29.47024917602539)*
498: (67,43.200130462646484)* (67,43.200130462646484)* (301,42.84659957885742)* (257,42.76911926269531)* (320,41.891544342041016) (294,41.849674224853516)* (525,41.73982238769531)* (291,41.40523147583008)* (322,41.3114128112793) (468,41.282127380371094)* (1601,41.17327880859375) (360,41.1453857421875) (455,41.12565612792969) (484,41.01573944091797)* (465,40.92255783081055) (333,40.824562072753906) (161,40.73688888549805) (326,40.66946029663086) (328,40.65052795410156)* (475,40.614261627197266)
499: (959,34.48905944824219) (707,33.82432556152344) (1249,33.8111572265625) (1104,33.44623565673828)* (176,33.31189727783203) (7,33.21175003051758)* (190,33.108924865722656) (917,33.09457778930664) (163,32.969093322753906) (159,32.810428619384766) (227,32.77351379394531) (3739,32.66191864013672) (1369,32.63700485229492) (173,32.63241958618164)* (1714,32.584232330322266)* (1810,32.537654876708984) (1814,32.52056884765625) (198,32.49784469604492)* (1513,32.35271072387695) (724,32.214454650878906)
500: (2668,40.68157958984375) (9783,39.37562942504883) (2671,39.20512390136719) (2811,39.10283279418945) (753,38.96282958984375) (2670,38.95839309692383) (1969,38.669681549072266) (1745,38.589683532714844) (11128,38.55521011352539) (2030,38.50320816040039) (592,38.4542350769043) (2152,38.42192459106445) (772,38.39785385131836) (2691,38.3535270690918) (778,38.326873779296875) (4865,38.30630874633789) (4853,38.24106979370117) (2605,38.205257415771484) (2681,38.17856979370117) (1708,38.16289138793945)
501: (289,34.81684875488281)* (300,34.381591796875) (89,34.23843002319336)* (679,34.12862777709961) (288,34.09143829345703)* (292,33.972782135009766)* (302,33.382625579833984)* (67,33.30532455444336)* (67,33.30532455444336)* (344,33.23544692993164) (257,33.21219253540039)* (466,33.03825759887695) (542,32.99966049194336) (306,32.792972564697266) (349,32.79212188720703)* (342,32.77838897705078) (3173,32.73763656616211) (498,32.69579315185547) (544,32.68585205078125) (680,32.633853912353516)
502: (55,41.04071807861328)* (701,40.943870544433594) (295,40.9069938659668)* (289,40.85036849975586)* (257,40.685340881347656)* (67,40.59069061279297) (67,40.59069061279297) (525,40.0852165222168) (301,39.9616584777832) (306,39.854209899902344)* (310,39.506752014160156) (311,39.42642593383789) (333,39.24648666381836) (679,39.14228820800781)* (285,39.08543395996094) (323,39.0529899597168)* (466,39.0189208984375)* (320,39.008792877197266) (314,38.89271926879883) (535,38.83070755004883)
503: (289,40.284141540527344)* (89,40.178855895996094)* (288,39.988319396972656)* (701,39.75895309448242)* (333,39.73581314086914) (291,39.72816467285156) (466,39.689212799072266) (302,39.522010803222656) (55,39.48698806762695)* (344,39.44272994995117) (461,39.396827697753906) (523,39.028228759765625) (298,38.79585647583008)* (686,38.755409240722656) (293,38.58047103881836) (680,38.56686019897461) (544,38.50959777832031) (306,38.509002685546875)* (1934,38.46076965332031) (349,38.4345703125)*
504: (779,38.4780158996582) (464,38.1157341003418) (687,37.56448745727539)* (1185,37.343074798583984) (300,37.332149505615234)* (486,37.082733154296875) (377,37.00333786010742) (816,36.96949768066406) (679,36.91070556640625)* (1047,36.68009567260742) (499,36.679168701171875) (544,36.633399963378906)* (1188,36.59858322143555) (324,36.559776306152344)* (1541,36.55683898925781) (693,36.51967239379883)* (461,36.51884078979492) (704,36.50478744506836) (1035,36.43657684326172) (471,36.299461364746094)
506: (32,40.06764602661133) (2,39.913883209228516) (1295,39.29426574707031) (5475,39.19411087036133) (7078,39.01557540893555) (1303,39.001102447509766) (1301,38.95970916748047) (1292,38.80329513549805) (1707,38.75224304199219) (1062,38.602054595947266) (1298,38.53620910644531) (1296,38.44779968261719) (238,38.429283142089844) (12552,38.29444122314453) (6547,38.29336929321289) (8048,38.27854537963867) (5709,38.26002502441406) (15569,38.08498001098633) (1066,38.06373977661133)* (4994,37.90354919433594)
507: (1740,38.639915466308594) (8756,38.607421875) (6397,37.67011642456055) (418,37.56239318847656) (40,37.45056915283203) (683,37.26511764526367) (2465,37.221275329589844) (2646,37.08008575439453) (4649,37.01479721069336) (3110,36.952903747558594) (159,36.91551208496094) (2059,36.91486358642578) (1816,36.85074234008789) (945,36.84463119506836) (190,36.81810760498047) (1123,36.74118423461914) (163,36.70214080810547) (154,36.67661666870117) (65,36.62578582763672) (65,36.62578582763672)
508: (4183,35.076194763183594) (4216,34.529178619384766) (4324,33.126953125) (4361,32.61325454711914) (4737,32.46479034423828) (3051,32.40628433227539) (1025,32.33896255493164) (4222,31.907073974609375) (4253,31.89667320251465) (4760,31.89027214050293) (12639,31.80221176147461) (2395,31.80038833618164) (2570,31.76206398010254) (7838,31.674528121948242) (12701,31.673824310302734) (12694,31.52786636352539) (12693,31.491764068603516) (12697,31.482498168945312) (12691,31.46674346923828) (12696,31.451335906982422)
509: (966,39.3819580078125)* (371,38.704097747802734) (488,38.43244934082031)* (198,38.300296783447266) (978,38.252708435058594) (1044,38.20049285888672) (510,38.023643493652344) (230,37.9524040222168) (378,37.83949279785156)* (500,37.816959381103516) (1406,37.66861343383789) (1145,37.625545501708984) (1874,37.56080627441406) (486,37.443111419677734)* (517,37.408077239990234) (917,37.39405059814453) (490,37.28437423706055) (2956,37.26860427856445) (2843,37.23353576660156) (1200,37.21379852294922)
510: (374,36.065399169921875) (3324,35.39293670654297) (10548,34.732032775878906) (390,34.52246856689453) (375,34.42350387573242) (406,34.407466888427734) (5089,34.355106353759766) (3484,34.34088134765625) (1112,34.291385650634766) (2102,34.0904655456543) (2086,33.9637451171875) (1127,33.743106842041016) (1130,33.09036636352539) (1922,32.94654846191406) (1109,32.7999382019043) (89,32.77053451538086) (5605,32.77012252807617) (397,32.72951126098633) (8292,32.70431900024414) (2094,32.65520477294922)
511: (709,40.61115646362305)* (227,40.28599166870117) (226,40.18630599975586)* (220,40.16502380371094) (233,40.07509994506836) (88,39.99393081665039) (190,39.37478256225586) (203,39.210052490234375) (207,39.20140838623047) (512,39.06148147583008) (199,39.03919219970703)* (173,39.025978088378906) (964,38.84212112426758)* (159,38.831153869628906) (432,38.78234100341797) (217,38.60091781616211) (429,38.59815216064453) (425,38.49507141113281) (1090,38.49401092529297) (969,38.49341583251953)
512: (830,34.460365295410156) (930,33.96824264526367) (1044,33.942752838134766)* (968,33.87594223022461) (811,33.79395294189453) (500,33.73988342285156) (377,33.63800048828125) (2940,33.56113815307617) (806,33.54071044921875) (2379,33.464107513427734) (1104,33.4313850402832) (371,33.414791107177734)* (953,33.41196060180664) (815,33.40186309814453) (198,33.35789489746094) (4171,33.294525146484375) (726,33.25794219970703) (834,33.091590881347656) (518,32.98527908325195) (1859,32.916290283203125)
513: (1239,43.06645965576172) (227,43.03418731689453) (154,42.90907669067383) (199,42.507877349853516) (429,42.37852478027344) (217,42.36985397338867) (6297,42.30085754394531) (159,42.009822845458984) (190,41.904239654541016) (533,41.61905288696289) (2591,41.51288604736328) (418,41.509891510009766) (1090,41.39179229736328) (898,41.312110900878906) (8504,41.296749114990234) (1390,41.26549530029297) (424,41.26066207885742) (1511,41.0350341796875) (210,41.030452728271484) (5320,40.988670349121094)
514: (300,31.51881217956543)* (289,31.46969985961914) (680,31.185068130493164) (2981,30.97338104248047) (679,30.954679489135742) (1034,30.71917724609375) (461,30.68606948852539)* (972,30.646718978881836)* (292,30.541301727294922)* (324,30.512672424316406) (498,30.469009399414062) (541,30.10240936279297) (524,30.032590866088867) (55,30.02606964111328) (544,30.02066421508789)* (298,30.0024356842041) (318,29.989858627319336)* (528,29.863441467285156) (295,29.834054946899414) (302,29.80759620666504)*
515: (1954,38.74376678466797) (1944,38.603458404541016) (1947,38.279075622558594) (433,38.010677337646484) (12753,37.91640853881836) (629,37.87968444824219) (3693,37.75448226928711) (6687,37.715538024902344) (622,37.568077087402344) (1953,37.537723541259766) (618,37.51927185058594) (3673,37.43537521362305) (6382,37.422019958496094) (5048,37.37665557861328) (222,37.35950469970703) (3702,37.3045539855957) (271,37.28868103027344) (1976,37.28102493286133) (217,37.18538284301758) (527,37.0699462890625)
516: (377,36.175785064697266) (486,36.00416946411133) (209,35.53331756591797) (230,35.49415588378906) (1104,35.34124755859375) (504,35.23200225830078) (1044,35.222747802734375) (498,35.19575881958008) (1246,35.11116409301758) (959,34.98946762084961) (1674,34.96907043457031) (1691,34.96234893798828) (4155,34.914344787597656) (779,34.789180755615234) (333,34.779579162597656) (190,34.769325256347656) (289,34.72718811035156) (72,34.715518951416016)* (72,34.715518951416016)* (234,34.66598892211914)
517: (266,43.39301300048828) (748,42.491600036621094) (1971,42.45287322998047) (1953,42.403907775878906) (5192,42.11058807373047) (3164,41.769466400146484) (11753,41.64189910888672) (52,41.64130783081055) (52,41.64130783081055) (3696,41.60166549682617) (13700,41.5793342590332) (2605,41.505558013916016)* (7742,41.43989562988281) (2668,41.3843994140625) (1801,41.38346481323242) (3707,41.20301818847656) (11204,41.14244842529297) (622,41.00701904296875) (9882,40.99659729003906) (88,40.96434783935547)
518: (300,32.20724105834961)* (544,31.666322708129883) (306,31.51754379272461)* (679,31.378023147583008)* (646,31.288082122802734) (325,31.25613021850586) (464,31.202159881591797) (302,31.201265335083008) (344,31.156322479248047)* (458,31.14120864868164) (299,30.86499786376953) (1047,30.760814666748047) (1032,30.717586517333984)* (1458,30.61504554748535) (321,30.599058151245117)* (1453,30.58367919921875) (1037,30.547428131103516) (704,30.538631439208984) (1673,30.52589225769043) (67,30.47399139404297)*
519: (1104,36.94007873535156) (936,35.95284652709961)* (2835,35.89434051513672) (707,35.85029983520508) (726,35.80349349975586) (930,35.784873962402344) (841,35.73383331298828) (923,35.650535583496094) (176,35.555946350097656) (1338,35.545684814453125) (1348,35.47926712036133) (1366,35.471187591552734) (517,35.10002899169922) (1347,35.08610153198242) (1914,35.050209045410156) (957,35.04638671875) (1360,34.979461669921875) (2038,34.967227935791016) (952,34.888145446777344) (928,34.87361145019531)*
520: (1714,33.67963409423828) (72,33.54304504394531)* (72,33.54304504394531)* (4156,33.3477783203125) (7,33.144508361816406) (1104,33.058326721191406) (5079,33.03297424316406) (504,32.91136169433594) (3053,32.892127990722656) (2038,32.86018753051758) (487,32.856658935546875) (1796,32.85123825073242) (9,32.53229522705078) (1797,32.41376495361328) (173,32.406246185302734) (4155,32.200199127197266) (6439,32.19856643676758) (1704,32.05247116088867) (450,32.04624938964844) (36,31.913766860961914)
521: (412,34.87220764160156) (540,34.79201889038086) (687,34.20132064819336)* (1046,34.02410888671875) (1672,33.84889602661133) (1182,33.778255462646484) (808,33.75066375732422) (1043,33.72099685668945)* (501,33.71968078613281) (1180,33.48248291015625) (481,33.2601318359375) (816,33.23760986328125) (1185,33.22493362426758) (1193,33.16814422607422) (500,33.12309265136719) (470,33.12189865112305) (497,33.11149978637695) (488,33.09032440185547) (2661,33.0773811340332) (3398,33.05238342285156)
523: (429,40.342735290527344) (3281,39.94829559326172) (428,39.70874786376953) (857,39.668270111083984) (427,39.61833190917969) (208,39.6102294921875) (1242,39.57382583618164) (10969,39.547752380371094) (1048,39.50727462768555) (1239,39.33493423461914) (434,39.27708053588867) (863,39.27191162109375) (1515,39.22321319580078) (10748,39.195735931396484) (2531,39.17131042480469) (1977,39.147377014160156) (612,39.11918640136719) (1090,39.08586883544922) (4129,39.08102798461914) (159,39.014923095703125)
525: (486,35.48741912841797) (816,35.33484649658203)* (488,35.157894134521484)* (377,34.93548583984375) (779,34.85251998901367) (492,34.784759521484375) (540,34.76751708984375)* (536,34.21318435668945)* (3247,34.13529586791992) (1179,34.080970764160156)* (1044,34.07342529296875) (1866,33.90291213989258) (2661,33.82330322265625) (198,33.771240234375) (4262,33.7642822265625) (1863,33.73415756225586) (494,33.719173431396484) (1186,33.701271057128906) (507,33.69729232788086) (1246,33.656009674072266)*
526: (1672,37.9027214050293)* (475,37.81715774536133) (917,37.79975128173828) (230,37.78175735473633) (1249,37.614524841308594)* (1406,37.58126449584961) (234,37.55095291137695) (1974,37.429534912109375) (377,36.9732780456543) (808,36.84239959716797) (1274,36.83578109741211) (2346,36.730743408203125) (918,36.52613830566406) (1360,36.38569641113281) (1513,36.357322692871094) (489,36.34128189086914) (966,36.1279296875) (498,36.065433502197266) (500,36.05921173095703) (614,35.893035888671875)
527: (89,30.912256240844727)* (532,30.62972640991211) (526,30.32404899597168) (300,30.293977737426758)* (67,30.01003074645996)* (67,30.01003074645996)* (701,29.986183166503906) (2083,29.776935577392578) (298,29.626853942871094) (679,29.595956802368164) (333,29.548782348632812) (306,29.54043960571289) (323,29.508575439453125) (352,29.263044357299805) (906,29.220003128051758) (548,29.206226348876953)* (299,29.03485107421875)* (525,29.017805099487305) (349,28.953598022460938) (535,28.7959041595459)
529: (13123,42.31122589111328) (1813,42.20182418823242) (5172,41.194664001464844) (1369,41.084144592285156)* (6576,41.054298400878906) (2853,40.600704193115234) (7929,40.42311096191406) (3472,40.40502166748047) (1639,40.282962799072266) (1412,40.25788497924805) (15985,40.05091094970703) (7047,40.00990676879883)* (5296,39.988712310791016) (2624,39.97894287109375) (1804,39.961448669433594) (212,39.923789978027344) (1372,39.90443420410156) (15987,39.82667541503906) (15983,39.79595947265625) (15989,39.71450424194336)
530: (5925,40.77641296386719) (6297,40.20387268066406) (898,40.200321197509766) (3057,40.1130485534668) (3026,39.76466751098633) (986,39.75999450683594) (8676,39.671226501464844) (167,39.59646224975586) (2407,39.594215393066406) (437,39.53972244262695) (604,39.538536071777344) (1383,39.454368591308594) (985,39.22944641113281) (13709,39.122554779052734) (15752,39.0850944519043) (5412,39.044395446777344)* (430,39.00336456298828) (426,38.99948501586914) (227,38.964359283447266) (1971,38.95414733886719)
531: (89,36.4661750793457)* (288,36.22686004638672)* (544,36.20817565917969) (292,36.165496826171875)* (679,36.09608459472656)* (704,35.8821907043457)* (1032,35.24043273925781) (318,35.18794250488281) (2025,34.89592361450195) (1037,34.89447021484375) (352,34.83344650268555) (1034,34.81125259399414) (349,34.72685241699219) (293,34.70792770385742)* (797,34.64131164550781)* (680,34.619781494140625) (257,34.51007843017578) (321,34.49187088012695) (802,34.43870544433594) (531,34.26112747192383)
532: (816,33.04494094848633)* (1035,32.92270278930664) (1043,32.79436492919922) (1038,32.11470031738281)* (1197,32.09123229980469) (1194,32.07817840576172) (2618,32.07551574707031)* (4385,31.983522415161133) (537,31.85088348388672) (1246,31.79461669921875)* (412,31.793668746948242)* (1181,31.792570114135742) (1868,31.700536727905273) (5950,31.6672306060791)* (4434,31.60696029663086) (1045,31.565017700195312)* (209,31.50079917907715) (1198,31.378767013549805)* (691,31.31611442565918) (1541,31.311735153198242)
533: (1740,37.062705993652344) (3060,36.34857177734375) (3073,36.24269104003906) (17090,36.06171798706055) (17088,35.970149993896484) (9820,35.951114654541016) (17086,35.897727966308594) (17083,35.83290100097656) (17089,35.831138610839844) (4700,35.823123931884766) (17087,35.818702697753906) (17081,35.630149841308594) (17082,35.58143615722656) (17084,35.51516342163086) (2558,35.3968391418457) (1432,35.30222702026367) (712,35.198936462402344) (788,35.181724548339844) (2852,35.16724395751953) (1475,35.10616683959961)
534: (67,38.69430923461914)* (67,38.69430923461914)* (157,38.54877853393555) (377,38.136295318603516) (310,37.88089370727539) (302,37.62448501586914) (328,37.60926055908203)* (55,37.48636245727539) (288,37.42927932739258)* (1104,37.22273254394531) (300,37.17687225341797)* (525,37.04079055786133) (333,36.961849212646484) (56,36.85300064086914) (56,36.85300064086914) (378,36.793365478515625) (190,36.7327880859375) (959,36.70286560058594) (1099,36.60015869140625)* (538,36.49393081665039)
535: (344,37.81960678100586) (333,37.80056381225586) (300,37.70425796508789) (498,37.606204986572266) (2176,37.44442367553711) (679,37.38510513305664) (1447,37.2378044128418) (184,37.074859619140625) (304,37.026878356933594) (701,36.96133041381836)* (295,36.95835876464844) (538,36.93124771118164) (288,36.927146911621094) (157,36.89188766479492) (291,36.799556732177734) (230,36.72329330444336) (360,36.605770111083984) (461,36.5860595703125) (321,36.55947494506836) (3171,36.55654525756836)
536: (157,37.95558166503906)* (355,37.5799674987793) (378,37.4591178894043) (302,37.30009841918945) (295,37.26047134399414) (316,37.110755920410156) (966,37.071754455566406) (538,37.00928497314453) (306,36.93290710449219) (344,36.84699249267578) (257,36.8422966003418) (1244,36.74477767944336) (291,36.64267349243164) (65,36.589115142822266) (65,36.589115142822266) (342,36.58848190307617) (683,36.57811737060547)* (55,36.40911865234375) (511,36.235137939453125)* (310,36.216270446777344)
537: (89,33.02225875854492)* (333,32.51690673828125) (295,32.06904220581055) (302,31.48987579345703) (67,31.448911666870117) (67,31.448911666870117) (378,31.380950927734375) (377,31.376026153564453) (646,31.349281311035156) (55,31.3482608795166) (1452,31.180028915405273) (704,31.162986755371094) (475,31.076833724975586) (299,30.839542388916016) (686,30.819194793701172) (528,30.733081817626953) (543,30.72808837890625) (1032,30.71722984313965) (464,30.702665328979492)* (972,30.69492530822754)
538: (295,35.727718353271484)* (327,34.72132873535156) (1037,34.71697235107422)* (308,34.608272552490234) (349,34.455909729003906) (317,34.43000030517578) (333,34.42606735229492)* (257,34.421539306640625) (484,34.37675094604492) (67,34.37411117553711) (67,34.37411117553711) (161,34.352210998535156) (332,34.24907684326172) (352,34.22587203979492)* (314,34.17168045043945) (344,34.12513732910156)* (525,34.10642623901367) (544,34.0887336730957) (458,34.041786193847656) (4562,34.025455474853516)
539: (1713,33.845245361328125)* (173,33.36237335205078) (1379,33.056365966796875)* (187,32.54390335083008) (64,32.466373443603516) (64,32.466373443603516) (1394,32.44538497924805) (172,32.3553466796875) (7,32.341163635253906) (1075,32.271175384521484) (229,32.222591400146484) (238,32.18501663208008) (159,32.122535705566406)* (56,32.07865524291992) (56,32.07865524291992) (1791,32.04157257080078) (1061,31.988880157470703)* (155,31.803686141967773) (153,31.800453186035156)* (1795,31.790868759155273)
540: (1083,38.55373001098633)* (59,37.84382629394531)* (1886,37.29766082763672) (1062,36.973121643066406) (3201,36.692317962646484) (997,36.22117614746094) (441,36.168800354003906) (1073,36.06563949584961) (4308,35.97258377075195) (599,35.71715545654297)* (1098,35.63179016113281) (1504,35.622596740722656) (875,35.4188117980957) (3451,35.294158935546875) (5913,35.29387283325195)* (1534,35.271297454833984) (3431,35.240116119384766) (450,35.23670959472656) (1075,35.21786880493164)* (8291,35.13916015625)
541: (1426,43.11890411376953) (630,42.58574295043945)* (614,42.5789909362793)* (4784,42.450408935546875) (2853,42.29054641723633) (2786,42.07545471191406) (1110,42.016841888427734) (1411,42.011985778808594)* (234,41.997493743896484) (220,41.99279022216797) (3481,41.954837799072266) (959,41.827903747558594) (2265,41.706016540527344) (733,41.509857177734375) (2624,41.503421783447266) (1413,41.44399642944336) (917,41.404911041259766) (2375,41.360435485839844) (730,41.342613220214844) (235,41.33798599243164)
542: (4558,34.14209747314453) (1673,32.33162307739258) (1677,32.274192810058594) (7863,32.095497131347656) (2091,32.043880462646484) (67,31.95218849182129) (67,31.95218849182129) (89,31.875089645385742) (295,31.866226196289062) (400,31.65468978881836) (4292,31.592361450195312) (288,31.547061920166016) (292,31.53714942932129) (360,31.5332088470459) (300,31.4821834564209) (333,31.47887420654297) (1691,31.463533401489258) (306,31.411273956298828) (7867,31.408977508544922) (2523,31.370542526245117)
543: (65,35.186126708984375)* (65,35.186126708984375)* (81,34.756622314453125) (1098,34.73033905029297)* (703,34.62556076049805) (238,34.26527404785156) (228,34.250946044921875) (196,34.238975524902344) (689,34.22966766357422) (56,34.15846633911133) (56,34.15846633911133) (1106,34.09107208251953) (757,34.02223587036133) (6414,33.983821868896484) (1983,33.88016128540039) (53,33.85865783691406) (53,33.85865783691406) (5147,33.83995056152344) (432,33.76908493041992) (1384,33.72938537597656)
544: (2582,40.508148193359375) (757,40.19580078125) (40,39.69258117675781) (1735,38.833030700683594) (7665,38.79582977294922) (1376,38.765079498291016) (190,38.75591278076172) (210,38.65781784057617)* (768,38.6276969909668) (154,38.62489318847656) (450,38.57939147949219) (207,38.53738784790039) (199,38.477474212646484) (420,38.342002868652344) (779,38.3071403503418) (4385,38.30229187011719) (432,38.276859283447266) (1191,38.275634765625) (223,38.197532653808594) (416,38.17586135864258)
545: (966,38.38779830932617)* (403,37.9107551574707)* (209,37.75677490234375)* (230,37.498207092285156) (536,37.489356994628906) (518,37.418514251708984)* (472,37.41484069824219)* (540,37.38777542114258) (493,37.2308349609375) (3859,37.210105895996094)* (490,37.20427322387695)* (300,37.02069091796875) (1905,37.015323638916016) (499,36.887779235839844) (65,36.87102127075195) (65,36.87102127075195) (1874,36.83682632446289) (1672,36.797786712646484) (198,36.74337387084961) (1852,36.68174362182617)*
546: (370,43.33610916137695) (4271,42.50855255126953) (841,42.43845748901367)* (25,42.110687255859375) (920,41.816429138183594) (506,41.79558563232422) (1710,41.778987884521484)* (15,41.743404388427734) (1132,41.704750061035156) (843,41.68009567260742) (2966,41.459564208984375) (707,41.432159423828125) (3417,41.241546630859375) (2654,40.69333267211914)* (163,40.59587097167969)* (1134,40.544151306152344) (162,40.469261169433594) (2369,40.42783737182617) (1992,40.355682373046875) (503,40.341365814208984)
547: (859,43.74110794067383) (1426,43.474159240722656) (2493,43.33512878417969) (206,43.23590850830078) (234,43.23517608642578) (868,43.12027359008789) (562,42.874576568603516)* (154,42.85826873779297) (1131,42.717472076416016) (227,42.572288513183594)* (436,42.533756256103516)* (1974,42.43760299682617) (220,42.42984390258789) (854,42.37532424926758)* (735,42.292057037353516) (2375,42.28050994873047) (2475,42.272125244140625) (512,42.208648681640625) (631,42.046512603759766) (2473,42.000545501708984)
548: (4271,43.86936569213867) (12,41.47532272338867)* (5689,41.20377731323242) (15,40.672550201416016) (2966,40.493682861328125) (1260,40.42794418334961) (25,40.427223205566406) (1281,40.40548324584961) (1264,40.31131362915039) (4272,40.18375015258789) (370,40.14057159423828) (4611,39.961952209472656) (4276,39.81222915649414) (1261,39.80653381347656) (4605,39.69781494140625) (953,39.421844482421875) (917,39.40771484375) (1521,39.37112045288086) (4284,39.12871551513672) (2746,39.120853424072266)
549: (1802,38.331546783447266) (1244,38.27595901489258) (4785,37.577781677246094) (3934,37.523338317871094) (2459,37.440574645996094) (706,37.205223083496094) (975,37.09608840942383) (176,36.96785354614258)* (8313,36.87900924682617) (717,36.62013244628906) (4132,36.59956359863281) (2346,36.58628845214844) (1513,36.46861267089844) (234,36.37085723876953) (1686,36.3701286315918) (718,36.31576156616211) (735,36.2400016784668) (1103,36.15119552612305) (1412,36.10356140136719) (951,36.093238830566406)
550: (917,42.22663879394531)* (918,41.27910232543945) (949,40.133750915527344) (920,39.74146270751953) (2381,39.60459518432617) (1372,39.56894302368164) (1992,39.503170013427734) (854,39.34834671020508) (2595,39.327392578125) (1261,39.275543212890625)* (1974,39.27075958251953) (1131,39.179840087890625) (1526,39.15510559082031) (953,39.12331008911133) (978,39.110633850097656) (1527,39.03404998779297)* (1119,39.020965576171875) (503,38.97779083251953) (1533,38.957313537597656) (706,38.94921112060547)*
551: (403,44.60520553588867) (2840,44.38896942138672) (1378,43.98430252075195) (683,43.905670166015625) (377,43.80659103393555) (486,43.803489685058594)* (540,43.795166015625) (230,43.66907501220703) (1105,43.52260208129883) (1470,43.44178771972656) (499,43.37084197998047) (355,43.299652099609375) (412,43.258975982666016) (191,43.197227478027344) (472,43.06843566894531) (4177,43.02994155883789) (507,42.957794189453125) (538,42.92949295043945) (1375,42.86189270019531) (488,42.854183197021484)
552: (12838,26.214599609375) (16364,25.99578285217285) (9028,25.9453067779541) (4309,25.82870864868164) (3562,25.67190933227539) (4983,25.612180709838867) (12860,25.19485092163086) (7759,25.150177001953125) (12848,25.057157516479492) (6636,25.041175842285156) (12850,25.023778915405273) (12840,24.920623779296875) (9677,24.88445281982422) (6618,24.855079650878906) (12852,24.768112182617188) (2209,24.734487533569336) (12839,24.7026424407959) (12851,24.665800094604492) (12853,24.664060592651367) (1330,24.619077682495117)
553: (4880,36.091331481933594) (1057,35.55403137207031) (7390,35.482154846191406) (479,35.16139221191406) (483,34.74857711791992) (4568,34.618927001953125) (3570,34.59394454956055) (4983,34.54485321044922) (6247,34.4647102355957) (640,34.392032623291016) (3237,34.17078399658203) (4258,34.133853912353516) (7136,34.084007263183594) (5729,34.07181930541992) (3047,34.00230026245117) (4986,33.830135345458984) (3966,33.75020980834961) (3375,33.633689880371094) (491,33.60123062133789) (405,33.51184844970703)
555: (67,34.353271484375) (67,34.353271484375) (350,34.32230758666992)* (354,34.094120025634766) (349,34.093780517578125) (701,34.059322357177734) (257,33.795284271240234) (55,33.70980453491211) (300,33.66635513305664)* (299,33.6658821105957) (306,33.65171813964844) (265,33.57849884033203) (2094,33.534637451171875) (674,33.518653869628906) (1937,33.38031768798828) (279,33.34409713745117) (641,33.339378356933594) (301,33.242401123046875) (6308,33.165855407714844) (792,33.101348876953125)
556: (1735,46.31321716308594) (697,45.89530944824219) (3617,45.803279876708984) (6397,45.78860855102539) (1736,45.74394989013672) (1383,45.514915466308594) (1747,45.49535369873047) (5657,45.488548278808594) (2051,45.2530403137207) (683,45.11150360107422) (5927,45.076454162597656) (6756,44.966766357421875) (11316,44.930381774902344) (2607,44.8826789855957) (4923,44.88227081298828) (3057,44.840084075927734) (5746,44.678955078125) (696,44.571407318115234) (444,44.498531341552734)* (3414,44.48323059082031)
557: (2,44.60137939453125) (6875,44.3247184753418) (515,44.093807220458984) (9,43.82174301147461) (3184,43.75667953491211) (2038,43.48229217529297) (4872,43.0909423828125) (31,43.052974700927734) (10,43.01947021484375) (7078,42.872337341308594) (2369,42.75092315673828) (4871,42.694942474365234) (3087,42.6395149230957) (162,42.615264892578125) (16,42.59152603149414) (1336,42.57283401489258) (5484,42.54536437988281) (49,42.544769287109375) (8663,42.527259826660156) (1132,42.43600082397461)
558: (67,35.21049118041992)* (67,35.21049118041992)* (258,34.57895278930664) (1464,34.230125427246094) (285,33.61611557006836) (959,33.45518493652344) (55,33.383056640625) (295,33.355228424072266) (6722,33.29122543334961) (180,33.25486755371094) (77,33.22396469116211) (77,33.22396469116211) (534,32.91837692260742) (257,32.76052474975586) (725,32.75649642944336) (3674,32.70234298706055) (289,32.698890686035156) (292,32.67279052734375) (155,32.668487548828125) (310,32.62709045410156)
