userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (1001,31.058900833129883) (187,30.51532745361328) (70,30.423603057861328)* (1073,30.28750991821289) (877,30.20207977294922) (51,30.081222534179688)* (1824,29.81863784790039) (1014,29.79776954650879) (3992,29.765390396118164) (3768,29.68317222595215) (1394,29.66649627685547) (1098,29.633920669555664) (1081,29.5301513671875) (155,29.459640502929688) (1833,29.424196243286133) (183,29.397998809814453) (993,29.36525535583496) (238,29.35159683227539) (511,29.294784545898438) (1713,29.289453506469727)
532: (1035,30.776384353637695) (1043,29.89946937561035) (1194,29.50236701965332) (1246,29.39496612548828)* (481,29.275659561157227) (1038,29.27429962158203)* (1186,29.230091094970703) (2618,29.217422485351562)* (5950,29.095075607299805)* (1047,29.02560043334961) (816,29.023427963256836)* (1678,28.825815200805664) (1045,28.630159378051758)* (230,28.622034072875977) (8242,28.619855880737305) (412,28.557025909423828)* (691,28.442991256713867) (324,28.409135818481445) (5067,28.371139526367188) (209,28.361791610717773)
533: (3217,26.961750030517578) (13436,26.95037269592285) (2079,25.953855514526367) (1694,25.843408584594727) (985,25.743160247802734) (1705,25.739089965820312) (2076,25.592945098876953) (12351,25.56810188293457) (151,25.550689697265625) (4976,25.532711029052734) (14524,25.457136154174805) (8853,25.30900764465332) (1123,25.200008392333984) (6056,25.10634994506836) (14522,25.055971145629883) (12734,24.9766788482666) (13443,24.964942932128906) (13441,24.95509147644043) (8136,24.946863174438477) (13440,24.946714401245117)
534: (328,32.49092102050781)* (157,31.959354400634766) (67,30.95562744140625)* (67,30.95562744140625)* (485,30.662315368652344) (288,30.601165771484375)* (1613,30.550403594970703) (377,30.43633270263672) (55,29.993385314941406) (302,29.866418838500977) (310,29.792572021484375) (1099,29.73557472229004)* (300,29.733890533447266)* (468,29.675308227539062)* (161,29.57228660583496)* (346,29.558225631713867) (4024,29.52562713623047) (190,29.513975143432617) (1009,29.5106258392334) (2179,29.494873046875)
535: (2176,28.54372215270996) (1447,28.28313446044922) (300,28.205358505249023) (333,28.14226722717285) (701,27.89444351196289)* (288,27.87383270263672) (679,27.823827743530273) (295,27.813108444213867) (469,27.763309478759766) (157,27.66567611694336) (538,27.62093734741211) (291,27.552764892578125) (67,27.512731552124023) (67,27.512731552124023) (3171,27.502094268798828) (344,27.497453689575195) (184,27.474515914916992) (304,27.47429084777832) (306,27.44290542602539) (349,27.44235610961914)
536: (157,29.931978225708008)* (295,29.135196685791016) (306,29.110511779785156) (283,29.01445198059082) (340,29.005535125732422) (1464,29.00065803527832) (1244,28.961132049560547) (302,28.69857406616211) (903,28.3622989654541) (538,28.31639862060547) (2984,28.252531051635742) (378,28.246360778808594) (55,28.13903045654297) (355,28.09103775024414) (3173,27.947961807250977) (641,27.89972496032715) (714,27.859315872192383) (889,27.794477462768555) (3332,27.756237030029297) (1241,27.753204345703125)
537: (541,28.607099533081055) (89,28.195884704589844)* (646,27.602378845214844) (318,27.554365158081055) (333,27.54433822631836) (2498,27.499879837036133) (295,27.389949798583984) (302,27.375362396240234) (1429,27.223520278930664) (67,27.030603408813477) (67,27.030603408813477) (455,27.014881134033203) (972,26.944854736328125) (161,26.92474365234375) (55,26.848346710205078) (374,26.836090087890625) (328,26.760591506958008) (378,26.6826171875) (704,26.660709381103516) (2548,26.546377182006836)
538: (295,29.82558822631836)* (332,29.808101654052734) (314,29.777488708496094) (327,29.66666603088379) (317,29.4583683013916) (329,29.19409942626953) (349,29.098649978637695) (308,29.0198917388916) (1037,28.908140182495117)* (331,28.881019592285156) (913,28.824434280395508) (1449,28.7860164642334) (161,28.752735137939453) (458,28.64034080505371) (352,28.605037689208984)* (257,28.59909439086914) (484,28.489946365356445) (1613,28.400617599487305) (1444,28.265865325927734) (333,28.239097595214844)*
539: (1379,29.345239639282227)* (1713,29.156280517578125)* (187,29.10391616821289) (173,29.09463119506836) (1075,29.047645568847656) (1061,28.889759063720703)* (2526,28.868183135986328) (3501,28.534793853759766) (153,28.19133758544922)* (722,28.155290603637695) (511,28.06711769104004)* (972,28.021575927734375) (157,27.91368865966797) (1014,27.771221160888672) (3988,27.759521484375) (155,27.698184967041016) (185,27.645084381103516) (7,27.629196166992188) (1081,27.607919692993164) (99,27.601083755493164)*
540: (59,31.905719757080078)* (985,31.534465789794922) (997,31.443889617919922) (3281,31.40134048461914) (1083,31.16571044921875)* (3201,31.041259765625) (1062,30.8211612701416) (627,30.7882137298584) (599,30.730745315551758)* (58,30.597938537597656)* (58,30.597938537597656)* (1073,30.49043846130371) (1001,30.1259765625)* (51,30.06415367126465)* (6780,30.010318756103516) (1213,29.94805335998535)* (187,29.879804611206055) (61,29.856313705444336) (1811,29.826547622680664) (10114,29.779142379760742)
541: (1426,31.69060516357422) (614,31.227069854736328)* (1372,31.027080535888672)* (2901,30.960569381713867) (959,30.893863677978516) (220,30.84334945678711) (630,30.605987548828125)* (1249,30.58514404296875)* (1413,30.516143798828125) (234,30.35916519165039) (4369,30.334331512451172) (734,30.30186653137207) (718,30.20093536376953) (975,30.102109909057617) (1244,30.02373504638672) (917,29.98647117614746) (5446,29.963043212890625) (2265,29.943754196166992) (730,29.84932518005371) (511,29.778074264526367)
542: (6722,27.12110710144043) (161,26.53444480895996) (4880,26.292266845703125) (3311,26.164270401000977) (641,26.159976959228516) (6705,26.105674743652344) (6715,25.95735740661621) (2176,25.91462516784668) (455,25.82093620300293) (3966,25.744413375854492) (6701,25.737390518188477) (3124,25.667879104614258) (1464,25.561969757080078) (1691,25.549163818359375) (802,25.446937561035156) (6698,25.406038284301758) (479,25.37980079650879) (6696,25.268268585205078) (2498,25.266422271728516) (2021,25.26032066345215)
543: (1075,31.045982360839844) (81,30.863128662109375) (166,30.795801162719727) (159,30.327665328979492) (65,30.03199005126953)* (65,30.03199005126953)* (1109,29.735549926757812) (238,29.714292526245117) (237,29.65934181213379) (961,29.49505043029785) (1375,29.43184471130371) (689,29.32651710510254) (210,29.30012321472168) (221,29.255172729492188) (228,29.05719566345215) (757,29.047163009643555) (703,29.020248413085938) (1098,28.972869873046875)* (171,28.922252655029297) (1700,28.817094802856445)
544: (2425,28.468656539916992)* (757,28.283401489257812) (10613,27.773542404174805) (1735,27.75643539428711) (210,27.6761531829834)* (1100,27.64676856994629) (4205,27.620269775390625) (2608,27.56926155090332) (4385,27.5181941986084) (1191,27.50892448425293) (632,27.465532302856445) (3616,27.4382266998291) (1376,27.341506958007812) (173,27.273311614990234) (154,27.1633243560791) (6453,27.094696044921875) (1389,27.049278259277344) (126,26.973751068115234) (703,26.94890022277832) (4436,26.93864631652832)
545: (536,31.42720603942871) (966,31.364818572998047)* (403,30.942890167236328)* (499,30.90901756286621) (1905,30.671207427978516) (209,30.52473258972168)* (518,30.258455276489258)* (230,30.24220848083496) (490,29.95540428161621)* (493,29.879276275634766) (540,29.875635147094727) (475,29.58968162536621) (472,29.50159454345703)* (3859,29.31424331665039)* (1852,29.28323745727539)* (1672,29.126798629760742) (3946,29.074934005737305) (930,29.05504608154297) (1180,29.040790557861328) (4177,28.993350982666016)*
546: (370,30.1267032623291) (841,28.60430145263672)* (4271,28.368703842163086) (15,28.216867446899414) (4605,28.14986801147461) (920,28.14453125) (25,27.876497268676758) (1134,27.757291793823242) (2654,27.7437744140625)* (3417,27.638410568237305) (843,27.43032455444336) (163,27.413419723510742)* (707,27.30075454711914) (1110,27.28496551513672) (162,27.28038215637207) (2370,27.19801902770996) (10675,27.19654655456543) (2970,27.178977966308594) (10833,27.15410804748535) (3940,27.11668586730957)
547: (868,28.48955535888672) (1426,27.97179412841797) (1131,27.832841873168945) (2493,27.766864776611328) (2624,27.689550399780273) (227,27.663911819458008)* (562,27.648332595825195)* (152,27.517793655395508) (436,27.365205764770508)* (234,27.358001708984375) (863,27.343120574951172) (605,27.14818000793457) (859,27.137981414794922) (212,27.12877082824707) (1411,27.124801635742188) (718,27.091386795043945) (867,27.0312557220459) (197,26.983808517456055) (854,26.978307723999023)* (206,26.93876075744629)
548: (1260,27.59075927734375) (1521,27.284303665161133) (1275,27.273954391479492) (1528,27.260665893554688) (1264,27.02693748474121) (4271,26.92942237854004) (1533,26.887182235717773) (1261,26.837940216064453) (2746,26.663747787475586) (954,26.55807876586914) (1353,26.541065216064453) (821,26.48391342163086) (4611,26.411041259765625) (47,26.295780181884766)* (1360,26.054302215576172) (6258,26.04253578186035) (9122,25.96944236755371) (1257,25.807971954345703) (1531,25.794347763061523) (3800,25.780385971069336)
549: (712,31.98879051208496) (2901,31.777402877807617) (1412,31.762983322143555) (975,31.446414947509766) (1639,31.325822830200195) (607,31.238300323486328) (717,31.028779983520508) (728,31.026371002197266) (1372,30.949283599853516) (562,30.74676513671875) (735,30.70340347290039) (1369,30.6912899017334) (6959,30.530784606933594) (1244,30.508365631103516) (2834,30.469253540039062) (176,30.37599754333496)* (4124,30.19462776184082) (706,30.16775131225586) (730,30.052574157714844) (1810,29.97228240966797)
550: (918,31.809534072875977) (917,30.84203338623047)* (1261,30.511022567749023)* (949,30.116634368896484) (821,30.001399993896484)* (1527,29.783037185668945)* (957,29.424259185791016) (920,29.37163543701172) (1533,29.185373306274414) (3717,29.10782241821289) (517,29.074737548828125) (1992,29.0465030670166) (15,29.015300750732422) (724,28.96363639831543) (370,28.955541610717773) (503,28.928064346313477) (3637,28.88226890563965) (942,28.88058090209961) (1131,28.86467170715332) (953,28.86005401611328)
551: (403,30.639726638793945) (2840,30.631067276000977) (1378,30.583677291870117) (4177,30.251367568969727) (1375,30.23723030090332) (540,29.930335998535156) (499,29.92696762084961) (191,29.887727737426758) (486,29.88117027282715)* (1470,29.86635398864746) (230,29.73324203491211) (377,29.71462059020996) (1866,29.70078468322754) (1105,29.328689575195312) (2661,29.166128158569336) (475,29.159934997558594) (371,29.120229721069336) (331,29.07009506225586) (488,29.05967903137207) (6453,28.973432540893555)
552: (413,22.31770896911621) (9198,22.246217727661133) (6445,22.24315643310547) (9201,22.235387802124023) (1918,22.174562454223633) (9200,22.106351852416992) (5571,21.912599563598633) (5566,21.88587188720703) (5562,21.875333786010742) (5576,21.87347412109375) (9199,21.862918853759766) (5569,21.84693145751953) (5561,21.83487892150879) (5564,21.81952667236328) (5573,21.80478286743164) (4231,21.79104995727539) (5560,21.78652000427246) (5570,21.774887084960938) (4239,21.71990203857422) (17636,21.681467056274414)
553: (722,29.33696746826172) (4309,27.48916244506836) (1574,27.412643432617188) (1379,27.351646423339844) (191,27.1982421875) (294,27.06710433959961) (4565,26.886310577392578) (907,26.832046508789062) (328,26.737937927246094) (405,26.727535247802734) (1057,26.721315383911133) (463,26.717723846435547) (155,26.689754486083984) (89,26.68316078186035) (1021,26.68267059326172) (5532,26.63265037536621) (1571,26.520122528076172) (502,26.501949310302734) (1587,26.500144958496094) (352,26.439563751220703)
555: (1601,29.678956985473633) (349,29.404760360717773) (299,29.26854133605957) (794,28.768611907958984) (465,28.719165802001953) (1450,28.54572296142578) (308,28.40768814086914) (352,28.402597427368164) (543,28.257003784179688) (309,28.249835968017578) (318,28.225109100341797) (310,28.136743545532227) (386,28.05282211303711)* (314,28.015546798706055)* (906,27.994264602661133)* (326,27.887304306030273) (257,27.875619888305664) (354,27.847259521484375) (312,27.8409366607666) (4769,27.727476119995117)
556: (1383,27.725358963012695) (4232,27.42236328125) (18093,27.036849975585938) (2051,26.982261657714844) (15370,26.904932022094727) (722,26.87247085571289) (18092,26.816225051879883) (18096,26.728647232055664) (18097,26.717557907104492) (18095,26.70694923400879) (981,26.55253028869629) (8274,26.318092346191406) (697,26.251514434814453) (1518,26.175931930541992) (182,26.14339828491211) (1105,26.12590980529785) (6397,26.10605239868164) (170,25.898162841796875) (10839,25.893218994140625) (4923,25.801902770996094)
557: (515,28.55741310119629) (4872,27.68018341064453) (936,27.54222297668457) (1359,27.37213706970215) (5670,27.17784309387207) (875,26.96453857421875) (36,26.88676643371582) (3244,26.81254005432129) (9144,26.77362823486328) (504,26.741043090820312) (930,26.720447540283203) (16,26.64385414123535) (9,26.584028244018555) (522,26.5771427154541) (7455,26.511375427246094) (7458,26.501001358032227) (1104,26.492961883544922) (7460,26.482158660888672) (3455,26.426565170288086) (3558,26.41229248046875)*
558: (1464,30.669872283935547) (5985,30.481552124023438) (1465,29.28763771057129) (67,29.281726837158203)* (67,29.281726837158203)* (3310,28.890979766845703) (1244,28.825599670410156) (5617,28.733579635620117) (3217,28.676481246948242) (1480,28.608989715576172) (1471,28.605152130126953) (5624,28.375137329101562) (10627,28.265594482421875) (903,28.24074363708496) (2079,28.156145095825195) (258,28.083553314208984) (55,28.079299926757812) (13436,28.068050384521484) (985,27.988609313964844) (6722,27.987035751342773)
559: (868,31.16591453552246) (735,30.685230255126953)* (2786,29.569005966186523) (554,29.564498901367188) (212,29.46915626525879) (2857,29.463863372802734) (1412,29.36053466796875) (857,29.17992401123047) (1244,29.115571975708008) (4541,28.98798179626465)* (4129,28.905683517456055) (1639,28.7851619720459) (1804,28.756513595581055)* (4620,28.62932586669922) (203,28.43368911743164) (96,28.250839233398438) (2029,28.239233016967773) (3156,28.17326545715332) (2861,28.016826629638672) (2136,27.868728637695312)
560: (72,30.96018409729004)* (72,30.96018409729004)* (441,30.86612319946289) (173,30.35855484008789) (190,30.07853126525879) (59,29.907703399658203)* (1075,29.674394607543945) (233,29.601764678955078) (1098,29.527177810668945)* (154,29.49226188659668) (1376,29.396862030029297) (599,29.38681983947754) (757,29.313926696777344) (420,29.28713607788086) (868,28.932954788208008) (1062,28.903459548950195) (234,28.890295028686523) (7324,28.85091209411621) (238,28.847042083740234) (229,28.83726692199707)
561: (1596,27.832860946655273) (3314,26.69790267944336) (484,26.40015411376953) (356,26.10849952697754) (913,26.04218864440918) (8602,25.95688819885254) (8603,25.91937255859375) (468,25.87443733215332) (309,25.838321685791016)* (2455,25.697439193725586) (11085,25.459239959716797) (3317,25.446712493896484) (2468,25.436555862426758) (3318,25.37015724182129) (1544,25.351911544799805) (330,25.332965850830078) (482,25.316694259643555) (12545,25.25657081604004) (15475,25.22121810913086) (1613,25.19832992553711)
562: (1489,29.962779998779297) (2439,29.76595687866211) (2437,29.69084930419922)* (3581,29.51873016357422) (2449,29.45290184020996)* (1459,29.418781280517578) (3598,29.385204315185547) (3583,29.193038940429688) (2451,29.04301643371582) (2467,28.99824333190918)* (2457,28.972522735595703) (3609,28.50506591796875) (2454,28.33976936340332) (3593,28.06344985961914) (3602,28.016510009765625) (3600,27.908403396606445) (3592,27.885597229003906) (3590,27.866775512695312) (2447,27.527441024780273) (3765,27.193817138671875)*
563: (567,29.591760635375977) (585,28.85556411743164) (212,27.931982040405273) (562,27.811988830566406) (1639,27.568157196044922) (735,27.468734741210938) (3778,27.418132781982422) (2855,27.390016555786133) (728,27.006837844848633)* (4369,27.004776000976562) (2419,26.905059814453125) (2265,26.718324661254883) (11887,26.573226928710938) (4251,26.386510848999023) (3458,26.38304328918457) (245,26.38294792175293) (2786,26.375680923461914) (1415,26.194595336914062) (8594,26.17412757873535) (1427,26.157785415649414)
565: (72,31.1586856842041)* (72,31.1586856842041)* (1075,31.00830841064453) (1062,30.256216049194336) (3201,30.011432647705078) (441,29.94249153137207) (1001,29.93352508544922) (429,29.734363555908203) (51,29.698789596557617) (203,29.439550399780273) (2531,29.223045349121094) (10063,28.99714469909668) (539,28.97752571105957) (1376,28.917835235595703) (1098,28.882850646972656) (420,28.831470489501953) (1151,28.74325942993164)* (1097,28.68475341796875) (229,28.582059860229492) (7885,28.366432189941406)
566: (159,30.805191040039062)* (163,30.66414451599121) (1534,30.34357261657715) (436,29.929746627807617) (867,29.862150192260742) (173,29.747434616088867) (936,29.504987716674805) (1104,29.108211517333984) (1412,29.083757400512695) (190,29.04469871520996) (959,29.00136947631836) (227,28.963088989257812)* (1249,28.880077362060547) (152,28.835220336914062) (851,28.82240867614746) (233,28.753768920898438) (706,28.70574188232422) (2369,28.653636932373047) (441,28.59334373474121) (5237,28.580224990844727)
567: (223,31.256269454956055) (4118,30.649856567382812)* (445,30.56153678894043) (898,30.307361602783203) (618,30.154592514038086)* (615,30.077116012573242)* (199,30.020959854125977)* (430,29.862565994262695) (429,29.69709014892578)* (211,29.627994537353516)* (3258,29.559534072875977)* (859,29.39896011352539)* (1239,29.338720321655273) (1633,29.312482833862305) (416,29.080249786376953) (1159,28.997968673706055) (206,28.94329261779785) (1958,28.910184860229492) (3754,28.860214233398438) (434,28.83708381652832)
568: (159,31.023181915283203) (227,30.532678604125977) (157,30.278095245361328) (3201,30.24966812133789) (72,30.173110961914062)* (72,30.173110961914062)* (203,30.125547409057617) (1098,30.03615951538086) (67,29.896076202392578)* (67,29.896076202392578)* (429,29.87888526916504) (190,29.85997772216797) (689,29.761180877685547) (1464,29.721691131591797) (65,29.641605377197266) (65,29.641605377197266) (229,29.563888549804688) (154,29.444608688354492) (903,29.30716896057129) (441,29.291603088378906)*
569: (2176,28.058874130249023) (1775,27.888093948364258) (256,27.80595588684082) (261,27.549596786499023) (714,27.29684066772461) (3332,26.926923751831055) (3393,26.901336669921875) (1556,26.799596786499023) (89,26.540714263916016)* (300,26.533676147460938)* (1934,26.531726837158203) (246,26.467477798461914) (67,26.38132667541504)* (67,26.38132667541504)* (1771,26.298219680786133) (4616,26.26567840576172) (455,26.252763748168945) (342,26.195756912231445) (2082,26.184206008911133) (184,26.180152893066406)
570: (475,27.265581130981445)* (2179,26.962614059448242) (1402,26.03136444091797) (6626,25.958772659301758) (6288,25.810537338256836) (484,25.731840133666992) (317,25.718353271484375) (527,25.691509246826172)* (468,25.643455505371094) (913,25.597610473632812) (330,25.58881187438965)* (278,25.557846069335938)* (3317,25.507261276245117) (4344,25.50389289855957) (7340,25.32895851135254) (2598,25.310283660888672) (2220,25.28898048400879) (89,25.260910034179688) (6384,25.183855056762695) (327,25.16720199584961)
571: (535,31.872953414916992) (906,31.566051483154297) (302,31.261693954467773) (310,30.938282012939453)* (306,30.769437789916992)* (532,30.659324645996094) (972,30.625761032104492) (2094,30.47835350036621) (300,30.39519691467285)* (2523,30.376127243041992) (352,30.332304000854492) (157,30.303007125854492) (328,30.21885871887207) (466,30.085203170776367)* (1601,29.930992126464844) (296,29.894718170166016) (323,29.87263298034668) (298,29.79507827758789)* (2102,29.733165740966797) (265,29.718210220336914)
572: (55,30.518505096435547)* (292,30.336315155029297)* (289,30.139759063720703)* (349,29.491830825805664) (525,29.479286193847656) (310,29.2198486328125)* (485,28.949417114257812) (301,28.907894134521484) (333,28.860599517822266) (294,28.852739334106445) (291,28.75713539123535) (352,28.749191284179688)* (2521,28.728723526000977) (544,28.656024932861328) (972,28.516311645507812) (461,28.504735946655273)* (328,28.475522994995117) (906,28.381072998046875)* (265,28.346532821655273) (903,28.270692825317383)
573: (2232,26.534650802612305) (1979,26.433576583862305) (2252,26.161266326904297) (1402,25.96137809753418) (276,25.873903274536133) (1975,25.72093963623047) (2226,25.64850616455078)* (331,25.62803077697754) (907,25.62014389038086) (6619,25.57516860961914) (15113,25.480348587036133) (4566,25.475162506103516) (5847,25.425207138061523) (17915,25.407102584838867) (5041,25.39601707458496) (17914,25.39261817932129) (11079,25.369888305664062) (1053,25.334714889526367) (2247,25.313385009765625) (4569,25.245779037475586)
574: (1681,30.037046432495117) (1672,29.69769859313965) (4850,29.457275390625) (412,29.422897338867188) (1186,29.4190731048584) (2080,29.083105087280273)* (2346,28.88668441772461) (1046,28.867786407470703) (220,28.86319351196289)* (7835,28.839719772338867) (4840,28.78483772277832) (932,28.630407333374023) (1247,28.622644424438477) (4823,28.578929901123047)* (705,28.550317764282227) (1246,28.45714569091797) (4832,28.421875) (4087,28.24464988708496) (6536,28.210655212402344)* (540,28.096139907836914)*
575: (377,29.82581329345703) (475,29.644350051879883)* (65,29.642215728759766) (65,29.642215728759766) (187,29.564655303955078)* (329,29.329309463500977) (1099,29.320695877075195) (529,29.293935775756836) (4024,29.10995101928711) (4309,28.95113754272461) (56,28.922792434692383) (56,28.922792434692383) (5000,28.877349853515625) (1009,28.82962989807129) (1791,28.82527732849121) (1713,28.820449829101562)* (295,28.718788146972656) (3046,28.68174171447754) (1081,28.672773361206055) (55,28.658653259277344)
576: (5358,28.011676788330078) (1790,27.199565887451172)* (3992,26.851829528808594) (52,26.648757934570312) (52,26.648757934570312) (1833,26.550382614135742) (2298,26.300533294677734) (2616,26.2392520904541) (81,26.210678100585938) (238,26.129228591918945) (57,25.888439178466797) (4113,25.80068588256836) (53,25.645065307617188) (53,25.645065307617188) (1752,25.379833221435547) (8230,25.354293823242188) (2338,25.278711318969727) (1786,25.254287719726562) (1226,25.20628547668457) (70,25.11976432800293)
577: (238,29.9600772857666)* (1384,29.21693992614746) (70,28.786195755004883) (173,28.75653648376465) (166,28.717378616333008) (215,28.669103622436523) (1790,28.6214599609375) (858,28.557418823242188) (237,28.43707847595215) (1151,28.379661560058594) (190,28.31867790222168)* (171,28.282983779907227) (511,28.21828269958496) (715,28.10901641845703) (65,28.08573341369629) (65,28.08573341369629) (2616,28.027008056640625) (1376,27.98586082458496) (1001,27.975717544555664) (961,27.91219711303711)
578: (481,29.490827560424805) (687,29.06441879272461)* (691,29.039384841918945) (1047,28.920467376708984) (1043,28.80674171447754)* (403,28.795246124267578) (1189,28.75632095336914) (333,28.71158790588379) (1038,28.578094482421875) (378,28.317035675048828) (680,28.178178787231445) (6614,28.147695541381836) (1183,28.10109519958496)* (1198,28.083934783935547)* (1246,28.009918212890625) (704,27.910335540771484) (2653,27.901830673217773) (486,27.86164665222168) (1040,27.664323806762695) (1186,27.619510650634766)
579: (12,29.9327392578125) (837,29.406742095947266) (1281,29.383758544921875)* (1521,29.36251449584961) (2379,29.211103439331055) (812,28.961837768554688) (954,28.917633056640625)* (5667,28.77581214904785) (1274,28.485788345336914)* (2746,28.376474380493164) (2143,28.237375259399414) (370,28.234033584594727) (1261,28.202436447143555) (4669,28.1315975189209) (947,28.079471588134766) (5666,27.981908798217773) (2966,27.974586486816406) (1522,27.972198486328125) (1260,27.87096405029297) (4271,27.844310760498047)
580: (1116,27.277902603149414) (2572,26.632747650146484) (2206,26.599218368530273) (233,26.20690155029297) (1378,26.170238494873047) (964,26.129335403442383) (190,26.0821533203125) (5966,25.97064971923828) (217,25.87143325805664) (223,25.792749404907227) (1195,25.773454666137695) (533,25.754817962646484) (1520,25.639659881591797) (510,25.636789321899414) (173,25.627155303955078) (1375,25.596040725708008) (229,25.568233489990234) (512,25.544355392456055)* (154,25.52297592163086) (606,25.519851684570312)
581: (5485,27.910688400268555) (1729,27.735904693603516) (285,27.71030616760254) (67,27.53639793395996)* (67,27.53639793395996)* (155,27.523630142211914) (406,27.235069274902344) (4572,27.194412231445312) (180,27.121673583984375) (329,26.899200439453125) (258,26.835968017578125) (265,26.833690643310547)* (1081,26.83294677734375) (389,26.580856323242188) (69,26.573104858398438) (69,26.573104858398438) (789,26.567548751831055) (2645,26.4842586517334) (913,26.439512252807617) (4705,26.414615631103516)
582: (814,28.10711669921875) (1547,27.10338592529297)* (3721,27.057174682617188) (825,26.933320999145508) (809,26.932132720947266) (826,26.47458839416504) (5963,26.26062774658203) (815,26.218908309936523)* (2211,26.041549682617188) (2429,26.024797439575195) (1541,26.015993118286133)* (3032,25.73897361755371) (5306,25.61406898498535) (5126,25.612512588500977) (842,25.603187561035156)* (850,25.47368049621582) (2209,25.461435317993164) (2386,25.40004539489746) (1561,25.36803436279297) (1204,25.27542495727539)
583: (209,29.514711380004883) (1191,29.297500610351562) (2210,28.997377395629883) (1863,28.99429702758789) (2850,28.856924057006836) (814,28.791866302490234) (1541,28.67769432067871)* (486,28.591236114501953)* (1179,28.55975914001465) (813,28.443571090698242) (500,28.425703048706055) (1091,28.270105361938477) (540,28.26474380493164) (1044,28.226152420043945)* (815,28.221025466918945) (1181,28.205352783203125)* (823,28.069047927856445) (377,28.018930435180664) (1672,28.014493942260742) (1246,27.91405487060547)
584: (892,28.693607330322266) (340,27.731868743896484) (1694,27.653934478759766) (1459,27.493404388427734)* (2442,27.29450798034668) (3581,26.978090286254883) (1489,26.677648544311523) (2439,26.450912475585938) (2437,26.42508888244629) (2445,26.405168533325195) (2463,26.378150939941406) (889,26.34377670288086) (1464,26.308225631713867) (3760,26.26752471923828) (2454,26.216487884521484) (2467,26.138891220092773) (300,26.129837036132812)* (1556,26.121212005615234) (333,26.116514205932617) (289,26.10308074951172)
585: (1984,28.445310592651367) (5446,28.33241844177246) (1052,28.215600967407227) (1772,28.210681915283203) (1981,27.741065979003906) (69,27.682416915893555) (69,27.682416915893555) (241,27.55971908569336) (8178,27.529184341430664) (9902,27.507984161376953) (5845,27.44405746459961) (182,27.305206298828125) (154,27.292400360107422) (3627,27.28224754333496) (13025,27.245296478271484)* (1382,27.21323013305664) (4616,27.20793914794922) (1375,27.147768020629883) (1463,26.99413299560547) (17284,26.929222106933594)
586: (2763,24.90399169921875) (18228,23.979734420776367) (18227,23.97234535217285) (3782,23.935762405395508) (2963,23.837190628051758) (883,23.551694869995117) (1267,23.518333435058594) (3806,22.99592399597168) (2172,22.919469833374023) (824,22.64584732055664) (6,22.57790184020996) (8531,22.53923225402832) (8525,22.534347534179688) (370,22.532512664794922) (8533,22.5174617767334) (7044,22.476757049560547) (4971,22.344568252563477) (18726,22.30115509033203) (18728,22.29637908935547) (18729,22.283857345581055)
587: (1873,28.54034423828125) (1131,28.168306350708008) (489,28.070749282836914) (220,27.98351287841797) (1118,27.975601196289062) (808,27.831905364990234) (707,27.722543716430664) (1870,27.462512969970703) (472,27.44356918334961) (614,27.43848991394043) (517,27.34910774230957)* (2794,27.32373809814453) (512,27.271066665649414) (503,27.166959762573242)* (230,27.1660213470459) (3670,27.139677047729492) (810,27.11297607421875) (497,26.930095672607422) (978,26.929840087890625) (2380,26.86614418029785)
589: (802,28.581018447875977)* (295,28.53217887878418)* (306,28.353322982788086) (302,28.04044532775879) (333,27.94626235961914) (545,27.93011474609375) (1475,27.65678596496582) (349,27.656633377075195) (543,27.54412841796875) (679,27.5188045501709) (299,27.46750831604004) (328,27.359689712524414) (321,27.333982467651367) (1037,27.319021224975586) (2548,27.283559799194336) (2990,27.26799964904785) (1441,27.216527938842773) (464,27.19676399230957) (1453,27.162410736083984) (325,27.139455795288086)*
590: (464,28.050195693969727)* (321,27.992353439331055) (344,27.958126068115234) (2176,27.92485237121582) (1042,27.822315216064453) (1447,27.544523239135742) (1047,27.524394989013672) (324,27.441816329956055) (1455,27.43865203857422) (481,27.41337776184082) (544,26.912328720092773) (455,26.909339904785156) (302,26.877788543701172)* (295,26.877437591552734) (4474,26.873186111450195) (378,26.872323989868164) (191,26.729463577270508) (292,26.700397491455078) (291,26.678585052490234) (470,26.619029998779297)
592: (157,31.250579833984375)* (377,30.53982925415039) (475,30.446256637573242) (56,30.348297119140625) (56,30.348297119140625) (306,30.244762420654297) (329,30.128402709960938) (198,29.950103759765625) (295,29.912118911743164) (517,29.83674430847168) (289,29.799266815185547) (155,29.788536071777344)* (88,29.772296905517578) (701,29.714710235595703) (302,29.69326400756836) (538,29.65436363220215) (378,29.638999938964844) (525,29.469640731811523) (310,29.46330451965332) (234,29.42640495300293)*
593: (1447,27.82213020324707) (3377,27.603309631347656) (1698,26.99407196044922)* (646,26.865859985351562) (1458,26.80797576904297) (681,26.719675064086914)* (4879,26.714282989501953) (378,26.620880126953125) (289,26.10940933227539) (89,25.889490127563477) (455,25.884197235107422) (680,25.821725845336914) (471,25.80787467956543) (325,25.758373260498047) (4291,25.73044776916504) (1453,25.69443702697754) (1054,25.584169387817383) (1244,25.52463722229004) (692,25.4982967376709) (161,25.49587631225586)
