userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (1001,11.299883842468262) (187,10.988337516784668) (51,10.601839065551758)* (998,10.272648811340332) (1713,9.991779327392578) (997,9.944375038146973) (59,9.461076736450195)* (3992,9.446571350097656) (511,9.292078018188477) (1824,9.277674674987793) (959,9.24586009979248) (601,9.110419273376465) (183,8.929637908935547) (1076,8.850385665893555) (1464,8.759982109069824) (1800,8.704476356506348) (1892,8.653404235839844) (1836,8.644257545471191) (57,8.568218231201172)* (993,8.531414985656738)
574: (4823,10.672235488891602)* (1545,9.669193267822266) (932,9.423738479614258) (3462,9.225147247314453) (438,9.151482582092285) (2080,8.961294174194336)* (1241,8.634864807128906) (1046,8.538910865783691) (424,8.483686447143555) (1681,8.431971549987793) (3378,8.404558181762695) (1672,8.339391708374023) (917,8.30502986907959) (6127,8.081062316894531) (4850,7.999936103820801) (957,7.990183353424072) (4087,7.958502769470215) (439,7.882471561431885) (4840,7.791703701019287) (3392,7.74653434753418)
575: (187,10.994855880737305)* (228,10.571659088134766) (475,10.218957901000977)* (703,9.510128021240234) (1464,9.346976280212402) (538,9.314053535461426)* (1713,9.281168937683105)* (1001,9.258206367492676) (229,9.2015380859375) (227,9.153818130493164) (65,9.149921417236328) (65,9.149921417236328) (172,9.117098808288574) (546,9.016663551330566) (180,8.866950035095215) (1009,8.832667350769043) (689,8.829582214355469) (79,8.731080055236816) (526,8.716052055358887) (294,8.547821998596191)*
576: (1394,9.074889183044434) (723,8.745370864868164) (13888,8.50553035736084) (715,8.456984519958496) (511,8.102845191955566) (3889,7.935220718383789) (3892,7.905343055725098) (711,7.853359222412109) (14456,7.83967399597168) (603,7.831976890563965) (1109,7.8136749267578125) (10205,7.79180383682251) (1151,7.7574968338012695) (6762,7.74873161315918) (1135,7.731993675231934) (6581,7.719020843505859) (3861,7.686520099639893) (2605,7.585254192352295) (3046,7.571843147277832) (1121,7.546544075012207)
577: (703,8.833279609680176) (190,8.665960311889648)* (961,8.53813648223877) (196,8.407774925231934) (183,8.38671588897705) (418,8.333805084228516) (227,8.261425018310547) (172,8.028568267822266) (1001,7.8749189376831055) (3676,7.867865085601807) (238,7.775261402130127)* (875,7.7652411460876465) (1424,7.749494552612305) (450,7.738805770874023) (3884,7.719552516937256) (199,7.714591979980469) (1376,7.701817035675049) (2616,7.665659427642822) (51,7.638088226318359)* (54,7.57802677154541)
578: (691,9.670330047607422) (342,9.362398147583008) (682,9.242745399475098) (687,9.038572311401367)* (1684,8.795549392700195) (481,8.594612121582031) (1043,8.580571174621582)* (802,8.578632354736328) (371,8.544873237609863) (289,8.464557647705078) (499,8.455336570739746) (1189,8.43936538696289) (3859,8.358765602111816) (403,8.300509452819824) (1201,8.2157564163208) (304,8.210034370422363) (2977,8.176121711730957) (2653,8.156005859375) (797,8.020493507385254) (5950,7.968781471252441)
579: (8346,10.657910346984863) (1274,10.550888061523438)* (8344,10.505452156066895) (8343,10.22067642211914) (12,10.198149681091309) (842,10.062978744506836) (1276,10.032259941101074) (949,9.967692375183105) (1281,9.899615287780762)* (8525,9.85017204284668) (9511,9.790181159973145) (3,9.783319473266602) (8523,9.728277206420898) (6817,9.487112998962402) (1254,9.469512939453125) (1357,9.412352561950684) (13674,9.38470458984375) (1533,9.360353469848633) (1539,9.320467948913574) (1570,9.291187286376953)
580: (1116,9.145454406738281) (190,8.852778434753418) (512,8.466545104980469)* (377,8.44314193725586) (198,8.352980613708496) (1195,8.342803955078125) (226,8.320261001586914) (537,7.852902412414551) (56,7.533998012542725) (56,7.533998012542725) (499,7.518706321716309) (614,7.4637885093688965)* (210,7.4102396965026855) (716,7.3242292404174805) (1239,7.301151275634766) (810,7.252325057983398) (412,7.22371244430542) (497,7.190944194793701) (217,7.17033576965332) (1378,7.14145565032959)
581: (294,9.94572639465332)* (320,9.53575325012207) (349,9.509581565856934) (1464,8.898873329162598) (288,8.7579927444458)* (306,8.604972839355469) (285,8.476493835449219) (1601,8.068507194519043) (1613,8.045599937438965) (329,7.832006931304932) (701,7.799661636352539) (913,7.7598876953125) (301,7.739645957946777) (525,7.652311325073242) (2523,7.554624557495117) (67,7.413104057312012)* (67,7.413104057312012)* (71,7.392009258270264) (71,7.392009258270264) (1935,7.276378154754639)
582: (1541,9.741199493408203)* (815,9.624922752380371)* (809,9.390033721923828) (810,9.2139253616333) (814,8.844722747802734) (2850,8.651835441589355) (825,8.521486282348633) (2429,8.450740814208984) (2586,8.327235221862793)* (817,8.12510871887207) (1559,8.005955696105957) (3721,7.853150844573975) (1192,7.808623313903809) (1861,7.805077075958252) (1558,7.709806442260742) (833,7.672067165374756) (3032,7.648004055023193) (1868,7.644454002380371) (1188,7.63308572769165) (829,7.620439052581787)
583: (808,10.425104141235352)* (488,9.130027770996094) (497,9.081067085266113) (499,9.058161735534668)* (815,8.817148208618164) (1541,8.675673484802246)* (377,8.5916109085083) (2850,8.570141792297363) (1179,8.46257209777832) (4103,8.35993480682373) (1181,8.254948616027832)* (500,8.1505126953125) (1186,8.115574836730957) (830,8.03493881225586) (1185,8.012200355529785) (228,8.00853157043457) (1188,7.991816997528076) (1091,7.959209442138672) (2661,7.851783752441406)* (2847,7.851566314697266)
584: (1464,10.276296615600586) (157,8.986856460571289) (289,8.564775466918945) (1243,8.433571815490723) (294,8.31643009185791) (2442,8.219990730285645) (3306,8.132987022399902) (2444,8.01449203491211) (2438,7.832756042480469) (792,7.822367191314697) (1556,7.812577247619629) (1489,7.697351932525635) (227,7.652384281158447) (8552,7.5617241859436035) (892,7.495677947998047) (1469,7.480233669281006) (3275,7.468616485595703) (1459,7.432539939880371)* (97,7.396603107452393) (288,7.385706424713135)
585: (424,9.741962432861328) (1613,9.003190994262695) (157,8.86948299407959) (2277,8.474405288696289) (331,8.156391143798828) (538,8.09235668182373) (88,7.872713088989258) (183,7.729821681976318) (229,7.699841022491455) (511,7.692217826843262) (546,7.690067768096924) (310,7.571974754333496) (1412,7.558979511260986) (969,7.506651401519775) (198,7.446044921875) (329,7.425236225128174) (377,7.323421955108643) (288,7.277797698974609) (1055,7.252711772918701) (2179,7.238924503326416)
586: (3,11.752863883972168) (12,11.687015533447266)* (1357,11.359420776367188) (949,11.164795875549316) (820,11.07028865814209) (841,10.972301483154297) (1284,10.808921813964844) (47,10.770724296569824) (8251,10.662586212158203) (1259,10.599713325500488) (3806,10.38087272644043) (4290,10.325613021850586) (6289,10.314983367919922) (25,10.292058944702148) (8525,10.143657684326172) (1274,9.999299049377441) (1374,9.990711212158203) (6279,9.976680755615234) (7918,9.917223930358887) (1260,9.857906341552734)*
587: (490,10.861703872680664) (497,10.60716438293457) (489,10.470868110656738) (1145,10.448188781738281) (1104,10.120612144470215) (517,10.027727127075195)* (810,9.842535972595215) (854,9.72889232635498) (707,9.571280479431152) (503,9.55168342590332)* (2352,9.39494800567627) (499,9.348742485046387) (1044,9.345682144165039) (1118,9.257472038269043) (614,9.155372619628906) (978,9.115818977355957) (726,9.02925968170166) (1873,9.025153160095215) (856,8.864397048950195) (537,8.788686752319336)
589: (692,10.543909072875977) (349,10.35584545135498) (321,10.32504940032959) (1436,10.13597297668457) (691,10.110304832458496) (320,10.049399375915527) (681,10.033866882324219) (294,10.01280403137207) (464,9.976827621459961) (306,9.700650215148926) (1032,9.687049865722656) (802,9.65686321258545)* (468,9.580458641052246) (325,9.504240989685059)* (297,9.454694747924805) (544,9.434549331665039)* (1934,9.392477035522461) (695,9.379762649536133) (342,9.257648468017578) (693,9.236015319824219)
590: (321,9.50797176361084) (681,9.125432968139648) (544,9.054336547851562) (1934,9.028383255004883) (325,8.970335960388184) (464,8.915986061096191)* (692,8.900487899780273) (680,8.816606521606445) (691,8.816128730773926)* (2020,8.812738418579102) (3378,8.696377754211426) (344,8.522133827209473) (349,8.430729866027832)* (475,8.31755256652832)* (1042,8.312725067138672) (1455,8.297618865966797) (2080,8.27045726776123) (320,8.240431785583496) (1045,8.217464447021484) (456,8.161796569824219)
592: (157,10.679838180541992)* (289,9.273892402648926) (172,9.021754264831543) (306,8.918529510498047) (959,8.86121940612793) (198,8.535945892333984) (972,8.418078422546387) (475,8.15024185180664) (156,8.11280632019043) (2014,8.047464370727539) (1464,8.025524139404297) (1713,7.951231479644775) (534,7.8974833488464355) (166,7.82227897644043) (707,7.782047748565674) (155,7.7224321365356445)* (5079,7.707980155944824) (378,7.706047534942627) (1379,7.691071033477783) (377,7.574748516082764)
593: (289,10.866549491882324) (349,10.351629257202148) (320,10.235607147216797) (1428,9.973627090454102) (681,9.343290328979492)* (699,9.300098419189453) (692,9.250646591186523) (4703,9.029461860656738) (13945,9.01333999633789) (701,8.833802223205566)* (691,8.26683235168457)* (325,8.250876426696777) (1458,8.012792587280273) (1447,7.948787212371826) (1432,7.929872989654541) (1430,7.916865348815918) (646,7.848075866699219) (695,7.821976661682129) (2801,7.8095855712890625) (802,7.804070472717285)
594: (917,9.853224754333496) (808,9.168130874633789) (959,9.064140319824219) (1412,8.9729642868042)* (472,8.757896423339844) (2346,8.67757511138916) (1188,8.51233959197998) (1179,8.478615760803223) (3427,8.278759002685547) (481,8.239768028259277) (1186,8.182302474975586) (1044,8.182138442993164)* (2343,8.170832633972168) (497,8.161452293395996) (2347,8.152518272399902) (614,8.132311820983887) (489,8.075455665588379) (952,8.05466365814209) (951,8.00571060180664) (500,7.973174571990967)
595: (918,12.683780670166016)* (917,12.194561004638672)* (957,11.8177490234375)* (707,11.06086540222168)* (954,10.595693588256836)* (710,10.512258529663086) (1342,10.034403800964355) (943,9.841379165649414) (956,9.753141403198242)* (841,9.673142433166504)* (949,9.666376113891602) (1347,9.415712356567383) (1350,9.364847183227539) (15,9.338502883911133) (1360,9.28762435913086) (4286,9.286711692810059) (940,9.230525970458984) (7100,9.120747566223145) (1261,9.114068031311035) (946,9.037095069885254)
596: (874,10.853882789611816) (59,10.364643096923828)* (852,10.316061019897461) (3432,9.875140190124512) (99,9.695991516113281) (227,9.672527313232422) (2029,9.5836181640625) (997,9.575448036193848) (875,9.536598205566406)* (1013,9.406597137451172) (159,9.405068397521973)* (96,9.383061408996582) (72,9.124049186706543)* (72,9.124049186706543)* (5260,9.07332706451416)* (2938,9.061323165893555)* (1713,8.962106704711914) (98,8.955533981323242) (867,8.75761890411377) (1027,8.66877269744873)
598: (349,11.30825138092041)* (320,11.042133331298828) (701,10.245560646057129) (689,9.89470100402832) (4707,9.399856567382812) (530,9.38094425201416) (690,9.340696334838867) (1934,9.219222068786621) (455,9.198394775390625) (699,8.916830062866211) (681,8.71929931640625) (306,8.710016250610352) (353,8.678215026855469) (2543,8.481468200683594) (544,8.481100082397461) (294,8.359021186828613) (374,8.354764938354492) (691,8.348897933959961) (3193,8.332904815673828) (310,8.243865013122559)
601: (506,9.202977180480957) (2300,9.070341110229492) (1941,9.008254051208496) (418,8.99509334564209) (2616,8.965143203735352) (2317,8.768969535827637) (1790,8.7636079788208) (13502,8.632989883422852) (5360,8.591341018676758) (8230,8.551332473754883) (6952,8.430572509765625) (2605,8.347955703735352) (2308,8.320977210998535) (2338,8.299640655517578) (73,8.292579650878906) (73,8.292579650878906) (13503,8.273763656616211) (2298,8.266751289367676) (3861,8.21077823638916) (1110,8.132609367370605)
602: (3341,8.947033882141113) (512,8.751054763793945) (6773,8.744552612304688) (3707,8.634681701660156) (3616,8.62195873260498) (6906,8.582930564880371) (2643,8.550607681274414) (1195,8.503252029418945) (4262,8.292409896850586) (3705,8.218252182006836) (1204,8.00914478302002) (226,7.909739017486572) (3714,7.906565189361572) (198,7.843066692352295) (1206,7.828857421875) (527,7.828716278076172) (13179,7.744742393493652) (1956,7.737827777862549) (2716,7.7316107749938965) (3732,7.693528652191162)
603: (228,8.753244400024414) (1116,8.411971092224121) (430,8.243134498596191) (703,8.222068786621094) (81,8.215386390686035) (512,8.08752727508545) (1151,8.042967796325684) (432,8.01422119140625) (1398,7.902003765106201) (7177,7.847738265991211) (88,7.83101224899292) (969,7.791164398193359) (546,7.684439659118652) (173,7.660268783569336) (757,7.647014617919922) (689,7.572910785675049) (2582,7.561668872833252) (210,7.5594682693481445) (233,7.520284652709961) (4074,7.462325096130371)
604: (289,14.660567283630371)* (294,14.421015739440918) (1464,13.14160442352295) (157,13.054893493652344) (288,11.5576810836792)* (97,11.342421531677246) (1243,11.195930480957031) (251,11.05499267578125) (906,11.01133918762207) (265,10.963985443115234)* (310,10.955129623413086)* (701,10.842568397521973)* (792,10.659257888793945) (1580,10.286080360412598) (340,10.002240180969238) (535,9.953579902648926) (285,9.942564964294434) (1114,9.777721405029297) (1601,9.735821723937988) (1463,9.551785469055176)
605: (88,11.073528289794922) (429,10.396231651306152) (226,9.846634864807129) (196,9.69408130645752) (424,9.600687980651855) (859,9.565712928771973) (1106,9.466920852661133) (1400,9.465564727783203) (629,9.445581436157227) (190,9.395655632019043) (228,9.286975860595703) (206,9.140886306762695) (154,9.137343406677246)* (1239,9.121759414672852) (863,9.104220390319824) (203,9.00770092010498)* (1976,8.882957458496094) (1242,8.648053169250488) (614,8.571660041809082) (1424,8.545587539672852)
606: (1418,9.81998062133789) (1790,9.086522102355957) (163,8.801492691040039) (1118,8.632469177246094) (2006,8.441289901733398)* (846,8.254375457763672)* (755,8.026578903198242) (3420,7.998608589172363) (162,7.948310375213623) (3900,7.861660480499268) (1125,7.861588954925537) (812,7.777942657470703) (1411,7.772491455078125) (2775,7.693393707275391) (1119,7.661248683929443) (512,7.605357646942139) (506,7.6034417152404785) (1743,7.566198348999023) (920,7.549560546875) (977,7.487711429595947)
607: (820,12.889017105102539) (3,12.79064655303955) (2970,12.698394775390625) (1284,12.524968147277832) (8343,12.318953514099121) (3824,11.978766441345215) (8346,11.89045238494873) (3864,11.755205154418945) (1255,11.747825622558594) (10894,11.298946380615234) (1276,11.268293380737305) (6671,11.228160858154297) (3826,10.983726501464844) (8320,10.951382637023926) (3726,10.834453582763672) (8322,10.821782112121582)* (6667,10.77689266204834) (18727,10.729269027709961) (3723,10.614829063415527) (3724,10.582296371459961)
608: (583,11.359369277954102) (12628,9.646883964538574) (580,9.446866035461426) (585,9.106956481933594) (2895,9.084939002990723) (12585,9.077250480651855) (582,9.011232376098633) (5660,8.986326217651367) (868,8.919987678527832) (6972,8.900646209716797) (212,8.874957084655762) (594,8.850971221923828) (12589,8.807220458984375) (6659,8.767011642456055) (17211,8.752330780029297) (8123,8.734827995300293) (1469,8.715254783630371) (1103,8.70814037322998) (17212,8.694196701049805) (12588,8.65965461730957)
609: (190,12.30894660949707) (2083,12.303144454956055) (546,12.206591606140137) (903,12.003777503967285) (690,11.935602188110352) (430,11.498306274414062) (532,11.307729721069336) (530,10.913354873657227) (2521,10.679481506347656) (288,10.562583923339844)* (3200,10.554159164428711) (1106,10.435721397399902) (424,10.434233665466309) (172,10.212359428405762) (980,10.210344314575195) (1379,9.981860160827637) (1934,9.942004203796387) (167,9.861985206604004) (4704,9.791157722473145) (525,9.78492259979248)
611: (2083,9.912302017211914) (530,9.756326675415039) (703,9.48155689239502)* (1075,9.45699405670166) (546,9.4273099899292) (961,9.316530227661133) (1001,9.27016544342041)* (7324,9.16799259185791) (3186,9.097627639770508) (3030,9.03234577178955) (64,8.967007637023926) (64,8.967007637023926) (36,8.806565284729004) (420,8.784748077392578) (1394,8.769675254821777) (690,8.757184028625488) (1400,8.73823070526123) (689,8.643988609313965) (3502,8.626614570617676) (1074,8.550651550292969)
612: (530,13.11894702911377) (690,12.418426513671875) (2083,11.916008949279785) (4704,11.866630554199219) (228,11.606160163879395)* (703,11.566854476928711) (2521,11.565740585327148) (1243,11.540975570678711) (430,11.442904472351074) (167,10.7838716506958) (2277,10.681381225585938) (548,10.400339126586914) (423,10.350831031799316) (903,10.333086967468262) (3200,10.28459644317627) (961,10.205094337463379) (425,10.193350791931152) (1934,10.09900951385498)* (962,9.963656425476074) (901,9.948131561279297)
613: (227,12.00804615020752) (4068,10.560164451599121) (630,10.277941703796387)* (1242,9.847782135009766) (554,9.754694938659668) (2277,9.673198699951172)* (9545,9.498636245727539) (863,9.405145645141602) (3458,9.351076126098633) (215,9.293941497802734) (2265,9.283426284790039) (975,9.273794174194336) (219,9.245553016662598) (3110,9.236098289489746) (4620,9.230194091796875) (4065,9.11795711517334) (1426,8.953143119812012)* (3681,8.944770812988281) (2632,8.868718147277832) (8649,8.742136001586914)
614: (190,11.573333740234375) (490,11.50314998626709) (488,11.282266616821289)* (499,11.117935180664062) (808,10.954805374145508) (489,10.823588371276855) (377,10.803787231445312) (2940,10.792390823364258) (1179,10.724641799926758) (230,10.625061988830566) (1854,10.39236068725586)* (1044,10.082720756530762) (707,9.845565795898438) (1186,9.80819034576416) (1406,9.72423267364502) (1091,9.569432258605957) (498,9.54163646697998) (371,9.492441177368164) (504,9.488221168518066) (228,9.414093017578125)
616: (198,10.458134651184082) (841,9.389193534851074)* (923,9.241519927978516) (957,8.887171745300293) (949,8.44711971282959) (1281,8.241336822509766) (1261,8.158750534057617) (1547,7.921751499176025) (2360,7.878208160400391) (1364,7.786433696746826)* (1044,7.778618812561035)* (3722,7.693836212158203) (928,7.687973499298096) (5105,7.685110092163086) (6289,7.6619720458984375) (924,7.6610918045043945) (3624,7.636231899261475) (1412,7.596918106079102) (1533,7.576069355010986) (1369,7.570868015289307)
617: (294,10.081352233886719) (285,9.996718406677246) (330,9.956600189208984) (157,9.924521446228027) (310,9.875988006591797) (306,9.782363891601562) (279,9.524383544921875) (241,9.507279396057129) (485,9.50334358215332) (296,9.354451179504395) (317,9.197834968566895)* (331,9.19258975982666) (4566,9.092034339904785)* (332,9.086563110351562)* (6562,9.048709869384766) (4024,8.961181640625) (309,8.917935371398926) (907,8.828710556030273) (329,8.587865829467773) (328,8.54405403137207)
618: (9129,10.751288414001465) (6416,10.343809127807617) (5304,9.84675407409668) (4054,9.715944290161133) (12483,9.561041831970215) (16136,9.506683349609375) (4058,9.40043830871582) (11983,9.397602081298828) (12501,9.377981185913086) (8937,9.32601547241211) (6163,9.289509773254395) (16135,9.278729438781738) (11882,9.273235321044922) (16137,9.07446002960205) (9130,9.049345970153809) (11994,9.043473243713379) (14132,9.031425476074219) (14831,9.030841827392578) (1957,8.99876880645752) (3785,8.996916770935059)
619: (1515,12.473699569702148) (2539,11.69614315032959) (1400,11.612850189208984) (4115,11.3198823928833) (430,11.256792068481445)* (3030,10.519708633422852) (1155,10.394469261169434) (2139,10.235384941101074) (1048,10.232526779174805) (425,10.086773872375488)* (716,10.035982131958008) (419,10.013022422790527) (5030,9.965982437133789) (2128,9.921433448791504) (533,9.917804718017578) (2137,9.913446426391602) (2614,9.842403411865234) (969,9.813847541809082) (199,9.725950241088867) (629,9.704910278320312)*
620: (289,11.993288040161133)* (294,11.752851486206055) (1243,10.444198608398438) (7,10.440606117248535) (966,9.991045951843262) (962,9.745699882507324) (707,9.646903038024902) (461,9.577278137207031)* (229,9.483762741088867) (157,9.312897682189941) (1104,9.282747268676758) (701,8.864316940307617)* (472,8.836503028869629) (1464,8.789109230041504) (316,8.655176162719727) (903,8.60120677947998)* (1109,8.596948623657227) (972,8.473564147949219) (1694,8.415426254272461) (71,8.370598793029785)
621: (71,9.22850227355957) (71,9.22850227355957) (157,8.942842483520508) (1934,8.652542114257812) (701,8.607894897460938) (375,8.567008972167969) (306,8.522170066833496) (320,8.461092948913574) (374,8.428146362304688) (377,8.425882339477539)* (2102,8.35916805267334) (972,8.318574905395508) (97,8.28445053100586) (333,8.165498733520508) (1463,8.138299942016602) (89,8.098817825317383)* (325,8.028101921081543) (3324,7.886563777923584) (461,7.857259273529053) (161,7.854281425476074)
622: (227,13.892463684082031)* (429,10.358658790588379)* (863,9.975262641906738) (630,9.906526565551758) (159,9.793176651000977)* (56,9.665529251098633) (56,9.665529251098633) (614,9.645694732666016) (868,9.525721549987793) (1504,9.48698616027832) (512,9.43830394744873) (986,9.281011581420898) (226,9.248046875) (205,9.200617790222168) (1242,9.195039749145508) (1411,9.075857162475586) (709,8.61248779296875) (441,8.59066104888916) (1412,8.586136817932129) (718,8.577249526977539)
623: (1418,10.422161102294922) (152,9.740517616271973)* (1425,9.5563325881958) (212,9.32662296295166) (1417,9.264981269836426) (1119,8.96098804473877) (3884,8.945493698120117) (6730,8.873091697692871) (2006,8.711729049682617) (1426,8.689376831054688) (855,8.663481712341309) (869,8.599991798400879) (1412,8.588047981262207) (5303,8.534692764282227) (609,8.523178100585938) (5302,8.474632263183594) (614,8.354963302612305) (5295,8.32848834991455) (1726,8.319670677185059) (599,8.314370155334473)
624: (227,10.810831069946289) (190,9.461686134338379) (986,9.111699104309082) (868,9.06241226196289) (212,8.758177757263184) (157,8.72015380859375) (707,8.586153984069824) (7,8.56840991973877) (961,8.333113670349121) (930,8.157059669494629) (172,8.074664115905762) (910,7.935385227203369) (228,7.562489032745361) (81,7.536699295043945) (1244,7.502429008483887) (166,7.405777454376221) (234,7.316687107086182) (703,7.247472763061523) (173,7.246000289916992) (1705,7.178438186645508)
625: (1400,10.165125846862793) (629,9.63058090209961) (444,9.56570053100586) (1155,9.399481773376465) (88,9.03493881225586) (199,8.994711875915527) (757,8.969025611877441)* (3030,8.68661117553711) (3277,8.5734281539917) (195,8.327367782592773) (703,8.305075645446777) (429,8.253000259399414) (2541,8.224310874938965) (1167,8.221358299255371) (1097,8.208634376525879) (859,8.205293655395508) (1504,8.204594612121582) (1633,8.188067436218262) (222,8.14389705657959) (3693,8.104654312133789)
627: (707,10.090719223022461) (506,9.302464485168457) (1104,8.714488983154297) (1110,8.706527709960938) (7,8.698172569274902) (957,8.596929550170898)* (1109,8.415994644165039) (955,8.387526512145996) (2746,8.351095199584961) (4127,8.31237506866455) (1113,8.249082565307617) (3940,8.223031044006348) (188,8.164422035217285) (910,8.13857364654541) (152,8.104397773742676) (156,7.970170021057129) (956,7.900254726409912)* (1114,7.848212242126465) (3405,7.768860340118408) (3264,7.70762825012207)
628: (56,11.322060585021973) (56,11.322060585021973) (1400,11.088430404663086) (429,10.845261573791504) (1155,10.539474487304688) (420,10.28182601928711) (703,10.270360946655273) (3200,10.028345108032227) (228,9.99560832977295) (199,9.40105152130127) (716,9.399604797363281) (88,9.302815437316895)* (1106,9.269057273864746)* (425,9.268604278564453) (1075,9.110322952270508) (629,9.070903778076172) (430,9.047390937805176) (1151,8.987052917480469) (196,8.977070808410645) (81,8.849722862243652)
629: (1545,9.414041519165039) (533,9.082021713256836) (421,8.848616600036621) (1515,8.803851127624512) (1766,8.799604415893555) (932,8.694161415100098)* (1412,8.685769081115723)* (5441,8.558409690856934) (11177,8.464667320251465) (4828,8.448914527893066) (2281,8.247711181640625) (614,8.13894271850586) (1239,8.09497356414795) (3744,8.05585765838623) (1651,8.038897514343262) (1513,7.954631805419922) (1755,7.9281134605407715) (428,7.9135918617248535) (438,7.873547554016113) (199,7.815216541290283)
631: (228,11.315712928771973)* (707,10.370270729064941)* (229,10.16261100769043)* (226,9.420318603515625) (1412,9.350154876708984)* (982,9.048721313476562)* (472,8.924046516418457) (868,8.888189315795898) (952,8.653031349182129) (1186,8.636870384216309) (1249,8.457401275634766) (220,8.372730255126953) (7,8.312413215637207) (1513,8.093690872192383) (163,7.839183807373047) (957,7.740263938903809) (1369,7.711399555206299) (1239,7.697443008422852) (88,7.681881427764893) (962,7.663075923919678)
632: (289,14.83388900756836)* (340,9.648689270019531) (1243,9.614700317382812) (523,9.48995590209961) (535,9.47491455078125) (157,9.306081771850586) (674,9.287464141845703) (889,9.2855224609375) (349,9.161158561706543)* (906,9.137425422668457) (323,9.13495922088623) (97,9.115839004516602) (301,8.980409622192383) (485,8.880151748657227) (320,8.842752456665039) (461,8.841379165649414)* (329,8.748603820800781) (1032,8.74843692779541) (1934,8.748373031616211) (972,8.705615997314453)*
633: (932,8.99534797668457) (2352,8.579948425292969) (4828,8.132380485534668) (3462,8.11272144317627) (4823,8.098551750183105) (438,7.472450256347656) (840,7.3534626960754395) (412,7.096674919128418) (499,7.005723476409912) (497,6.94199275970459) (1545,6.914517879486084) (1241,6.893641948699951) (2983,6.840899467468262) (3928,6.839158535003662) (4170,6.813134670257568) (2661,6.777754783630371) (489,6.766942501068115) (3927,6.70527458190918) (6536,6.704472064971924) (917,6.685296058654785)
634: (289,11.08027172088623) (2436,9.958391189575195) (1243,9.951763153076172) (288,9.497034072875977) (294,9.473705291748047) (2438,9.0986909866333) (464,8.953413009643555) (2977,8.937292098999023) (356,8.898000717163086) (1556,8.777174949645996) (5267,8.614395141601562)* (701,8.498987197875977) (471,8.433700561523438) (228,8.414971351623535) (1447,8.411645889282227)* (892,8.361507415771484) (360,8.326314926147461) (324,8.270217895507812) (437,8.228434562683105) (2442,8.185392379760742)
635: (212,10.754061698913574)* (986,9.045353889465332) (1412,8.904500961303711) (5844,8.776640892028809) (1416,8.76427173614502) (599,8.68383502960205) (1806,8.525184631347656) (163,8.421975135803223) (554,8.360536575317383) (2265,8.137273788452148) (202,8.089054107666016) (215,8.086129188537598) (1095,8.08533000946045) (1639,8.037372589111328) (5660,8.008220672607422) (4051,7.852912425994873) (1424,7.832627296447754) (715,7.774786949157715) (585,7.720400333404541) (735,7.7123122215271)
636: (294,13.76455020904541)* (289,11.809768676757812)* (306,10.919781684875488) (1464,10.250307083129883) (285,9.783598899841309) (71,9.413232803344727) (71,9.413232803344727) (1601,9.375337600708008) (2018,9.334174156188965) (340,9.325298309326172) (906,9.237693786621094) (525,9.193765640258789) (535,9.022297859191895) (889,8.995353698730469) (4560,8.96646499633789) (652,8.798430442810059) (310,8.795707702636719)* (1243,8.787873268127441) (792,8.763257026672363) (2523,8.7244291305542)
637: (1412,12.516191482543945) (227,11.432729721069336) (868,10.656911849975586) (1639,10.654804229736328) (1369,9.243707656860352) (190,9.156448364257812) (163,8.932915687561035) (707,8.919222831726074) (228,8.907689094543457)* (424,8.891654968261719) (562,8.86835765838623) (2343,8.86457633972168) (1803,8.817206382751465) (1757,8.647727012634277) (212,8.479520797729492) (226,8.38219928741455) (3744,8.373263359069824) (533,8.364555358886719) (4251,8.330662727355957) (952,8.28744888305664)
638: (320,12.078958511352539) (915,11.242237091064453) (326,10.271679878234863) (310,10.154788970947266) (525,9.883390426635742) (292,9.727130889892578)* (913,9.724468231201172) (318,9.723381996154785)* (352,9.656831741333008) (157,9.617582321166992) (1451,9.348640441894531) (543,9.308012962341309)* (466,9.287070274353027)* (301,9.271024703979492)* (1602,9.206707000732422) (308,9.16293716430664) (332,9.119430541992188) (323,8.978364944458008) (456,8.912961959838867) (293,8.835050582885742)
639: (661,8.599626541137695) (1166,8.23831844329834) (774,7.520506858825684) (1020,7.3911848068237305) (397,7.288059711456299) (2509,7.2721848487854) (2101,7.1916303634643555) (390,7.135009765625) (663,7.131253719329834) (475,7.086313247680664) (2747,7.0773468017578125) (914,7.017141342163086) (6051,6.965886116027832) (2667,6.9391374588012695) (2514,6.936893463134766) (5071,6.873823642730713) (3324,6.872694492340088) (3053,6.838412284851074) (2102,6.826385498046875) (392,6.7475996017456055)
640: (227,13.067790031433105)* (212,12.183863639831543)* (1639,10.981144905090332) (1426,10.812934875488281)* (4251,9.778607368469238)* (2834,9.686448097229004) (1803,9.629023551940918)* (607,9.29360294342041) (1416,9.23958969116211) (733,9.237346649169922) (917,9.147239685058594) (630,9.072540283203125) (1806,8.933028221130371) (863,8.866020202636719) (2861,8.804459571838379) (2265,8.78136157989502) (730,8.77370548248291) (5844,8.673022270202637) (712,8.671470642089844) (956,8.608141899108887)
