userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (1001,64.08512878417969) (187,63.5308723449707) (51,63.48228454589844)* (1073,63.38427734375) (3992,63.11385726928711) (1824,62.50410461425781) (59,62.428619384765625)* (1098,62.28968811035156) (1167,62.03181838989258) (1892,61.94208908081055) (1713,61.92414855957031) (61,61.74566650390625)* (1109,61.70138931274414) (175,61.68661880493164) (1464,61.62046813964844) (1848,61.41236114501953) (157,61.393287658691406) (4308,61.30300521850586) (1072,61.292381286621094) (3201,61.256954193115234)
569: (261,60.97639465332031) (300,60.951656341552734)* (89,60.3813591003418)* (333,59.97350311279297) (1775,59.919124603271484) (4474,59.85531234741211) (329,59.77798080444336)* (913,59.76721954345703) (67,59.74317932128906)* (67,59.74317932128906)* (455,59.697364807128906) (291,59.59440612792969) (2080,59.517112731933594) (299,59.432106018066406) (3332,59.431922912597656) (2984,59.375587463378906) (542,59.208831787109375) (320,59.19970703125) (294,59.19295120239258) (97,59.142234802246094)
570: (2179,66.09352111816406) (475,64.02091979980469)* (289,63.800193786621094) (329,63.54058837890625) (913,63.17810821533203) (330,63.12197494506836)* (257,63.019657135009766) (227,62.98475646972656) (89,62.94615936279297) (6376,62.81293487548828) (250,62.789424896240234) (484,62.76861572265625) (67,62.74771499633789) (67,62.74771499633789) (300,62.647281646728516) (1127,62.60152053833008) (292,62.51783752441406) (468,62.51605987548828) (1979,62.46221160888672) (701,62.34558868408203)
571: (300,63.34971618652344)* (306,63.3223762512207)* (310,63.21731948852539)* (157,63.15314865112305) (523,62.9744758605957) (535,62.92539978027344) (461,62.79829025268555) (296,62.69044494628906) (532,62.681697845458984) (2523,62.620582580566406) (302,62.610103607177734) (972,62.45490264892578) (466,62.441829681396484)* (352,62.2238883972168) (161,62.219398498535156) (544,62.146141052246094) (802,62.05500030517578) (1934,62.0235595703125) (1034,61.99397277832031) (889,61.9396858215332)
572: (55,63.973960876464844)* (292,63.57972717285156)* (289,63.560447692871094)* (349,62.28806686401367) (889,62.044498443603516) (523,61.634586334228516)* (301,61.62561798095703) (525,61.60393524169922) (352,61.555267333984375)* (333,61.515541076660156) (340,61.268558502197266) (906,61.23387908935547)* (461,61.23046112060547)* (310,61.223793029785156)* (1243,61.19915008544922) (2083,61.1596794128418) (291,61.138153076171875) (323,61.0936393737793) (972,61.06806182861328) (903,60.95673751831055)
573: (1620,65.69384002685547) (2226,65.16034698486328)* (2222,64.83336639404297) (527,64.2266616821289) (331,64.04019927978516) (1641,63.8806037902832)* (13303,63.76511764526367) (271,63.44956588745117) (12243,63.26137161254883) (157,63.15962600708008) (1427,63.046173095703125) (1433,63.04084396362305) (267,62.95741271972656) (907,62.90999221801758) (6288,62.908172607421875) (6376,62.906646728515625) (13292,62.83649826049805) (3317,62.727474212646484) (285,62.642303466796875) (1979,62.586936950683594)
574: (2080,62.48574447631836)* (8371,62.468074798583984) (951,62.255332946777344) (1249,61.7978401184082)* (1672,61.57659149169922) (1247,61.52470779418945) (1681,61.51584243774414) (705,61.46489334106445) (472,61.308799743652344) (2346,61.277408599853516) (6123,61.27592086791992) (1186,61.21415710449219) (488,61.18059539794922) (4850,60.902587890625) (1866,60.890018463134766) (1809,60.8208122253418) (4375,60.77602005004883) (1659,60.73747253417969) (3376,60.69486999511719) (9855,60.62041473388672)
575: (377,62.093177795410156) (65,61.87152862548828) (65,61.87152862548828) (378,61.851043701171875) (300,61.769683837890625) (292,61.76337432861328)* (173,61.75880432128906) (55,61.74806213378906) (333,61.71593475341797) (7,61.58146286010742)* (295,61.55690383911133) (229,61.300926208496094) (1098,61.138511657714844) (1104,60.945350646972656) (518,60.93296813964844) (310,60.83189010620117) (972,60.79417037963867) (302,60.77372741699219) (466,60.765899658203125) (475,60.62630844116211)*
576: (592,61.29936981201172) (750,61.07422637939453) (1148,59.78923416137695) (11124,59.453983306884766) (1752,59.313751220703125) (11652,59.19811248779297) (14646,59.168601989746094) (1226,59.1617317199707) (2146,59.06916809082031) (3862,59.04609680175781) (57,58.983421325683594) (603,58.9569206237793) (1123,58.80534362792969) (1833,58.770442962646484) (6930,58.57020568847656) (12315,58.4477653503418) (1718,58.42548751831055) (197,58.41874313354492) (3158,58.354705810546875) (986,58.33236312866211)
577: (238,61.9114875793457)* (70,60.151302337646484) (53,59.96382141113281) (53,59.96382141113281) (52,59.76430130004883) (52,59.76430130004883) (418,59.526554107666016) (66,59.49750518798828) (66,59.49750518798828) (233,59.42873001098633) (1787,59.391387939453125)* (64,59.356510162353516) (64,59.356510162353516) (2605,59.22621536254883) (173,59.16645812988281) (1790,58.81879425048828) (156,58.7091064453125) (88,58.687747955322266) (1109,58.677825927734375) (1394,58.63291931152344)
578: (1201,63.67301940917969) (333,63.12971878051758) (1198,62.88185501098633)* (1038,62.77619171142578) (1043,62.52376937866211)* (687,62.463287353515625)* (691,62.43442916870117) (89,62.27462387084961) (403,62.180267333984375) (816,62.06160354614258)* (481,61.91767120361328) (1040,61.889522552490234) (2840,61.81150817871094) (289,61.79653549194336) (6614,61.72136306762695) (501,61.71552276611328) (291,61.68899917602539) (1186,61.642311096191406) (412,61.61453628540039) (499,61.59708023071289)
579: (12,63.68706512451172) (1260,63.232269287109375) (2763,63.03054428100586) (835,62.21305847167969) (3806,62.1848030090332) (4273,62.1672248840332) (2744,62.033329010009766)* (2835,61.85348129272461) (837,61.8364372253418) (2211,61.825138092041016) (954,61.82392501831055)* (813,61.57841873168945) (5600,61.560882568359375) (2955,61.492252349853516) (2379,61.48476028442383) (1259,61.48321533203125) (3239,61.431488037109375) (2143,61.402503967285156) (5667,61.377906799316406) (2961,61.358306884765625)
580: (4179,61.61935043334961) (11754,61.4925651550293) (2580,61.434627532958984) (1378,61.149051666259766) (1858,61.100669860839844) (4994,61.032752990722656) (198,61.01469421386719) (154,60.993125915527344) (6390,60.98658752441406) (162,60.91202926635742) (1116,60.88412857055664) (10955,60.832767486572266) (6773,60.731353759765625) (7947,60.70475769042969) (2572,60.69142150878906) (10194,60.57744216918945) (227,60.45280838012695) (8461,60.41853332519531) (501,60.41355895996094) (507,60.38005447387695)
581: (67,62.516239166259766)* (67,62.516239166259766)* (378,62.38246536254883) (1729,62.001163482666016) (89,61.8366584777832)* (5787,61.74686050415039) (77,61.48545837402344) (77,61.48545837402344) (959,61.46644592285156) (4348,61.32072448730469) (5073,61.283836364746094) (329,61.11235809326172) (4548,61.05453872680664) (306,60.97674560546875) (8695,60.970157623291016) (1705,60.93787384033203) (300,60.92346954345703) (652,60.89658737182617) (2060,60.84376525878906) (963,60.8184700012207)
582: (1541,57.38510513305664)* (2200,57.34659957885742) (842,56.17213439941406)* (825,56.14521408081055) (814,55.88867950439453) (8293,55.563941955566406)* (2186,55.55036163330078) (1559,55.47838592529297) (2579,55.35247802734375) (815,55.29052734375)* (1550,55.2744255065918) (1188,55.18092727661133) (4948,55.17653274536133) (816,55.167423248291016)* (2187,55.165035247802734) (3997,55.115413665771484)* (826,55.09748077392578) (4166,55.095035552978516) (2204,55.07359313964844) (2203,55.06016540527344)
583: (1191,63.861263275146484) (1179,63.365440368652344) (45,63.106075286865234) (486,63.085819244384766)* (377,62.74875259399414) (497,62.47455978393555) (1181,62.41835021972656)* (488,62.385501861572266) (1541,62.384803771972656)* (4103,62.321258544921875) (493,62.314308166503906)* (1863,62.28570556640625) (758,62.24246597290039) (2210,62.196197509765625) (209,62.1632080078125) (4255,62.0954704284668) (1091,62.034271240234375) (1854,61.88603210449219) (808,61.67236328125)* (1378,61.60342788696289)
584: (157,60.72671127319336) (1686,60.7032470703125) (679,60.29772186279297) (67,60.215641021728516) (67,60.215641021728516) (1694,59.93434524536133) (302,59.830562591552734) (289,59.779701232910156) (1459,59.734336853027344)* (681,59.68564224243164) (333,59.63431930541992) (257,59.48464584350586) (89,59.482269287109375) (9347,59.26017379760742) (908,59.19278335571289) (2444,59.1600227355957) (7390,59.15267562866211) (1081,59.15126037597656) (2455,59.139007568359375) (718,59.08342742919922)*
585: (234,61.53898239135742) (1130,61.42018508911133) (1133,61.33298873901367) (154,61.3267822265625) (163,61.21034622192383) (316,61.103614807128906) (230,61.011558532714844) (1121,60.84947967529297) (982,60.77082443237305) (229,60.76727294921875) (961,60.72938919067383) (166,60.7016716003418) (1377,60.63566589355469) (1112,60.59669876098633) (1109,60.56252670288086) (418,60.555110931396484) (377,60.54045867919922) (533,60.53252410888672) (538,60.51634979248047) (959,60.47562789916992)
586: (956,53.56120681762695) (917,53.01414489746094) (957,52.763771057128906) (2774,52.74073791503906) (954,52.63499450683594)* (2746,52.59977340698242) (707,52.421085357666016) (726,52.35519790649414) (1214,52.12709426879883) (12,52.074344635009766)* (918,52.04854965209961) (1260,51.94269943237305)* (7044,51.6726188659668) (710,51.66041946411133) (4290,51.63884735107422) (4971,51.632568359375) (837,51.590187072753906) (2753,51.51288986206055) (2838,51.46651077270508) (1535,51.3319091796875)
587: (1118,64.79486846923828) (4179,64.6252670288086)* (1131,64.39957427978516) (707,64.09813690185547) (489,64.09744262695312) (497,63.96774673461914) (503,63.78565979003906)* (7947,63.77525329589844) (978,63.664520263671875) (808,63.5379753112793) (2794,63.462806701660156) (2352,63.43834686279297) (488,63.38625717163086) (726,63.240535736083984) (4428,63.16096496582031) (1858,62.9799919128418) (1170,62.86383819580078) (2206,62.76304244995117) (10390,62.760475158691406) (501,62.735538482666016)
589: (333,62.463130950927734) (306,61.79397201538086) (295,61.77735900878906)* (468,61.19319534301758) (291,61.103511810302734) (304,61.02573776245117) (4562,60.99911117553711) (328,60.962158203125) (464,60.890106201171875) (1444,60.84343338012695) (321,60.80876159667969) (257,60.73894500732422) (545,60.66535949707031) (907,60.640499114990234) (4260,60.6400146484375) (302,60.622032165527344) (484,60.58035659790039) (544,60.501277923583984)* (299,60.408451080322266) (1438,60.33309555053711)
590: (681,62.52433776855469) (344,62.50800704956055) (4474,62.452606201171875) (691,62.157108306884766)* (455,62.124053955078125) (321,62.09660720825195) (687,62.01615905761719) (464,61.89611053466797)* (1447,61.827877044677734) (329,61.77823257446289) (291,61.71708679199219) (325,61.588993072509766) (693,61.44031524658203) (349,61.33526611328125)* (2080,61.26713943481445) (292,61.232601165771484) (1246,61.18840408325195) (295,61.124855041503906) (680,61.00450897216797) (913,60.98270034790039)
592: (377,63.79278564453125) (1705,63.70687484741211) (378,63.11380386352539) (2446,62.93367385864258) (173,62.861732482910156) (157,62.61595916748047)* (959,62.5988655090332) (234,62.555023193359375)* (486,62.449005126953125) (930,62.27682876586914) (289,62.26481628417969) (198,62.169166564941406) (1710,62.1582145690918) (4917,62.14495086669922) (707,62.09392547607422) (517,61.97369384765625) (1797,61.9499397277832) (475,61.908992767333984) (300,61.901519775390625) (518,61.86923599243164)
593: (1447,64.74532318115234) (289,63.92982482910156) (2179,63.901248931884766) (257,63.63212203979492) (291,63.627811431884766) (295,63.62690734863281)* (89,63.56879425048828) (1685,63.0165901184082) (679,62.97963333129883) (3859,62.95871353149414) (907,62.93974304199219) (455,62.93971252441406) (292,62.92435073852539) (1459,62.88561248779297) (8364,62.82933044433594) (701,62.82353210449219)* (7160,62.80524444580078) (681,62.729034423828125)* (356,62.71037673950195) (342,62.64667510986328)
594: (1044,63.53655242919922)* (1351,63.13087463378906) (982,62.858150482177734) (230,62.77090835571289) (209,62.41447067260742)* (724,62.285499572753906) (1145,62.182518005371094)* (1406,62.16345977783203)* (917,62.15806579589844) (517,62.11194610595703) (2595,61.99288558959961) (1274,61.77759552001953) (500,61.72923278808594) (489,61.71327590942383) (486,61.70425033569336) (498,61.612060546875) (978,61.58698272705078) (227,61.55647659301758) (843,61.48265075683594) (412,61.46519088745117)
595: (841,63.02763748168945)* (917,62.85163879394531)* (954,61.17410659790039)* (1360,61.02220153808594) (6,60.8955192565918) (1264,60.80143356323242) (1366,60.76127243041992) (918,60.59028625488281)* (957,60.548484802246094)* (707,60.305484771728516)* (5157,60.21222686767578) (1369,60.20256423950195)* (949,60.132991790771484) (1281,60.10377883911133) (710,60.0812873840332) (5485,60.04593276977539) (1372,59.88134765625) (1342,59.8541374206543) (919,59.71780014038086) (1261,59.71518325805664)
596: (852,61.506832122802734) (2938,60.94990158081055)* (1878,60.571380615234375) (72,60.49427795410156)* (72,60.49427795410156)* (875,60.48925018310547)* (874,60.319210052490234) (1513,60.199363708496094)* (997,60.00358963012695) (5260,59.963191986083984)* (959,59.94942092895508) (59,59.91817092895508)* (1013,59.81353759765625) (193,59.735530853271484) (98,59.61660385131836) (851,59.60028839111328) (3280,59.52687072753906) (1889,59.388465881347656) (159,59.342918395996094)* (1079,59.32179641723633)
598: (300,70.38494873046875)* (972,70.11299896240234) (548,70.10663604736328) (67,69.88784790039062) (67,69.88784790039062) (295,69.37821960449219) (291,69.33740997314453) (191,69.27619171142578) (362,69.01536560058594) (5768,68.90270233154297) (486,68.89668273925781) (296,68.71124267578125) (8002,68.63968658447266) (526,68.639404296875) (2094,68.62726593017578) (518,68.62181854248047) (1463,68.6091537475586) (378,68.52459716796875) (4254,68.41109466552734) (318,68.40961456298828)
601: (2338,53.08171463012695) (2952,52.89952087402344) (4437,52.5472412109375) (1112,52.12886428833008) (9045,52.08683776855469) (2298,52.05381774902344) (162,52.02332305908203) (7722,51.872032165527344) (727,51.835025787353516) (4143,51.75875473022461) (1124,51.68960952758789) (506,51.63261413574219) (63,51.519287109375) (63,51.519287109375) (406,51.373779296875) (1818,51.3325309753418) (1800,51.152503967285156) (2300,51.12868118286133) (6267,51.03974533081055) (1747,51.008785247802734)
602: (1858,61.26717758178711) (4779,60.691368103027344) (632,60.58295822143555) (6765,60.385009765625) (2572,59.99806594848633) (154,59.93067932128906) (1979,59.884727478027344) (964,59.87812042236328) (6906,59.871524810791016) (3705,59.76934051513672) (2775,59.5808219909668) (3227,59.5789680480957) (188,59.46409606933594) (1418,59.408329010009766) (763,59.34307098388672) (6773,59.244178771972656) (6046,59.229244232177734) (602,59.17135238647461) (12980,58.97843551635742) (5966,58.97657012939453)
603: (3767,62.85380172729492) (154,62.787750244140625) (199,62.603904724121094) (173,62.48933410644531) (229,62.447147369384766) (432,62.41073226928711) (207,62.18968200683594) (1090,62.171661376953125) (228,62.171573638916016) (757,62.01850128173828) (420,61.977996826171875)* (425,61.91741943359375) (2542,61.86488723754883) (225,61.82685089111328) (424,61.795021057128906) (233,61.793052673339844) (450,61.740013122558594) (703,61.64826965332031) (227,61.58871078491211) (1986,61.48765563964844)
604: (157,63.78409194946289) (302,63.676734924316406)* (89,63.463924407958984)* (294,63.25471115112305) (1601,63.131011962890625) (289,63.10970687866211)* (265,63.08183670043945)* (300,62.912841796875)* (288,62.85898971557617)* (86,62.83144760131836) (1463,62.67188262939453) (7869,62.482112884521484) (316,62.464176177978516)* (310,62.300472259521484)* (1705,62.14118576049805) (479,62.1381721496582) (2059,62.07115936279297) (2523,62.06846237182617)* (4918,62.03556442260742) (1081,62.0245246887207)
605: (154,68.45744323730469)* (229,68.21552276611328)* (199,68.19761657714844) (203,68.09908294677734)* (206,67.9710693359375) (1090,67.61666870117188) (3258,67.58866882324219) (65,67.540771484375) (65,67.540771484375) (173,67.44100952148438) (190,67.42535400390625) (615,67.35127258300781) (715,67.24037170410156) (735,67.21694946289062) (1375,67.12309265136719) (228,67.10682678222656) (436,67.09738159179688) (1048,67.08959197998047) (1239,67.07820129394531) (511,67.04198455810547)
606: (1118,65.70340728759766) (2006,64.9912109375)* (512,64.90748596191406) (1119,64.89216613769531) (1418,64.78203582763672) (186,64.5325698852539) (163,64.25492095947266) (162,64.2290267944336) (920,64.12301635742188) (707,63.97445297241211) (506,63.964717864990234) (198,63.782108306884766) (1116,63.765716552734375) (3417,63.68349838256836) (1790,63.47187042236328) (812,63.43498229980469) (1412,63.42529296875) (769,63.35786437988281) (1099,63.29456329345703) (56,63.27825164794922)
607: (8341,55.966156005859375) (1214,55.8868293762207) (2761,55.770084381103516) (3,55.459537506103516) (1260,55.09524154663086) (47,55.02710723876953) (1259,54.90410232543945) (20,54.25495147705078) (8322,54.00529098510742)* (1254,53.986270904541016) (6286,53.963706970214844) (8346,53.9543571472168) (28,53.829742431640625) (8327,53.777156829833984) (7923,53.762535095214844) (8326,53.56777572631836) (2749,53.5574951171875)* (4965,53.555641174316406) (583,53.51140594482422) (4276,53.50924301147461)
608: (583,53.50816345214844) (581,52.30079650878906) (2569,52.107200622558594) (2902,52.10361099243164) (1740,52.00698471069336) (6959,51.84130096435547) (3947,51.47433853149414) (2896,51.40265655517578) (9528,51.245174407958984) (7239,51.1418571472168) (588,51.11021423339844) (3024,51.05949020385742) (5787,51.03008270263672) (5168,50.880218505859375) (1415,50.85703659057617) (7791,50.83989334106445) (10041,50.79869842529297) (570,50.69563674926758) (7930,50.55780792236328) (2899,50.541133880615234)
609: (288,62.328670501708984)* (2521,62.306373596191406) (65,61.991180419921875) (65,61.991180419921875) (1934,61.86357498168945) (1409,61.861942291259766) (2083,61.81521224975586) (306,61.649532318115234) (548,61.63764190673828) (1098,61.52143096923828) (56,61.49361038208008) (56,61.49361038208008) (690,61.47987747192383) (498,61.47866439819336) (903,61.466094970703125) (546,61.229644775390625) (173,61.22471618652344) (331,61.19938659667969) (430,61.1867790222168) (437,61.05122375488281)
611: (1983,60.088687896728516) (1075,59.92034149169922) (64,59.59156036376953) (64,59.59156036376953) (4025,59.13825988769531) (59,59.06517791748047) (1101,58.90314483642578) (12552,58.69752883911133) (4382,58.68079376220703) (2376,58.67633056640625) (10738,58.60362243652344) (8144,58.60269546508789) (8674,58.47724151611328) (3290,58.344181060791016) (16361,58.24424743652344) (423,58.154483795166016) (1001,58.08531951904297)* (7324,57.834808349609375) (6547,57.828147888183594) (6920,57.82155990600586)
612: (2521,60.67267608642578) (548,60.13357162475586) (690,60.090370178222656) (1934,59.642086029052734)* (1098,59.46613693237305)* (1688,59.415626525878906) (5150,59.40065383911133) (1486,59.3282585144043) (423,59.27029037475586) (430,59.1649169921875) (980,59.09309005737305) (2083,59.025054931640625) (896,58.8787956237793) (887,58.87811279296875) (530,58.822235107421875) (1167,58.67054748535156) (67,58.44304275512695) (67,58.44304275512695) (757,58.43996810913086) (703,58.43618392944336)
613: (227,64.8648910522461) (554,62.94917678833008) (2265,62.86983871459961) (733,62.86717987060547) (1414,62.45658874511719) (366,62.43537139892578)* (683,62.416770935058594) (618,62.38954162597656) (2855,62.30330276489258) (572,62.2672233581543) (1242,62.20566940307617) (429,62.188053131103516) (562,62.172725677490234) (1412,62.04371643066406) (533,62.03372573852539) (5416,61.82096862792969) (2639,61.76199722290039) (217,61.71419906616211) (2627,61.69453048706055) (207,61.6196174621582)
614: (488,63.77308654785156)* (1854,63.54766845703125)* (816,63.18069076538086) (808,63.17816925048828) (486,63.00152587890625) (377,62.80217742919922) (1180,62.76875305175781) (498,62.605281829833984) (501,62.44514083862305) (1186,62.43177032470703) (536,62.39198303222656)* (1044,62.37133026123047) (982,62.3496208190918) (3084,62.232913970947266) (1852,62.231361389160156) (1179,62.12605667114258) (371,62.1093635559082) (489,62.010154724121094) (1905,61.98997116088867) (230,61.9808235168457)
616: (841,60.6212043762207)* (923,60.080543518066406) (503,59.88827896118164)* (953,59.39455795288086) (813,59.37385940551758) (198,59.31985092163086) (957,59.09392547607422) (830,58.851741790771484) (1547,58.85016632080078) (937,58.84326934814453) (928,58.716609954833984) (2143,58.703102111816406) (188,58.68517303466797) (1339,58.68454360961914) (1358,58.65235900878906) (806,58.63445281982422) (500,58.61000061035156) (25,58.60176086425781) (812,58.57645034790039) (1249,58.56990432739258)
617: (2083,62.677791595458984) (331,62.56818389892578) (55,62.52510452270508)* (67,62.41374969482422)* (67,62.41374969482422)* (285,62.40228271484375) (279,62.3057861328125) (6562,62.19261169433594) (157,62.09906768798828) (1601,61.92058563232422) (289,61.78943634033203) (296,61.767189025878906) (306,61.694190979003906) (317,61.574554443359375)* (1098,61.570396423339844) (4696,61.28080368041992) (266,61.26134490966797)* (330,61.143760681152344) (1833,61.10883712768555) (907,61.08970260620117)
618: (4185,56.395179748535156) (1548,55.941070556640625) (1207,55.26827621459961) (1238,55.10280990600586) (12707,55.026851654052734) (3703,54.97120666503906) (6773,54.955528259277344) (2704,54.924598693847656) (3341,54.83717727661133) (7015,54.8266487121582) (11754,54.74332809448242) (3616,54.698158264160156) (3147,54.67618179321289) (2713,54.475006103515625) (2731,54.392173767089844) (412,54.326961517333984) (2850,54.323646545410156) (567,54.155433654785156) (4002,54.11135482788086) (5605,54.096920013427734)
619: (425,64.0435562133789)* (199,63.77947998046875) (225,63.661338806152344) (1400,63.328468322753906) (1632,63.207550048828125) (1048,63.06491470336914) (173,63.03425216674805) (210,62.88083267211914) (4384,62.840087890625) (1239,62.82101058959961) (203,62.701759338378906) (615,62.61423873901367) (5439,62.59646224975586) (159,62.57424545288086) (208,62.473934173583984)* (65,62.436973571777344) (65,62.436973571777344) (5926,62.392120361328125) (1515,62.344139099121094) (898,62.31208038330078)
620: (377,67.0469741821289) (65,66.26988983154297) (65,66.26988983154297) (180,65.93994903564453) (498,65.74899291992188)* (67,65.6488265991211)* (67,65.6488265991211)* (1104,65.6109619140625) (190,65.53034973144531) (289,65.41259765625)* (189,65.30400085449219) (3427,65.26538848876953) (333,65.24883270263672)* (3124,65.17779541015625) (230,65.16785430908203) (1249,65.07994079589844) (972,65.0416030883789) (316,64.91513061523438) (157,64.81661224365234) (9749,64.75210571289062)
621: (333,67.62248992919922) (89,67.09527587890625)* (466,66.6185302734375) (374,66.60000610351562) (2094,66.39704895019531) (302,66.20283508300781)* (377,65.81318664550781)* (295,65.77436065673828)* (972,65.66708374023438) (318,65.59117889404297) (293,65.56714630126953) (461,65.56096649169922) (1463,65.53490447998047) (5574,65.43429565429688) (375,65.36417388916016) (67,65.36006927490234) (67,65.36006927490234) (4923,65.27925872802734)* (679,65.23775482177734)* (912,65.23340606689453)
622: (1412,67.0829086303711) (227,66.68223571777344)* (1131,66.38793182373047) (418,66.25082397460938) (614,66.18390655517578) (7147,66.07626342773438) (159,66.04054260253906)* (234,66.02662658691406) (88,65.86819458007812) (441,65.72286987304688) (226,65.70867919921875) (56,65.64147186279297) (56,65.64147186279297) (429,65.62635040283203)* (709,65.56440734863281) (715,65.49629974365234)* (562,65.4118423461914) (630,65.35714721679688) (511,65.33258056640625)* (735,65.2926254272461)
623: (1412,62.95047378540039) (152,62.41242980957031)* (607,61.872047424316406) (562,61.767799377441406) (6730,61.76644515991211) (5175,61.43224334716797) (614,61.321895599365234) (6724,61.23125457763672) (881,61.215576171875) (599,61.211448669433594) (1119,61.15175247192383) (234,61.109737396240234)* (436,61.102294921875)* (2493,61.07333755493164) (212,61.069210052490234) (735,61.06877517700195) (3417,60.907073974609375) (1639,60.90581130981445) (5844,60.83591079711914) (856,60.81936264038086)
624: (234,64.33930969238281) (227,64.30616760253906) (1412,64.12725830078125) (707,63.53398132324219) (173,63.51456069946289) (157,63.44742202758789) (868,63.224979400634766) (190,63.219970703125) (220,63.072288513183594) (1705,63.05602264404297) (1099,63.01634216308594) (709,62.9888801574707) (159,62.91155242919922)* (88,62.909706115722656) (72,62.9089241027832)* (72,62.9089241027832)* (2446,62.86150360107422) (67,62.82753372192383) (67,62.82753372192383) (706,62.82449722290039)
625: (757,62.648338317871094)* (8705,62.46656799316406) (1155,62.169227600097656) (84,61.999107360839844) (2541,61.90571975708008) (3693,61.895870208740234) (7665,61.88115692138672) (2289,61.75358200073242) (6032,61.75025177001953) (703,61.647918701171875) (199,61.62267303466797) (10615,61.610286712646484) (170,61.3771858215332) (429,61.349143981933594) (2402,61.2323112487793) (1390,61.17692184448242)* (7324,61.114654541015625) (1983,60.993797302246094) (425,60.95702362060547) (56,60.88109588623047)
627: (963,62.09080505371094) (5787,61.904258728027344) (1358,61.78568649291992) (4126,61.7328987121582) (2060,61.515262603759766) (2222,61.477508544921875) (1729,61.42329788208008) (157,61.41936492919922) (77,61.391578674316406) (77,61.391578674316406) (250,61.16969299316406) (1123,61.147151947021484) (5073,61.09895324707031) (601,61.06074523925781) (1412,61.049354553222656) (1124,61.003849029541016) (1372,60.97428512573242) (607,60.9740104675293) (5485,60.94191360473633) (4548,60.923484802246094)
628: (3411,66.98387145996094) (81,66.00606536865234) (1376,65.30474853515625) (173,65.2811279296875) (1075,65.25007629394531) (425,64.88294219970703) (418,64.8169174194336)* (56,64.72938537597656) (56,64.72938537597656) (1510,64.71617126464844) (859,64.67986297607422) (1062,64.59959411621094) (1101,64.46614837646484) (1983,64.35384368896484) (237,64.26187133789062) (703,64.2015609741211) (84,64.18425750732422)* (1824,64.1650390625) (423,64.14865112304688) (416,64.13482666015625)
629: (1766,60.36463165283203) (1412,60.30683135986328)* (1755,60.207420349121094) (733,59.928260803222656) (533,59.700992584228516) (714,59.556114196777344) (1414,59.122596740722656) (1515,59.1100959777832) (1768,59.07271194458008) (2786,59.06406784057617) (154,58.88429260253906)* (234,58.872501373291016) (163,58.835350036621094)* (3469,58.82288360595703) (220,58.81460189819336) (1249,58.80915451049805) (562,58.79010009765625) (428,58.75936508178711) (3742,58.71091079711914) (1090,58.70560836791992)*
631: (982,68.99349975585938)* (1249,68.95967864990234) (707,68.44438934326172)* (1412,68.29959106445312)* (220,67.67776489257812) (163,67.2377700805664) (724,67.15704345703125) (951,67.1499252319336) (868,66.79000091552734) (562,66.71734619140625) (1513,66.69062042236328) (854,66.61476135253906) (159,66.60401916503906) (735,66.43268585205078) (229,66.37676239013672)* (498,66.2818832397461) (2352,66.22449493408203) (176,66.11913299560547) (436,66.07662963867188) (1873,66.07483673095703)*
632: (289,63.37092971801758)* (679,62.22425842285156) (461,62.173667907714844)* (523,61.86911392211914) (318,61.84079360961914)* (301,61.83972930908203) (349,61.74298095703125)* (1934,61.5800895690918) (157,61.57115173339844) (324,61.246070861816406) (498,61.08629608154297)* (323,61.05669021606445) (686,61.007652282714844) (544,60.93073654174805) (528,60.820552825927734) (906,60.801910400390625) (704,60.74392318725586) (328,60.690635681152344) (2025,60.59011459350586) (464,60.54045486450195)
633: (2845,60.95121765136719) (816,60.71098327636719) (2661,60.684688568115234) (500,60.59975814819336) (1866,60.35158920288086) (501,60.11867141723633) (2352,60.117435455322266) (6792,60.07476043701172) (507,59.97715759277344) (198,59.972740173339844) (1200,59.94114303588867) (472,59.91814422607422) (830,59.8027229309082) (2652,59.574039459228516) (3462,59.445255279541016) (490,59.41447067260742) (1195,59.4058837890625) (2608,59.39579772949219) (808,59.375308990478516)* (3928,59.359214782714844)
634: (356,64.31969451904297) (681,64.1007308959961) (355,64.04515838623047) (1447,63.943450927734375)* (321,63.811519622802734) (289,63.777069091796875) (892,63.70447540283203) (683,63.556617736816406) (288,63.504764556884766) (461,63.4267463684082) (342,63.35673522949219) (2467,63.339012145996094) (464,63.325016021728516) (304,63.31040954589844) (366,63.27675247192383) (1105,63.12807083129883) (471,63.019161224365234) (291,62.967491149902344) (679,62.84366989135742) (2176,62.83597183227539)
635: (212,66.98365783691406)* (1755,66.12346649169922) (1412,65.95655059814453) (533,65.89850616455078) (154,65.72614288330078) (163,65.60939025878906) (602,65.44721984863281) (366,65.42068481445312) (228,65.22740936279297) (439,65.2088394165039) (215,65.1468734741211) (5416,65.11797332763672) (511,65.00837707519531)* (1122,64.97083282470703) (614,64.96379852294922) (1764,64.95228576660156) (683,64.95193481445312) (2277,64.91144561767578) (424,64.82758331298828) (609,64.82118225097656)
