userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (1001,65.70140075683594) (3992,65.2854232788086) (1394,65.27658081054688) (157,65.0290756225586) (51,64.99006652832031)* (1098,64.94988250732422) (1073,64.78324127197266) (601,64.76036834716797) (603,64.6366958618164) (1836,64.58091735839844) (1825,64.26693725585938) (5256,64.19303131103516) (1885,64.10499572753906) (3501,63.97771072387695) (1900,63.90345001220703) (1464,63.856544494628906) (1892,63.838035583496094) (1713,63.8099250793457) (1014,63.780303955078125) (4913,63.7158088684082)
531: (288,64.12954711914062)* (89,63.52802658081055)* (292,62.80512237548828)* (679,62.75099563598633)* (544,62.55762481689453) (704,62.41823196411133)* (318,62.062252044677734) (1037,61.85176086425781) (352,61.771339416503906) (680,61.72350311279297) (2025,61.4007568359375) (1032,61.376441955566406) (797,61.33299255371094)* (349,61.324039459228516) (1456,61.28559875488281) (802,61.26449203491211) (293,61.246673583984375)* (1455,61.15590286254883) (790,61.13233184814453) (531,61.10224151611328)
532: (1045,59.58660125732422)* (1035,59.54059982299805) (1043,59.46857452392578) (816,59.00226593017578)* (1181,58.68925476074219) (209,58.6474723815918) (2618,58.54114532470703)* (1046,58.53913116455078) (4385,58.504722595214844) (1868,58.41965866088867) (412,58.38433837890625)* (4262,58.3741340637207) (1182,58.336421966552734) (466,58.316680908203125) (2430,58.28437042236328) (1195,58.2066764831543) (537,58.16789627075195) (333,58.151859283447266) (1866,58.15156555175781) (1038,58.115665435791016)*
533: (2046,61.99296951293945)* (5238,61.8548698425293) (3307,60.82170486450195)* (3966,60.375911712646484) (6704,60.172969818115234) (2054,60.12641525268555) (6717,59.74203109741211) (6700,59.620452880859375) (9190,59.43045425415039) (6711,59.326297760009766) (4880,59.32481002807617) (2060,59.31845474243164) (6710,59.26630401611328) (2570,59.206356048583984) (1015,59.20182418823242) (253,59.190093994140625) (157,59.189781188964844) (389,59.146610260009766) (4341,59.138336181640625) (8991,59.11191177368164)
534: (67,64.49903869628906)* (67,64.49903869628906)* (328,63.82017135620117)* (55,63.72882843017578) (377,63.70557403564453) (157,63.64558029174805) (333,63.19709777832031) (302,63.12736511230469) (288,62.965335845947266)* (300,62.73283386230469)* (190,62.671142578125) (486,62.57783508300781) (310,62.548187255859375) (234,62.54078674316406) (65,62.49748611450195) (65,62.49748611450195) (378,62.44297790527344) (959,61.976287841796875) (173,61.8675537109375) (220,61.832115173339844)
535: (288,63.03053665161133) (701,62.17255401611328)* (498,62.096370697021484) (300,61.952354431152344) (283,61.84147262573242) (333,61.83926773071289) (295,61.73917007446289) (349,61.73426818847656) (291,61.72931671142578) (304,61.57801818847656) (67,61.50929260253906) (67,61.50929260253906) (2523,61.498836517333984) (457,61.46435546875) (3171,61.38370895385742) (306,61.291038513183594) (1447,61.23310089111328) (294,61.225250244140625) (679,61.1505126953125) (320,61.13733673095703)
536: (283,65.0904312133789) (295,64.77378845214844) (714,64.593017578125) (302,64.42306518554688) (1244,64.39823913574219) (257,64.39222717285156) (157,64.30428314208984)* (306,64.27762603759766) (55,63.9559440612793) (525,63.81019592285156) (65,63.73833084106445) (65,63.73833084106445) (542,63.730621337890625) (708,63.71944046020508) (366,63.6829948425293) (706,63.67662048339844) (2346,63.64926528930664) (261,63.6301155090332) (538,63.60761260986328) (310,63.59806442260742)
537: (89,68.20570373535156)* (475,67.67784881591797) (67,67.57441711425781) (67,67.57441711425781) (295,67.48551940917969) (227,67.2550048828125) (230,67.19135284423828) (333,67.18222045898438) (298,67.17752075195312) (704,67.11799621582031) (524,66.97686767578125) (1044,66.9627914428711) (55,66.78302764892578) (464,66.78073120117188)* (209,66.73944854736328) (56,66.69146728515625) (56,66.69146728515625) (1098,66.64969635009766) (302,66.63463592529297) (1659,66.53372192382812)
538: (295,60.734214782714844)* (257,59.605491638183594) (333,59.60540008544922)* (349,59.535377502441406) (318,59.47188949584961) (67,59.24132537841797) (67,59.24132537841797) (325,59.03227996826172) (327,59.00867462158203) (314,58.989131927490234) (686,58.97675704956055)* (458,58.81880187988281) (352,58.66897964477539)* (329,58.63701248168945) (161,58.46827697753906) (317,58.44768524169922) (290,58.39139938354492) (1037,58.352989196777344)* (525,58.34836196899414) (344,58.345035552978516)*
539: (1713,65.26292419433594)* (173,65.16484832763672) (187,65.15394592285156) (229,65.13968658447266) (511,64.53118896484375)* (7,64.41958618164062) (1379,64.27828979492188)* (220,64.2158432006836) (533,64.19290924072266) (155,64.12689971923828) (234,64.06604766845703) (378,64.00293731689453) (157,63.86819076538086) (959,63.82816696166992) (1014,63.79107666015625) (159,63.762611389160156)* (722,63.698062896728516) (1714,63.682308197021484) (1795,63.642860412597656) (154,63.62665557861328)
540: (59,63.94978713989258)* (997,63.19741439819336) (1075,63.02467727661133)* (1886,62.843692779541016) (1001,62.830875396728516)* (627,62.529666900634766) (1083,62.52824783325195)* (3890,62.51502227783203) (4308,62.421424865722656) (51,62.25554656982422)* (6074,62.22197723388672) (10628,62.10090255737305) (58,62.045326232910156)* (58,62.045326232910156)* (599,62.020347595214844)* (441,61.986083984375) (1213,61.92522430419922)* (64,61.880348205566406) (64,61.880348205566406) (620,61.832523345947266)
541: (1426,65.4277114868164) (614,65.24956512451172)* (1110,64.7423095703125) (917,64.3725814819336) (6724,64.21256256103516) (1122,64.1020736694336) (854,64.08477020263672)* (1372,64.07518768310547)* (959,64.03604125976562) (1413,63.83390426635742) (1411,63.81228256225586)* (630,63.78570556640625)* (5169,63.280921936035156) (599,63.160221099853516) (3481,63.13132858276367) (511,63.11879348754883) (154,63.04273223876953) (226,62.970603942871094) (220,62.92265701293945) (2569,62.91864013671875)
542: (89,62.54745101928711) (466,62.33860397338867) (686,62.30019760131836) (1453,62.291629791259766) (300,62.0818977355957) (793,62.036903381347656) (288,62.01201248168945) (461,62.011451721191406) (295,61.958953857421875) (333,61.954254150390625) (344,61.83106231689453) (386,61.790279388427734) (318,61.50523376464844) (67,61.49533462524414) (67,61.49533462524414) (302,61.41085433959961) (292,61.373023986816406) (908,61.24749755859375) (638,61.238399505615234) (679,61.138671875)*
543: (65,66.0716323852539)* (65,66.0716323852539)* (1098,65.07404327392578)* (81,64.87151336669922) (450,64.5919418334961) (533,64.48055267333984) (171,64.292724609375) (436,64.26805114746094) (56,64.20858001708984) (56,64.20858001708984) (159,64.04638671875) (227,63.96307373046875) (210,63.772640228271484) (1384,63.76613235473633) (424,63.724281311035156) (4074,63.71462631225586) (971,63.66511535644531) (220,63.66073226928711) (228,63.65331268310547) (234,63.49753952026367)
544: (40,66.2865219116211) (757,65.65164184570312) (10214,65.50061798095703) (2582,65.35977935791016) (1632,65.31788635253906) (10831,65.16134643554688) (460,65.10601806640625) (430,64.86029815673828) (898,64.76903533935547) (154,64.7285385131836) (1389,64.69692993164062) (989,64.55626678466797) (190,64.50127410888672) (1231,64.47614288330078) (3057,64.46639251708984) (961,64.30292510986328) (1747,64.3011474609375) (3737,64.27611541748047) (425,64.25700378417969) (3616,64.25322723388672)
545: (966,61.36767578125)* (1874,60.92353439331055) (490,60.596038818359375)* (518,60.58556365966797)* (209,60.515663146972656)* (493,60.499977111816406) (536,60.37641906738281) (3859,60.21348190307617)* (540,60.16624450683594) (472,60.15715789794922)* (499,60.04754638671875) (65,59.929718017578125) (65,59.929718017578125) (3084,59.848350524902344) (466,59.848148345947266) (1852,59.79533004760742)* (1180,59.7554817199707) (300,59.63638687133789) (182,59.578983306884766) (1043,59.55950927734375)
546: (370,65.2078628540039) (920,64.31458282470703) (1134,63.571895599365234) (2966,63.44027328491211) (707,63.34665298461914) (4605,63.27473068237305) (821,63.19074249267578) (2369,63.15040588378906) (843,63.147552490234375) (1992,63.042911529541016) (2624,63.00041198730469) (841,62.933738708496094)* (1132,62.87043762207031) (15,62.86699295043945) (2370,62.681610107421875) (3417,62.589290618896484) (2654,62.56684112548828)* (947,62.54069900512695) (607,62.450653076171875) (503,62.411495208740234)
547: (154,66.05262756347656) (868,65.79537963867188) (152,65.16773986816406) (1131,64.97142791748047) (4675,64.9296646118164) (227,64.92315673828125)* (234,64.83867645263672) (1426,64.78633117675781) (562,64.7576675415039)* (854,64.63818359375)* (1974,64.63768005371094) (859,64.61170196533203) (707,64.58194732666016) (2493,64.54824829101562) (441,64.49839782714844) (863,64.42810821533203) (201,64.37137603759766) (1411,64.34233093261719) (203,64.08431243896484) (206,64.03617858886719)
548: (2756,68.68934631347656) (4271,68.58625030517578) (1521,68.55645751953125) (12,68.21253967285156)* (1281,68.04911041259766) (1531,67.9557113647461) (2970,67.75932312011719)* (1260,67.68839263916016) (1206,67.52198028564453) (4272,67.44590759277344) (2765,67.38426971435547) (25,67.20792388916016) (13677,66.86088562011719) (4284,66.86019134521484) (4274,66.71463012695312) (1522,66.71436309814453) (1264,66.70121765136719) (4288,66.6301498413086) (1533,66.4894027709961) (10771,66.38782501220703)
549: (1412,63.08002471923828) (735,62.774681091308594) (1639,62.77012634277344) (975,62.70823287963867) (2901,62.643577575683594) (718,62.51171875) (1369,62.43075942993164) (732,62.359580993652344) (1244,62.335731506347656) (234,62.26118469238281) (986,62.25367736816406) (562,62.20511245727539) (706,62.099281311035156) (1103,61.94049835205078) (599,61.803131103515625) (728,61.76508712768555) (733,61.64939498901367) (511,61.612693786621094) (607,61.61036682128906) (1372,61.54997634887695)
550: (917,69.072265625)* (918,68.03093719482422) (1261,67.8395004272461)* (1527,67.13648223876953)* (7419,67.11502838134766) (949,66.9173355102539) (706,66.3967056274414)* (503,66.38459014892578) (785,66.26393127441406) (1533,66.23370361328125) (3780,66.19236755371094) (383,66.12150573730469) (234,66.02273559570312) (3444,65.94149017333984) (1281,65.92070770263672) (1351,65.91156005859375) (1521,65.88682556152344) (163,65.8802261352539) (1974,65.84627532958984) (3717,65.71451568603516)
551: (403,63.456756591796875) (377,62.951358795166016) (1378,62.893043518066406) (3078,62.890926361083984) (540,62.64076614379883) (1866,62.61544418334961) (1852,62.540672302246094) (486,62.523319244384766)* (481,62.411441802978516) (191,62.39936065673828) (488,62.126251220703125) (1186,62.120704650878906) (472,62.09965133666992) (412,62.07412338256836) (1905,62.039024353027344) (230,62.01907730102539) (1470,62.000144958496094) (1854,61.97282028198242)* (198,61.96683120727539) (2840,61.92571258544922)
552: (105,59.224857330322266) (10779,58.74200439453125) (5530,58.51735305786133) (10778,58.447425842285156) (413,58.407474517822266) (128,58.327056884765625) (4879,58.267723083496094) (147,58.13395690917969) (5560,58.08662796020508) (10781,57.975730895996094) (10783,57.80982971191406) (140,57.80732727050781) (144,57.627681732177734) (133,57.56851577758789) (135,57.480072021484375) (5561,57.46913146972656) (10780,57.40387725830078) (115,57.379878997802734) (124,57.32304763793945) (148,57.301048278808594)
553: (89,60.83926010131836) (7390,60.68785095214844) (3047,60.31281661987305) (463,60.298095703125) (378,60.02801513671875) (13265,60.025272369384766) (2514,60.01445007324219) (289,60.0106086730957)* (529,59.92591857910156) (1913,59.88912582397461) (6429,59.84579849243164) (3982,59.5702018737793) (4920,59.48720932006836) (637,59.48081970214844) (3570,59.378143310546875) (360,59.35657501220703) (972,59.339481353759766) (333,59.32778549194336) (295,59.29000473022461)* (338,59.18317794799805)
555: (299,63.33363723754883) (325,63.25560760498047) (386,63.194618225097656)* (674,63.09759521484375) (349,62.86737060546875) (318,62.743221282958984) (294,62.70545196533203) (323,62.48749542236328)* (55,62.418758392333984) (257,62.19562911987305) (67,62.17857360839844) (67,62.17857360839844) (352,62.136478424072266) (798,62.07741165161133) (701,62.02454376220703) (523,62.0241813659668) (461,61.85728454589844) (291,61.800048828125) (300,61.77495193481445)* (455,61.773475646972656)
556: (154,65.56437683105469) (697,65.4255599975586) (229,65.35565948486328) (182,65.09748077392578) (190,65.05841827392578) (81,65.01082611083984) (604,64.88856506347656) (703,64.860595703125) (3026,64.84586334228516) (1098,64.8428955078125) (1383,64.73463439941406) (2608,64.72521209716797) (423,64.4411392211914) (210,64.42919158935547) (689,64.273193359375) (1378,64.27288055419922) (3414,64.20965576171875) (1700,64.19654846191406)* (217,64.17243194580078) (1505,63.99297332763672)
557: (3551,66.26811218261719) (2,66.08274841308594) (36,65.90071868896484) (5670,65.89481353759766) (515,65.18209075927734) (9,64.77979278564453) (3558,64.27787780761719)* (3184,64.25975036621094) (370,64.2439956665039) (1277,64.18991088867188) (41,64.02005004882812) (2945,64.00941467285156) (4876,64.00238800048828) (233,63.997798919677734) (4871,63.96257019042969) (6521,63.91596984863281) (10,63.7567138671875) (16,63.652801513671875) (13604,63.493141174316406) (6847,63.46315002441406)
558: (67,66.91069030761719)* (67,66.91069030761719)* (601,66.52576446533203) (2183,65.70780181884766) (55,65.67642211914062) (959,65.58419799804688) (176,65.55353546142578) (1076,65.48189544677734) (2936,65.4378662109375) (77,65.3536605834961) (77,65.3536605834961) (3313,65.30200958251953) (3674,65.24800109863281) (1427,64.99208068847656) (576,64.87687683105469) (1079,64.82262420654297) (295,64.77986907958984) (4031,64.7540512084961) (2347,64.72003173828125) (1475,64.65974426269531)
559: (735,65.58546447753906)* (857,65.08405303955078) (554,65.06742858886719) (868,64.34868621826172) (212,64.17191314697266) (4251,64.07848358154297) (96,64.03726196289062) (429,64.02699279785156) (4129,63.94558334350586) (1639,63.66608428955078) (562,63.65085983276367) (159,63.44947052001953) (4620,63.42997360229492) (203,63.420528411865234) (2127,63.38257598876953) (2855,63.33720779418945) (2857,63.29502487182617) (728,63.22374725341797) (4369,63.07301712036133) (1412,63.05006408691406)
560: (72,67.24098205566406)* (72,67.24098205566406)* (154,67.23629760742188) (233,66.47489929199219) (441,66.34664916992188) (173,66.21974182128906) (59,66.04703521728516)* (450,66.04291534423828) (1075,65.88628387451172) (190,65.58319091796875) (1886,65.20823669433594) (81,65.18067169189453) (1098,65.0327377319336)* (1376,64.89759063720703) (234,64.88447570800781) (238,64.82974243164062) (603,64.78343963623047) (229,64.68085479736328) (207,64.67776489257812) (436,64.65560150146484)
561: (6563,60.165382385253906) (1596,59.287723541259766) (1544,58.73418045043945) (5041,58.247520446777344) (5565,58.15439224243164) (10608,57.87899398803711) (1009,57.83445739746094) (8188,57.778926849365234) (295,57.74062728881836) (239,57.7401008605957)* (7616,57.61333465576172) (1936,57.54411697387695) (3318,57.45526123046875) (1449,57.360469818115234) (914,57.32090759277344) (6562,57.26237487792969) (288,57.216796875) (8765,57.15522003173828) (4568,57.11613464355469) (3500,57.06616973876953)
562: (2439,62.800498962402344) (2467,62.14027404785156)* (2449,61.969276428222656)* (2451,60.999969482421875) (3611,60.471778869628906) (3581,60.40297317504883) (1459,60.23161697387695) (3765,60.06688690185547)* (5810,60.05953598022461) (1462,59.99845886230469) (2457,59.87632369995117) (3583,59.7989387512207) (3593,59.788673400878906) (3598,59.76221466064453) (3760,59.497222900390625) (1489,59.46294021606445) (2454,59.41148376464844) (1447,59.19937515258789) (2437,59.11456298828125)* (12573,58.9325065612793)
563: (2419,69.30555725097656) (1631,69.2029800415039) (585,69.0550308227539) (1946,68.92462158203125) (2894,68.88468933105469)* (2842,68.8638916015625) (567,68.82969665527344) (3019,68.65966033935547) (617,68.6450424194336) (2226,68.6414794921875) (271,68.52667236328125) (3147,68.40633392333984) (1963,68.34077453613281) (1952,68.27171325683594) (10394,68.21530151367188) (4536,68.21248626708984) (9595,68.18659210205078) (11885,68.08158874511719) (249,68.0750503540039) (8837,67.71814727783203)
565: (1001,67.45704650878906) (72,67.27188110351562)* (72,67.27188110351562)* (51,66.75565338134766) (1014,66.50308990478516) (998,65.20999145507812)* (193,65.1856689453125) (1075,65.15418243408203) (2938,65.0013427734375) (7885,64.96247863769531) (1072,64.80878448486328) (993,64.77729797363281) (3768,64.75674438476562)* (229,64.69173431396484) (1892,64.68635559082031) (969,64.61206817626953) (203,64.44498443603516) (3201,64.44068145751953) (61,64.43331146240234) (1062,64.32896423339844)
566: (159,64.87218475341797)* (163,64.83722686767578) (851,64.48572540283203) (51,64.4840316772461) (227,64.41252136230469)* (1104,64.40472412109375) (867,64.24820709228516) (233,64.24345397949219) (1534,64.21453857421875) (1118,64.15130615234375) (920,64.11634063720703) (959,64.0903091430664) (511,64.06695556640625) (190,63.94292449951172) (173,63.83442306518555) (875,63.780242919921875) (854,63.68206787109375)* (193,63.601783752441406) (436,63.47178649902344) (450,63.46770477294922)
567: (223,66.91411590576172) (2276,66.52288055419922) (615,66.50170135498047)* (898,66.42181396484375) (629,66.30291748046875) (2425,66.23490905761719) (199,66.18401336669922)* (211,66.02010345458984)* (1732,66.00238800048828) (3258,65.70365142822266)* (11900,65.53236389160156) (1159,65.2677993774414) (2424,65.26544189453125) (618,65.17790985107422)* (632,65.08924865722656) (434,64.97349548339844) (3057,64.9697036743164) (1100,64.96528625488281) (1389,64.92433166503906)* (3754,64.80858612060547)
568: (65,66.52427673339844) (65,66.52427673339844) (900,65.7578353881836) (154,65.62071228027344) (67,65.61827850341797)* (67,65.61827850341797)* (229,65.6003189086914) (182,65.33641052246094) (227,65.33607482910156) (221,65.06375122070312) (903,64.9089126586914) (429,64.82656860351562) (1098,64.75817108154297) (167,64.71529388427734) (203,64.5859603881836) (190,64.55908203125) (55,64.49737548828125) (689,64.46468353271484) (159,64.4608383178711) (58,64.45913696289062)
569: (683,66.79132080078125) (1556,66.72738647460938) (67,66.5458984375)* (67,66.5458984375)* (455,66.41559600830078) (342,66.39701080322266) (300,66.25566101074219)* (1775,66.24498748779297) (89,66.23444366455078)* (542,66.153564453125) (1470,66.08842468261719) (316,65.9854736328125) (246,65.7711410522461) (333,65.73079681396484) (261,65.73025512695312) (291,65.72837829589844) (4708,65.69939422607422) (320,65.692626953125) (65,65.42578887939453)* (65,65.42578887939453)*
570: (2179,67.47112274169922) (475,66.8274917602539)* (330,66.19169616699219)* (278,65.66765594482422)* (468,65.60926055908203) (2919,65.5544662475586) (1448,65.4466323852539) (661,65.32725524902344) (1444,65.26429748535156) (329,65.13410186767578) (67,65.04512786865234) (67,65.04512786865234) (328,64.95457458496094)* (2905,64.94078826904297) (2515,64.9271469116211) (13292,64.59363555908203) (289,64.56804656982422) (6618,64.54167175292969)* (310,64.47357940673828) (327,64.44647979736328)
571: (300,67.61320495605469)* (157,67.49584197998047) (294,67.10081481933594) (302,66.99811553955078) (306,66.85496520996094)* (523,66.626953125) (466,66.59815216064453)* (296,66.49962615966797) (291,66.46774291992188) (257,66.3321304321289) (2523,66.26950073242188) (906,66.1625747680664) (455,66.13180541992188) (310,66.13098907470703)* (352,65.97928619384766) (1934,65.96092224121094) (265,65.9574203491211) (71,65.95388793945312) (71,65.95388793945312) (298,65.88313293457031)*
572: (55,68.8158187866211)* (289,68.14346313476562)* (292,67.99494171142578)* (906,66.98319244384766)* (349,66.7963638305664) (532,66.79150390625) (352,66.77725219726562)* (333,66.58573913574219) (903,66.44425201416016) (296,66.3426742553711) (525,66.27185821533203) (523,66.24602508544922)* (2521,66.21957397460938) (323,66.06350708007812) (291,66.041748046875) (889,66.00459289550781) (461,65.94290161132812)* (544,65.93537139892578) (2083,65.80542755126953) (1580,65.78772735595703)
573: (267,66.27741241455078) (1641,65.90254211425781)* (7766,65.53528594970703) (2226,65.49353790283203)* (1009,65.45075988769531) (276,65.41754150390625) (271,65.32936096191406) (249,65.18053436279297) (6618,64.97931671142578) (6377,64.92272186279297) (2919,64.75254821777344) (1620,64.57609558105469) (2252,64.56076049804688) (2236,64.39971160888672) (266,64.3950424194336) (9907,64.1821517944336) (331,63.99488067626953) (13303,63.970027923583984) (2247,63.86418533325195) (2232,63.85337829589844)
574: (932,63.866790771484375) (4823,63.7101936340332)* (2080,63.63311767578125)* (3382,63.51049041748047) (4087,63.08000183105469) (1681,63.02585983276367) (1659,62.95048522949219) (7330,62.58671188354492) (4850,62.570396423339844) (1545,62.55876922607422) (5772,62.46080780029297) (1241,62.381019592285156) (9153,62.364315032958984) (4846,62.35772705078125) (412,62.35315704345703) (6536,61.984352111816406)* (4832,61.97480773925781) (439,61.90281295776367) (7835,61.88689422607422) (1185,61.61777114868164)
575: (55,64.10086059570312) (65,63.779476165771484) (65,63.779476165771484) (377,63.69763946533203) (229,63.13766098022461) (295,63.11795425415039) (310,63.00288009643555) (292,62.83056640625)* (329,62.81931686401367) (173,62.72637176513672) (538,62.716636657714844)* (302,62.672080993652344) (7,62.63988494873047)* (238,62.60311508178711) (907,62.54536819458008) (903,62.47137451171875) (529,62.456581115722656) (475,62.43135070800781)* (234,62.41017150878906) (220,62.40467071533203)
576: (3019,60.6753044128418) (194,59.323097229003906) (11520,59.24419403076172) (3046,58.77452087402344) (13033,58.60185623168945) (5074,58.48891067504883) (1883,58.48333740234375) (3993,58.36532211303711) (631,58.315670013427734) (592,58.31129455566406) (4895,58.26350784301758) (11562,58.19497299194336) (3053,58.193626403808594) (986,58.13261032104492) (9271,57.953914642333984) (57,57.90554428100586) (2605,57.79874801635742) (2818,57.787471771240234) (4887,57.76295852661133) (3520,57.65203857421875)
577: (969,62.24845504760742) (5154,61.85106658935547) (238,61.83706283569336)* (2616,61.72347640991211) (1787,61.64874267578125)* (70,61.425411224365234) (233,61.255096435546875) (190,61.18220520019531)* (173,61.13016891479492) (3413,61.01168441772461) (66,60.83563232421875) (66,60.83563232421875) (1151,60.592796325683594) (64,60.475704193115234) (64,60.475704193115234) (51,60.459468841552734)* (1384,60.45667266845703) (1376,60.41685104370117) (65,60.369754791259766) (65,60.369754791259766)
578: (691,63.31962203979492) (687,63.08534622192383)* (289,63.001373291015625) (333,62.78789138793945) (1043,62.72821044921875)* (288,62.69520568847656) (1198,62.59081268310547)* (1684,62.50551986694336) (1201,62.50090789794922) (680,62.29730224609375) (481,62.26842498779297) (89,62.15766525268555) (1038,62.12068557739258) (2653,62.0986442565918) (2439,61.882076263427734) (686,61.85972213745117)* (2977,61.83534622192383) (537,61.7861213684082) (679,61.74746322631836) (692,61.69967269897461)
579: (1521,70.5908432006836) (1206,69.04146575927734) (1533,68.64649963378906) (12,68.4048843383789) (2763,68.20895385742188) (1281,68.17654418945312)* (6495,68.14632415771484) (949,67.87352752685547) (11936,67.69377136230469) (6490,67.65958404541016) (954,67.60806274414062)* (4271,67.46891784667969) (1992,67.35810089111328) (1348,67.3309555053711) (5666,67.32718658447266) (4273,67.232666015625) (1522,67.0851058959961) (3723,67.0816879272461) (826,67.06209564208984) (1274,67.01466369628906)*
580: (2845,66.92362976074219) (162,65.86143493652344) (10784,65.76482391357422) (1116,65.43985748291016) (2206,65.39884948730469) (154,65.15340423583984) (2847,65.04310607910156) (190,65.01021575927734) (1378,65.00473022460938) (11122,64.80693817138672) (2608,64.70938873291016) (510,64.70796203613281) (233,64.66376495361328) (4177,64.6626968383789) (2242,64.63501739501953) (1858,64.49058532714844) (512,64.4110107421875)* (1818,64.3738784790039) (5966,64.32070922851562) (229,64.18524169921875)
581: (67,68.58367156982422)* (67,68.58367156982422)* (89,68.15904998779297)* (3047,67.92662811279297) (463,67.6920394897461) (4920,67.63368225097656) (2514,67.34403228759766) (529,67.252685546875) (959,67.19816589355469) (302,67.17862701416016) (378,67.07854461669922) (478,66.71754455566406) (176,66.71248626708984) (4037,66.71170043945312) (8422,66.69825744628906) (1244,66.68705749511719) (288,66.63507080078125)* (155,66.61158752441406) (1601,66.58760833740234) (340,66.57757568359375)
582: (825,69.80632019042969) (815,68.87245178222656)* (4096,68.80450439453125) (809,68.77265930175781) (4774,68.76546478271484) (1541,68.65868377685547)* (842,68.43830871582031)* (1540,68.03845977783203) (850,68.01082611083984) (2200,67.950927734375) (3721,67.94279479980469) (2211,67.8692626953125) (1861,67.52932739257812) (5667,67.4517822265625) (1550,67.4043960571289) (816,67.35079193115234)* (2850,67.34843444824219) (818,67.33265686035156) (503,67.31356048583984) (11818,67.25496673583984)
583: (1179,64.54633331298828) (45,64.29875183105469) (500,64.27869415283203) (1191,64.25765228271484) (377,64.17266082763672) (808,64.16444396972656)* (1541,64.16024017333984)* (830,64.14244842529297) (486,64.00283813476562)* (4103,63.89775848388672) (540,63.83937072753906) (1672,63.82102584838867) (209,63.809783935546875) (1091,63.8003044128418) (412,63.43159484863281) (1863,63.41947555541992) (488,63.343326568603516) (1044,63.2891845703125)* (497,63.20403289794922) (4262,63.19776153564453)
584: (2455,63.407081604003906) (575,62.943119049072266) (2467,62.56034851074219) (3306,62.45665740966797) (892,62.42849349975586) (3065,62.305850982666016) (1694,62.183807373046875) (572,62.159393310546875) (2442,61.928810119628906) (1489,61.78017044067383) (1459,61.762508392333984)* (3760,61.51203155517578) (5810,61.38228225708008) (2184,61.27326965332031) (157,61.1823844909668) (2439,61.134925842285156) (793,61.10693359375) (1447,60.87813186645508) (1740,60.86837387084961) (2437,60.855323791503906)
585: (14135,62.92969512939453) (7261,62.405399322509766) (1875,62.14628982543945) (2612,62.04901123046875) (1375,62.04474639892578) (1772,61.93819808959961) (229,61.91419982910156) (447,61.720436096191406) (182,61.685909271240234) (11753,61.66803741455078) (183,61.66741943359375) (3475,61.462554931640625) (962,61.26822280883789) (154,61.254539489746094) (5217,61.22861862182617) (538,61.21534729003906) (4365,61.18462371826172) (1109,61.1160774230957) (316,61.110939025878906) (533,61.07944869995117)
586: (1214,66.19464111328125) (47,65.98822021484375) (2060,65.86224365234375) (1547,65.82041931152344) (1565,65.78356170654297) (4965,65.48295593261719) (9528,65.40353393554688) (396,65.39942932128906) (4335,65.38876342773438) (710,65.22125244140625) (917,65.15564727783203) (9540,65.12374114990234) (1206,65.09121704101562) (1260,65.0326919555664)* (383,64.99703216552734) (957,64.89454650878906) (4611,64.74314880371094) (5087,64.68877410888672) (9226,64.67266845703125) (843,64.66207122802734)
587: (707,62.92438888549805) (517,62.79879379272461)* (4179,62.59841537475586)* (808,62.551021575927734) (978,62.25668716430664) (854,62.1774787902832) (497,61.94639205932617) (2794,61.93141555786133) (3563,61.926273345947266) (503,61.896697998046875)* (1104,61.58351516723633) (2206,61.560935974121094) (2362,61.481903076171875) (2835,61.45562744140625) (9344,61.3802375793457) (2380,61.36042404174805) (488,61.35093307495117) (234,61.29588317871094) (1873,61.26225662231445) (10857,61.25963592529297)
589: (295,64.97724914550781)* (333,64.7881851196289) (468,64.66696166992188) (257,64.30862426757812) (306,64.26261901855469) (291,64.21678161621094) (329,64.03611755371094) (966,63.9074821472168) (545,63.877723693847656) (464,63.867454528808594) (481,63.797428131103516) (321,63.78602981567383) (302,63.75830078125) (299,63.72639083862305) (907,63.6671142578125) (1444,63.65377426147461) (4562,63.57387161254883) (484,63.51837158203125) (342,63.44422149658203) (4811,63.437503814697266)
590: (4474,65.02366638183594) (464,64.61389923095703)* (321,64.49971771240234) (295,64.4643325805664) (344,64.45686340332031) (2080,64.24598693847656) (291,64.11040496826172) (1045,64.09351348876953) (1043,64.06253051757812) (481,63.977115631103516) (1447,63.95991516113281) (1198,63.945125579833984) (691,63.93050003051758)* (1455,63.85600662231445) (471,63.62405014038086) (1042,63.61113739013672) (292,63.5741081237793) (302,63.53662109375)* (470,63.46906280517578) (538,63.42497253417969)
592: (377,66.39303588867188) (959,66.06910705566406) (234,66.06581115722656)* (707,66.00932312011719) (157,65.95169830322266)* (529,65.63997650146484) (1072,65.42008972167969) (198,65.3798828125) (220,65.25210571289062) (475,65.14427947998047) (238,64.91057586669922) (163,64.88838958740234) (378,64.82826232910156) (176,64.64432525634766) (173,64.58818817138672) (227,64.55888366699219) (706,64.50911712646484) (486,64.48766326904297) (70,64.46051788330078) (1713,64.4580307006836)
