userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (1001,66.65106964111328) (187,66.1772689819336) (1836,66.11859130859375) (51,66.06039428710938)* (1098,65.76042175292969) (3501,65.70803833007812) (6150,65.62246704101562) (601,65.55027770996094) (3768,65.30126190185547) (238,65.24138641357422) (1713,65.14341735839844) (1892,65.10147094726562) (1014,65.09841918945312) (157,64.9239501953125) (1156,64.84015655517578) (1073,64.82780456542969) (993,64.76834869384766) (3201,64.73725128173828) (511,64.59938049316406) (1824,64.5904312133789)
516: (1513,59.37544631958008) (1710,59.325111389160156) (475,59.059661865234375) (377,59.05257034301758) (289,58.923500061035156) (1714,58.829402923583984) (230,58.73548126220703) (1104,58.68684387207031) (4156,58.61431884765625) (67,58.51847839355469) (67,58.51847839355469) (706,58.48832702636719) (295,58.465641021728516) (2014,58.464500427246094) (1263,58.45396041870117) (302,58.4459114074707) (333,58.41701126098633) (1044,58.38816833496094) (234,58.37327575683594) (1249,58.36189270019531)
517: (103,64.77716064453125) (266,63.94731903076172) (6756,63.808773040771484) (748,63.55461883544922) (1731,63.54690933227539) (1747,63.493385314941406) (454,63.312313079833984) (444,63.10734558105469) (423,62.980430603027344) (1971,62.81842803955078) (2668,62.783111572265625) (6755,62.596229553222656) (418,62.58961868286133) (1383,62.54869842529297) (697,62.423805236816406) (622,62.17820739746094) (3902,62.142093658447266) (113,62.134979248046875) (10548,62.08818054199219) (8027,61.88313293457031)
518: (300,63.97720718383789)* (325,63.52983093261719) (679,63.230010986328125)* (464,63.17606735229492) (1453,62.90544891357422) (321,62.797691345214844)* (1428,62.783416748046875) (544,62.58246612548828) (344,62.51408386230469)* (306,62.50507354736328)* (790,62.42186737060547)* (680,62.39619445800781) (681,62.34431457519531) (458,62.30583572387695) (1045,62.26597595214844) (646,62.26227569580078) (1458,62.20564270019531) (542,62.20132827758789) (528,62.07881164550781) (1037,62.017852783203125)
519: (707,60.711387634277344) (1914,60.59221649169922) (923,60.296756744384766) (2038,60.27764892578125) (1104,60.01995849609375) (25,59.979400634765625) (2835,59.899932861328125) (930,59.818931579589844) (6257,59.7090950012207) (517,59.69795227050781) (724,59.55204772949219) (1338,59.46989822387695) (2838,59.456687927246094) (1360,59.17814636230469) (503,59.1453857421875) (176,59.10280227661133) (957,59.053070068359375) (504,59.023128509521484) (1249,58.984092712402344) (9978,58.98407745361328)
520: (518,61.558509826660156) (72,61.48359680175781)* (72,61.48359680175781)* (1104,61.32624053955078) (930,61.28104782104492) (2014,60.605133056640625) (173,60.282474517822266) (1796,60.24653625488281) (10182,60.22474670410156) (1705,60.17101287841797)* (3046,60.15481185913086) (2747,60.02141571044922) (726,59.89885330200195) (380,59.89440155029297) (1786,59.8381462097168) (3053,59.75386047363281) (504,59.72674560546875) (1713,59.70256423950195)* (517,59.65850067138672) (7,59.59912872314453)
521: (412,58.18342208862305) (540,57.346961975097656) (1046,57.29887390136719) (1672,57.295772552490234) (2661,57.17729949951172) (501,57.05733871459961) (4189,57.01063537597656) (1193,56.83464050292969) (687,56.829994201660156)* (3398,56.77687072753906) (982,56.58250427246094)* (4262,56.5773811340332) (1043,56.46723175048828)* (816,56.445838928222656) (1185,56.235408782958984) (1182,56.22527313232422) (808,56.2205924987793) (1180,56.11324691772461) (3373,56.02909851074219)* (683,55.826820373535156)
523: (1158,59.00458526611328) (2524,58.66261291503906) (2632,58.337989807128906) (6222,58.29894256591797) (1515,58.28148651123047) (427,58.19626235961914) (428,58.19558334350586) (225,58.14348602294922)* (199,57.94775390625) (429,57.91364288330078) (3057,57.89239501953125) (154,57.82689666748047) (426,57.793617248535156) (1048,57.69165802001953) (13939,57.629669189453125) (7179,57.59696578979492) (7185,57.53938293457031) (424,57.52741622924805)* (1512,57.515586853027344) (228,57.50127410888672)
525: (816,55.80975341796875)* (488,55.26000213623047)* (507,55.117427825927734) (486,54.98106384277344) (830,54.790733337402344) (779,54.48379135131836) (1863,54.45966339111328) (377,54.424583435058594) (2661,54.4123649597168) (1541,54.35810470581055) (492,54.342796325683594) (536,54.32954406738281)* (1200,54.297428131103516) (1188,54.28192138671875)* (1091,54.22687530517578) (2940,54.2158203125) (540,54.204505920410156)* (1186,54.17961883544922) (1043,54.08211898803711) (412,53.95061492919922)
526: (230,58.76165771484375) (234,58.61616516113281) (1249,58.42058563232422)* (1672,58.28779602050781)* (1406,58.159175872802734) (475,58.095130920410156) (917,58.07701873779297) (377,57.96760559082031) (808,57.926353454589844) (1974,57.905784606933594) (1873,57.878662109375) (227,57.589229583740234) (489,57.47344207763672) (1513,57.39867401123047) (2346,57.38267517089844) (209,57.22319793701172) (500,57.214622497558594) (498,57.155738830566406) (4821,56.88385009765625) (1351,56.805335998535156)
527: (89,58.83884048461914)* (532,58.03997802734375) (2083,57.73299026489258) (526,57.725704193115234) (300,57.614418029785156)* (298,57.525421142578125) (67,57.510498046875)* (67,57.510498046875)* (306,57.1503791809082) (679,57.03461456298828) (352,56.989524841308594) (548,56.95905303955078)* (333,56.761260986328125) (701,56.723045349121094) (328,56.69881057739258) (5149,56.59560775756836) (1409,56.55155563354492) (535,56.405845642089844) (539,56.33551025390625) (980,56.31935501098633)
529: (1369,62.234840393066406)* (3470,62.17880630493164) (2624,61.940269470214844) (1889,61.65428161621094) (1372,61.63821792602539) (2013,61.41696548461914) (2787,61.14884567260742) (732,61.046958923339844) (1134,60.96474838256836) (2342,60.963409423828125) (1264,60.70656967163086) (1412,60.657989501953125) (841,60.64514923095703) (1343,60.547183990478516) (1425,60.517921447753906) (1360,60.4955940246582) (5157,60.45901107788086) (3777,60.41856384277344) (4271,60.143531799316406) (6576,60.08695602416992)
530: (604,61.10857391357422) (14645,60.49793243408203) (1109,60.44750213623047) (1098,60.43122482299805) (1762,60.393917083740234) (1383,60.354209899902344) (65,60.29170227050781) (65,60.29170227050781) (154,60.2547607421875) (3026,60.22986602783203) (418,60.193572998046875) (196,60.04169464111328) (1167,60.01459884643555) (423,59.969425201416016) (8752,59.95558166503906) (1772,59.95110321044922) (1375,59.937339782714844) (981,59.91230010986328) (1780,59.88720703125) (390,59.77843475341797)
531: (89,55.202064514160156)* (288,55.086814880371094)* (679,54.44409942626953)* (292,54.153656005859375)* (680,53.898956298828125) (544,53.71518325805664) (1037,53.66771697998047) (704,53.51221466064453)* (318,53.28798294067383) (352,53.119388580322266) (293,52.991416931152344)* (321,52.97766876220703) (797,52.89274215698242)* (1034,52.831565856933594) (349,52.79722595214844) (1032,52.79413604736328) (802,52.788787841796875) (257,52.788604736328125) (790,52.774139404296875) (1428,52.57426452636719)
532: (816,51.937355041503906)* (412,51.567771911621094)* (1866,51.513954162597656) (1043,51.50347900390625) (2618,51.30315017700195)* (1035,51.18931579589844) (1038,51.18579864501953)* (1868,51.16505432128906) (492,51.075775146484375) (209,51.031455993652344) (2621,50.90681457519531) (1187,50.802818298339844) (1045,50.76803207397461)* (537,50.7265739440918) (2653,50.66809844970703)* (1046,50.606285095214844) (2210,50.54930877685547) (1541,50.4749755859375) (1246,50.46355056762695)* (1672,50.45765686035156)*
533: (253,61.88126754760742) (3966,61.1533203125) (9820,60.50119400024414) (3832,60.28296661376953) (788,59.835289001464844) (1462,59.67070007324219) (2054,59.60245132446289) (4880,59.3466682434082) (994,59.25777053833008) (8996,59.16010284423828) (157,58.974761962890625) (5249,58.91128158569336) (1740,58.84975051879883) (6705,58.77903366088867) (5032,58.62944412231445) (3921,58.54296112060547) (2051,58.5308723449707)* (2067,58.42923355102539) (3375,58.407928466796875) (3981,58.34906005859375)
534: (67,60.67417907714844)* (67,60.67417907714844)* (157,60.098148345947266) (328,59.57622528076172)* (55,59.2137336730957) (377,59.206146240234375) (310,58.795963287353516) (190,58.787841796875) (300,58.600547790527344)* (56,58.57590866088867) (56,58.57590866088867) (65,58.564964294433594) (65,58.564964294433594) (959,58.50514221191406) (302,58.4593505859375) (378,58.39927673339844) (333,58.36955261230469) (534,58.21246337890625) (288,58.11968994140625)* (220,58.08146667480469)
535: (333,60.467369079589844) (498,60.0350341796875) (1447,60.03432846069336) (300,59.805458068847656) (344,59.65678787231445) (321,59.475738525390625) (2176,59.47336959838867) (679,59.35894775390625) (288,59.35719299316406) (461,59.35638427734375) (646,59.30570983886719) (304,59.21809768676758) (291,59.187896728515625) (3859,59.13130187988281) (951,59.07069778442383)* (1760,59.059974670410156) (283,59.04982376098633) (295,58.970802307128906) (1462,58.951324462890625) (641,58.854976654052734)
536: (157,60.65129852294922)* (1432,59.92255401611328) (641,59.89180374145508) (306,59.82682800292969) (366,59.62571716308594) (295,59.60017395019531) (65,59.445556640625) (65,59.445556640625) (538,59.41539764404297) (7846,59.38671875) (1244,59.38594055175781) (355,59.37676239013672) (257,59.26552963256836) (310,59.14915466308594) (1377,59.09617233276367) (283,58.963523864746094) (951,58.94065856933594) (966,58.928829193115234) (378,58.927589416503906) (3067,58.85728454589844)
537: (89,62.934532165527344)* (333,61.81963348388672) (378,61.61100769042969) (377,61.51481246948242) (295,61.437503814697266) (972,61.36066436767578) (67,61.289127349853516) (67,61.289127349853516) (486,60.988487243652344) (524,60.79852294921875) (704,60.55134582519531) (475,60.53924560546875) (55,60.426910400390625) (302,60.344032287597656) (157,60.327606201171875) (680,60.32699203491211) (325,60.25206756591797)* (328,60.200927734375) (518,60.20005798339844) (464,60.08451843261719)*
538: (295,61.75102996826172)* (349,61.61082458496094) (257,61.150779724121094) (333,61.05104064941406)* (317,61.04270935058594) (1037,60.883094787597656)* (67,60.87160873413086) (67,60.87160873413086) (314,60.8662223815918) (161,60.75676345825195) (327,60.628055572509766) (331,60.62610626220703) (7340,60.47395324707031) (329,60.426395416259766) (318,60.376182556152344) (458,60.329627990722656) (352,60.27312088012695)* (1449,60.264122009277344) (320,60.23448181152344) (344,60.20933532714844)*
539: (173,64.04247283935547) (518,63.83319091796875) (1713,63.80339813232422)* (1061,63.757720947265625)* (7,63.59954833984375) (1379,63.382164001464844)* (930,63.050811767578125) (187,62.98429489135742) (30,62.846839904785156) (2014,62.62055587768555) (378,62.60443878173828) (972,62.38201141357422) (3901,62.36538314819336) (1714,62.326507568359375) (172,62.32062911987305) (189,62.30299377441406) (153,62.286537170410156)* (5079,62.253658294677734) (1055,62.21544647216797) (56,62.194114685058594)
540: (59,62.11131286621094)* (3201,61.13410568237305) (1888,60.39875030517578) (1083,60.18528747558594)* (997,60.11100769042969) (1886,59.88776779174805) (1062,59.81359100341797) (51,59.6729736328125)* (1001,59.67205810546875)* (985,59.62236785888672) (599,59.54469299316406)* (441,59.49555969238281) (2531,59.4703369140625)* (4704,59.416133880615234) (4308,59.40169906616211) (1837,59.080528259277344) (76,59.048011779785156) (76,59.048011779785156) (3281,59.01967239379883) (58,59.00732421875)*
541: (1413,57.68470764160156) (1372,57.445472717285156)* (614,57.423187255859375)* (3481,57.37236785888672) (1426,57.364646911621094) (1416,56.99477767944336) (959,56.962921142578125) (1411,56.87002182006836)* (599,56.818328857421875) (733,56.785675048828125) (220,56.7564582824707) (1414,56.65210723876953) (1110,56.61534881591797) (2901,56.449974060058594) (1122,56.42594909667969) (511,56.421382904052734) (2624,56.41764831542969) (630,56.35907745361328)* (6724,56.350975036621094) (1244,56.310455322265625)
542: (802,67.1712646484375) (1428,65.57061767578125) (288,65.39668273925781) (2548,65.16320037841797) (300,65.1488037109375) (295,64.98173522949219) (89,64.96121215820312) (646,64.94839477539062) (292,64.92479705810547) (1057,64.81185913085938) (283,64.74673461914062) (333,64.71222686767578) (461,64.66146850585938) (790,64.64559173583984) (4350,64.62176513671875) (2080,64.56415557861328) (3570,64.4541244506836) (1429,64.41985321044922) (3173,64.36534118652344) (3387,64.35735321044922)
543: (65,59.75930404663086)* (65,59.75930404663086)* (969,59.64442443847656) (1098,59.36274719238281)* (170,59.347129821777344) (81,59.12818908691406) (1375,59.12055206298828) (432,59.11360168457031) (486,59.09783935546875) (228,59.03936004638672) (234,58.961021423339844) (757,58.87303924560547) (377,58.84430694580078) (210,58.833953857421875) (159,58.81049728393555) (56,58.79368209838867) (56,58.79368209838867) (450,58.73099136352539) (689,58.70667266845703) (1075,58.66761779785156)
544: (757,56.55312728881836) (45,56.395286560058594) (768,56.373043060302734) (1191,56.281715393066406) (2582,56.22237777709961) (2587,55.665435791015625) (1983,55.574493408203125) (5929,55.570003509521484) (1481,55.4937744140625) (7324,55.37916564941406) (2830,55.3696403503418) (4382,55.347679138183594) (3767,55.33385467529297) (3616,55.29710388183594) (4025,55.264320373535156) (4205,55.215919494628906) (6008,55.19349670410156) (8675,55.189208984375) (11316,55.149723052978516) (703,55.10825729370117)
545: (209,57.25115203857422)* (490,57.20097351074219)* (536,57.19056701660156) (403,57.121490478515625)* (966,57.10688400268555)* (230,56.97638702392578) (518,56.91777038574219)* (499,56.90812301635742) (1874,56.89037322998047) (472,56.71552276611328)* (1905,56.51502227783203) (3859,56.48234558105469)* (65,56.42536163330078) (65,56.42536163330078) (300,56.4137077331543) (540,56.34730529785156) (1852,56.18275451660156)* (1672,56.13090896606445) (1180,56.09880065917969) (493,56.078033447265625)
546: (1132,61.844547271728516) (1369,61.68350601196289)* (920,61.516605377197266) (841,61.25931167602539)* (370,60.9752197265625) (707,60.950260162353516) (2966,60.650184631347656) (843,60.53799057006836) (1113,60.518165588378906) (1134,60.4295654296875) (821,60.26715087890625) (824,60.23176193237305) (944,60.22003936767578) (883,60.2160758972168) (1110,60.16429901123047) (4965,60.10706329345703) (181,60.098426818847656) (503,60.02408981323242) (2370,60.01775360107422) (4271,59.994720458984375)
547: (154,58.358848571777344) (227,58.14881896972656)* (2493,57.96357727050781) (1131,57.85850143432617) (868,57.549232482910156) (234,57.28059005737305) (512,57.170677185058594) (707,57.14833068847656) (1418,57.10789489746094) (152,57.09976577758789) (859,57.093536376953125) (159,57.05650329589844) (436,57.033355712890625)* (599,57.02733612060547)* (1118,56.91504669189453) (220,56.913047790527344) (2473,56.88660430908203) (854,56.87738800048828)* (88,56.854469299316406) (605,56.81221008300781)
548: (1521,58.97349166870117) (1281,58.93822479248047) (4271,58.828346252441406) (12,57.72216796875)* (1206,57.5631103515625) (2970,57.29560089111328)* (1264,56.929588317871094) (11159,56.72428512573242) (4277,56.65099334716797) (9212,56.53216552734375) (1260,56.32881164550781) (1533,56.26605224609375) (1261,56.212554931640625) (15,56.084014892578125) (1522,56.04553985595703) (1274,56.041343688964844) (3722,55.87208557128906) (4611,55.856815338134766) (1531,55.67777633666992) (1360,55.58452606201172)
549: (1412,60.84496307373047) (975,60.268646240234375) (1244,60.07962417602539) (706,60.0089111328125) (250,59.9499626159668) (1369,59.69221496582031) (245,59.65325164794922) (2901,59.56584167480469) (2055,59.56066131591797) (2347,59.4994010925293) (1372,59.49148178100586) (1639,59.48460388183594) (220,59.46363067626953) (735,59.46290588378906) (234,59.24334716796875) (607,59.23204040527344) (562,59.158634185791016) (717,59.02081298828125) (728,59.00745391845703) (176,58.90740966796875)*
550: (917,61.182701110839844)* (918,60.27265548706055) (949,59.18059158325195) (1281,59.123199462890625) (1261,58.993896484375)* (12,58.631797790527344) (1206,58.53044128417969) (1521,58.3587646484375) (1533,58.344757080078125) (920,58.32616424560547) (25,58.30127716064453) (503,58.24005889892578) (1110,58.187232971191406) (854,58.145294189453125) (1527,58.10472106933594)* (4271,58.055423736572266) (1353,58.04166030883789) (785,57.94245529174805) (383,57.8438606262207) (821,57.737144470214844)*
551: (1186,59.80052185058594) (412,59.294517517089844) (230,58.98413848876953) (403,58.839866638183594) (808,58.71979522705078)* (540,58.545860290527344) (377,58.32600021362305) (1866,58.14166259765625) (2840,58.02593231201172) (537,58.012237548828125) (1246,57.833866119384766) (481,57.73895263671875) (5310,57.72822570800781) (472,57.67925262451172) (538,57.662818908691406) (536,57.577064514160156) (691,57.55784606933594) (816,57.553802490234375) (683,57.547279357910156) (687,57.52256393432617)
552: (12022,61.67485046386719) (5734,59.87295150756836) (12019,59.43840026855469) (14758,58.7789192199707) (3335,58.742515563964844) (14762,58.7095832824707) (14764,58.69593811035156) (15946,58.65770721435547) (15939,58.65669631958008) (8390,58.62052917480469) (15937,58.60124969482422) (14769,58.399295806884766) (15942,58.3809928894043) (14768,58.26295852661133) (10548,58.21415710449219) (14755,58.21099090576172) (13739,58.20955276489258) (7694,58.202476501464844) (13275,58.175132751464844) (14767,58.16350555419922)
553: (10600,64.09494018554688) (722,64.04549407958984) (63,63.83184051513672) (63,63.83184051513672) (4987,63.82023239135742) (310,63.735740661621094) (7290,63.6964111328125) (289,63.54191970825195)* (2051,63.53650665283203) (294,63.49808883666992) (6317,63.29704666137695) (7506,63.266483306884766) (89,63.125816345214844) (4983,63.064369201660156) (10837,63.06243896484375) (2075,62.95366668701172) (296,62.873924255371094) (4921,62.86976623535156) (5072,62.86727523803711) (727,62.803741455078125)
555: (67,63.808265686035156) (67,63.808265686035156) (349,63.69239044189453) (279,63.68168640136719) (2094,63.601409912109375) (257,63.598976135253906) (294,63.529850006103516) (318,63.46086120605469) (352,63.29863357543945) (300,63.27696228027344)* (465,63.166954040527344) (386,63.163818359375)* (291,63.104942321777344) (55,63.07439422607422) (911,63.024147033691406) (906,63.02381134033203)* (5767,62.892738342285156) (344,62.78059005737305) (466,62.75993728637695) (535,62.7119140625)
556: (1383,64.10366821289062) (697,63.9177360534668) (3057,63.430213928222656) (229,63.03593826293945) (154,62.49031066894531) (3046,62.37769317626953) (182,62.34489440917969) (7122,62.334930419921875) (9977,62.271385192871094) (4616,62.231109619140625) (190,62.21708679199219) (689,62.099647521972656) (217,62.09418487548828) (2051,62.04027557373047) (70,62.012386322021484) (81,61.99320983886719) (2813,61.895790100097656) (204,61.89310073852539) (423,61.88557434082031) (390,61.84955596923828)
557: (1299,60.542179107666016) (4872,60.03076171875) (2,59.81155776977539) (9636,59.4836311340332) (16,59.09354782104492) (9,58.88180923461914) (9637,58.57203674316406) (3184,58.52497863769531) (4876,58.33010482788086) (4609,58.31947326660156) (3244,58.232730865478516) (1704,58.17509841918945) (1336,57.94001007080078) (930,57.78509521484375) (6875,57.776405334472656) (3551,57.703575134277344) (515,57.675209045410156) (2935,57.630836486816406) (3542,57.55462646484375) (2038,57.43060302734375)
558: (67,61.66457748413086)* (67,61.66457748413086)* (89,60.77790069580078) (1464,60.15074157714844) (1465,60.13194274902344) (295,60.12052536010742) (289,60.094947814941406) (1244,59.95158386230469) (1479,59.87813186645508) (55,59.870357513427734) (679,59.75630187988281) (985,59.750511169433594) (257,59.73638153076172) (292,59.705177307128906) (3217,59.66767120361328) (6722,59.623939514160156) (300,59.57926940917969) (360,59.513938903808594) (959,59.46199035644531) (5260,59.44950485229492)
559: (511,64.46978759765625)* (212,64.46672821044922) (154,64.31733703613281) (533,64.22108459472656) (1412,64.04642486572266) (159,63.98726272583008) (715,63.93974304199219) (868,63.93840789794922) (562,63.694522857666016) (1639,63.66481018066406) (735,63.62123107910156)* (614,63.34571838378906) (215,63.27808380126953) (3308,63.102970123291016) (429,63.039161682128906) (851,63.032623291015625) (203,63.005069732666016) (1426,62.980682373046875) (1778,62.911399841308594) (554,62.84956741333008)
560: (72,60.330440521240234)* (72,60.330440521240234)* (233,59.76185607910156) (190,59.36822509765625) (173,59.32636260986328) (154,59.3005485534668) (450,58.952239990234375) (441,58.902400970458984) (59,58.635467529296875)* (229,58.56904602050781) (234,58.523616790771484) (7,58.408836364746094)* (1131,58.298362731933594) (1075,58.28934860229492) (420,58.26438903808594) (226,58.02296447753906) (172,57.94708251953125) (969,57.91696548461914) (867,57.841468811035156) (512,57.82272720336914)*
561: (10997,62.65702438354492) (1596,61.91219711303711) (2906,61.47840118408203) (6563,61.348289489746094) (1613,61.010196685791016) (9388,60.74750518798828) (6562,60.63983917236328) (5238,60.542362213134766) (38,60.363670349121094) (3317,60.28343200683594) (1544,60.28212356567383) (3314,60.278011322021484) (260,60.26219177246094) (6690,59.900875091552734) (2500,59.71938705444336) (1834,59.69919204711914) (6387,59.6901741027832) (2179,59.470638275146484) (1825,59.41981887817383) (475,59.383487701416016)
562: (2439,59.171363830566406) (2449,58.78961944580078)* (3611,58.228546142578125) (2467,58.04134750366211)* (12573,57.53450012207031) (1489,57.446224212646484) (3489,57.16498565673828) (1459,57.15265655517578) (2437,56.91447830200195)* (945,56.87532043457031) (681,56.809234619140625) (2465,56.79864501953125) (1686,56.75788879394531) (683,56.70038986206055) (3598,56.65482711791992) (289,56.638153076171875) (3765,56.52715301513672)* (9849,56.45002746582031) (3464,56.43428039550781) (257,56.418548583984375)*
563: (567,59.58303451538086) (2864,59.034339904785156) (4780,58.81367111206055) (2894,58.750492095947266)* (8594,58.73394775390625) (2842,58.60989761352539) (3458,58.43796920776367) (10394,58.2988166809082) (554,58.16370391845703) (585,58.105010986328125) (8837,58.09241485595703) (2631,57.9139404296875) (212,57.912132263183594) (630,57.90510559082031) (13929,57.74787902832031) (610,57.6973991394043) (2641,57.58326721191406) (2896,57.56857681274414)* (3619,57.51583480834961) (11885,57.49386215209961)
565: (72,62.43579864501953)* (72,62.43579864501953)* (51,61.94667053222656) (1001,61.81340026855469) (1062,61.653533935546875) (1075,60.82069778442383) (3201,60.69518280029297) (1014,60.54345703125) (1073,60.35578918457031)* (423,60.302215576171875) (1098,60.240509033203125) (84,60.195655822753906) (998,60.0035400390625)* (961,59.930137634277344) (7324,59.9210205078125) (4704,59.89493942260742) (2938,59.830718994140625) (99,59.81246566772461) (429,59.73767852783203) (229,59.72813415527344)
566: (159,62.034217834472656)* (1534,61.50975036621094) (959,61.461273193359375) (51,61.318275451660156) (1104,61.2947998046875) (227,61.2236328125)* (233,61.167747497558594) (4155,61.098472595214844) (1298,61.00459289550781) (173,61.004058837890625) (854,61.000885009765625)* (1412,60.97061538696289) (190,60.95090866088867) (163,60.920738220214844) (193,60.91779327392578) (851,60.86906433105469) (867,60.865325927734375) (917,60.74824905395508) (1707,60.73219299316406) (441,60.71997833251953)
567: (1239,57.76850891113281) (223,57.4110221862793) (4199,57.291969299316406) (3258,57.04143524169922)* (6229,56.904788970947266) (618,56.891845703125)* (430,56.87480926513672) (615,56.65132141113281)* (199,56.62501525878906)* (632,56.45390701293945) (1633,56.43134689331055) (1159,56.41233825683594) (207,56.352638244628906) (2584,56.28915023803711) (1976,56.27607727050781) (2425,56.26934051513672) (2415,56.25231170654297) (15994,56.21636962890625) (416,56.211578369140625) (419,56.19147491455078)
568: (697,69.472412109375) (3466,68.86114501953125) (961,68.57736206054688) (423,68.2616195678711) (900,68.20826721191406) (903,68.20375061035156) (154,68.17805480957031) (2277,68.16231536865234) (67,68.08619689941406)* (67,68.08619689941406)* (229,68.07911682128906) (58,68.01786041259766) (58,68.01786041259766) (72,67.99286651611328)* (72,67.99286651611328)* (1772,67.97265625) (316,67.96515655517578) (227,67.91940307617188) (3057,67.88803100585938) (65,67.66336822509766)
569: (333,59.32545471191406) (300,59.113372802734375)* (1556,58.999595642089844) (455,58.93096160888672) (89,58.77111053466797)* (261,58.69892120361328) (714,58.634220123291016) (298,58.56938934326172)* (1775,58.4716796875) (67,58.36296081542969)* (67,58.36296081542969)* (366,58.217498779296875) (542,58.18926239013672) (65,58.181129455566406)* (65,58.181129455566406)* (2176,58.17664337158203) (683,58.158382415771484) (342,58.11410140991211) (97,58.11259460449219) (2082,58.099761962890625)
570: (6626,63.20246124267578) (2179,62.61345672607422) (2924,62.48309326171875) (475,61.65541076660156)* (2919,60.98286056518555) (330,60.55244064331055)* (7766,60.54944610595703) (6636,60.403839111328125) (289,60.233055114746094) (6288,60.203285217285156) (278,60.182464599609375)* (3063,60.137290954589844) (14343,60.11404800415039) (2923,60.0500602722168) (8372,59.95545196533203) (67,59.902889251708984) (67,59.902889251708984) (913,59.86090087890625) (349,59.84566879272461) (917,59.8199348449707)
571: (306,63.627655029296875)* (300,63.59736633300781)* (157,63.546661376953125) (535,63.25611114501953) (310,63.23938751220703)* (906,63.14270782470703) (352,63.0020751953125) (328,62.99352264404297) (302,62.88990020751953) (294,62.76331329345703) (323,62.746826171875) (466,62.621376037597656)* (296,62.56624221801758) (972,62.54773712158203) (532,62.477455139160156) (523,62.45404052734375) (544,62.430885314941406) (298,62.33881378173828)* (291,62.338768005371094) (461,62.324676513671875)
572: (55,63.00444793701172)* (292,62.84829330444336)* (2521,62.425636291503906) (532,62.231990814208984) (289,62.15655517578125)* (548,62.13087463378906)* (323,62.065452575683594) (352,62.00871658325195)* (291,62.002471923828125) (333,61.97157287597656) (2083,61.724239349365234) (523,61.65715408325195)* (906,61.455108642578125)* (525,61.43492889404297) (349,61.217201232910156) (680,61.208683013916016) (293,61.199798583984375) (530,61.112083435058594) (3319,60.99958801269531) (296,60.979801177978516)
573: (2919,63.81500244140625) (1620,62.714080810546875) (527,62.50764465332031) (331,62.41661834716797) (2923,61.9433479309082) (2247,61.697906494140625) (2226,61.637786865234375)* (7766,61.53767395019531) (267,61.39387893676758) (907,61.35112762451172) (3317,61.2984733581543) (266,61.191444396972656) (8161,61.13939666748047) (249,61.06938171386719) (328,61.015655517578125) (9907,60.97555160522461) (6631,60.96957778930664) (2716,60.95927429199219) (285,60.930423736572266) (6621,60.92049789428711)*
574: (1681,55.402122497558594) (2080,55.12944030761719)* (4850,54.971717834472656) (412,54.85790252685547) (4375,54.833534240722656) (1866,54.524330139160156) (4087,54.45555114746094) (4840,54.39501953125) (4823,54.158905029296875)* (3376,54.0447883605957) (917,53.92011642456055) (6795,53.91564178466797) (472,53.913291931152344) (8728,53.87004852294922) (4832,53.828636169433594) (1046,53.7862548828125) (1672,53.7182502746582) (5772,53.71323013305664) (1249,53.66261291503906)* (1186,53.58802032470703)
575: (65,59.37519836425781) (65,59.37519836425781) (377,59.370849609375) (173,58.66244125366211) (229,58.595645904541016) (1098,58.573123931884766) (310,58.56578826904297) (182,58.523780822753906) (55,58.39249801635742) (56,58.332237243652344) (56,58.332237243652344) (689,58.17253112792969) (475,58.111907958984375)* (538,58.09825134277344)* (378,58.009727478027344) (1713,57.98521423339844)* (526,57.979984283447266) (71,57.97880554199219) (71,57.97880554199219) (722,57.86414337158203)
576: (1833,58.267608642578125) (1226,57.75067901611328) (2735,57.716102600097656) (3863,57.59737014770508) (3870,57.500526428222656) (986,57.442237854003906) (3158,57.26537322998047) (5605,57.22570037841797) (460,57.11473846435547) (57,56.90599822998047) (592,56.90242004394531) (4887,56.886695861816406) (2158,56.86432647705078) (2747,56.76692199707031) (3046,56.7296142578125) (1705,56.708290100097656) (7119,56.683013916015625) (154,56.66346740722656) (1121,56.53137969970703) (7021,56.399200439453125)
577: (238,62.72685241699219)* (53,62.07181167602539) (53,62.07181167602539) (2616,61.88018035888672) (1109,61.66828918457031) (64,61.62721633911133) (64,61.62721633911133) (70,61.57976531982422) (66,61.420013427734375) (66,61.420013427734375) (52,61.19567108154297) (52,61.19567108154297) (54,61.193782806396484) (54,61.193782806396484) (1790,60.92083740234375) (1824,60.79646301269531) (173,60.665306091308594) (511,60.58415222167969) (1781,60.5638427734375) (961,60.484466552734375)
578: (333,54.610015869140625) (687,53.70585250854492)* (1201,53.653682708740234) (486,53.59796142578125) (691,53.39112091064453) (89,53.3414306640625) (1857,53.27349090576172) (1043,53.17460250854492)* (377,53.16870880126953) (403,53.16815185546875) (374,53.086124420166016) (481,52.930789947509766) (288,52.8321533203125) (1038,52.82861328125) (499,52.766380310058594) (1470,52.734466552734375) (3078,52.687599182128906) (291,52.62144470214844) (289,52.5948486328125) (3859,52.57780838012695)
