userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (1001,18.99237060546875) (51,17.047077178955078)* (601,16.38421630859375) (157,16.190763473510742) (187,15.915897369384766) (993,15.881421089172363) (193,15.791446685791016) (3768,15.712691307067871) (1836,15.599447250366211) (1014,15.548009872436523) (61,15.430207252502441)* (175,15.201653480529785) (3201,15.095775604248047) (238,15.006688117980957) (1098,14.995369911193848) (1464,14.979047775268555) (1892,14.924192428588867) (3501,14.877582550048828) (70,14.824239730834961)* (1013,14.740090370178223)
493: (227,16.17782211303711) (7,15.801895141601562) (187,15.758910179138184) (173,15.620967864990234) (220,15.604446411132812) (157,15.522965431213379) (1055,15.265420913696289) (163,15.197772979736328) (1099,15.043429374694824) (1104,15.01351261138916) (238,15.008689880371094) (1061,14.906986236572266) (475,14.801179885864258) (1412,14.779817581176758) (865,14.68539047241211) (1001,14.6830472946167) (1249,14.648088455200195) (707,14.640501022338867) (250,14.496134757995605) (70,14.437662124633789)
494: (291,16.573856353759766)* (293,16.308887481689453)* (344,16.03725242614746)* (523,15.982088088989258) (333,15.902397155761719)* (298,15.772516250610352)* (71,15.706306457519531) (71,15.706306457519531) (1243,15.699098587036133) (4254,15.653169631958008) (305,15.50915813446045) (1463,15.431229591369629) (466,15.41100788116455) (302,15.35556697845459) (300,15.325360298156738) (4258,15.236371040344238) (311,15.23224925994873) (325,15.212455749511719)* (1580,15.186548233032227) (679,15.136359214782715)
495: (302,13.17746353149414) (349,13.135580062866211)* (67,13.033376693725586) (67,13.033376693725586) (3173,12.96768569946289) (2523,12.965659141540527) (889,12.959599494934082) (646,12.81307601928711) (306,12.50424575805664) (3176,12.439347267150879)* (89,12.377686500549316) (542,12.365050315856934) (251,12.251517295837402) (455,12.24808120727539) (677,12.037158966064453) (2082,12.011247634887695) (310,11.856502532958984) (679,11.824933052062988) (301,11.657630920410156) (798,11.401756286621094)
496: (72,16.305767059326172) (72,16.305767059326172) (1707,16.257783889770508) (156,14.96621322631836) (1534,14.854809761047363) (5079,14.63999080657959) (159,14.629056930541992)* (181,14.464781761169434) (1295,14.324995040893555)* (450,14.10421371459961) (172,14.101251602172852) (506,14.030941009521484) (986,13.897132873535156) (227,13.858637809753418) (875,13.773037910461426)* (2014,13.717796325683594) (7,13.700807571411133) (233,13.63459587097168) (153,13.621417045593262) (4138,13.608769416809082)
497: (466,14.048062324523926)* (292,13.712617874145508)* (461,13.254175186157227) (344,12.958168983459473) (291,12.864533424377441) (544,12.653396606445312) (299,12.598533630371094) (686,12.55302619934082) (55,12.469257354736328)* (349,12.411128997802734) (318,12.348215103149414) (523,12.176420211791992) (543,12.078058242797852) (1037,12.059717178344727) (1034,12.008966445922852)* (293,12.005500793457031) (646,11.950698852539062)* (67,11.791203498840332)* (67,11.791203498840332)* (681,11.524540901184082)
498: (301,16.61349105834961)* (257,16.164037704467773)* (67,15.969575881958008)* (67,15.969575881958008)* (294,15.241376876831055)* (320,14.684115409851074) (322,14.613210678100586) (291,14.561832427978516)* (4566,14.34121036529541) (331,14.338762283325195)* (525,14.327489852905273)* (328,14.174920082092285)* (484,14.115642547607422)* (468,13.935749053955078)* (1613,13.860092163085938) (333,13.8208589553833) (1601,13.803895950317383) (1934,13.737224578857422) (1935,13.600143432617188) (455,13.59512710571289)
499: (959,20.315109252929688) (707,17.559955596923828) (917,17.099884033203125) (227,17.027217864990234) (1249,16.93695831298828) (163,16.844444274902344) (159,16.42941665649414) (176,16.335342407226562) (599,16.282217025756836) (7,16.1568546295166)* (1369,15.912727355957031) (1513,15.289905548095703) (1244,15.282190322875977) (1810,15.264106750488281) (2347,15.26249885559082) (1104,15.244892120361328)* (190,15.195568084716797) (724,15.121456146240234) (3739,15.116533279418945) (1079,15.004915237426758)
500: (1745,17.88307762145996) (2667,16.262924194335938) (16751,15.865933418273926) (2691,15.78607177734375) (2831,15.29458236694336) (107,15.048545837402344) (4863,14.980255126953125) (2605,14.738055229187012) (5801,14.736421585083008) (4860,14.639967918395996) (5795,14.633651733398438) (5797,14.609940528869629) (2174,14.576394081115723) (767,14.562628746032715) (1401,14.551328659057617) (17903,14.550354957580566) (18319,14.549925804138184) (18318,14.546112060546875) (2677,14.544281959533691) (7079,14.543636322021484)
501: (289,14.770788192749023)* (302,14.317512512207031)* (292,14.195064544677734)* (89,13.962196350097656)* (257,13.919256210327148)* (300,13.894574165344238) (288,13.813095092773438)* (349,13.530324935913086)* (542,13.38129711151123) (679,13.358041763305664) (67,13.297520637512207)* (67,13.297520637512207)* (265,13.174409866333008) (340,13.048501968383789) (344,12.91856575012207) (1459,12.89073371887207) (311,12.76484489440918) (325,12.630094528198242)* (342,12.599925994873047) (306,12.552812576293945)
502: (295,15.616239547729492)* (289,15.125181198120117)* (55,14.962907791137695)* (701,14.836679458618164) (257,14.718326568603516)* (323,14.687994956970215)* (306,14.620930671691895)* (290,14.561515808105469) (301,14.236457824707031) (915,14.084733009338379)* (67,14.078371047973633) (67,14.078371047973633) (466,14.075858116149902)* (461,13.809799194335938) (161,13.776159286499023)* (333,13.702095031738281) (325,13.605850219726562) (350,13.529221534729004) (318,13.487956047058105) (679,13.428827285766602)*
503: (89,15.939847946166992)* (289,15.703802108764648)* (291,15.544441223144531) (333,15.408981323242188) (288,15.323796272277832)* (344,14.784957885742188) (466,14.771411895751953) (461,14.623641967773438) (302,14.366262435913086) (544,14.163029670715332) (306,14.082039833068848)* (701,14.027385711669922)* (55,13.991246223449707)* (298,13.969385147094727)* (680,13.67874813079834) (191,13.677581787109375) (342,13.538273811340332) (498,13.393245697021484) (349,13.385393142700195)* (265,13.384746551513672)
504: (704,16.567453384399414) (687,16.470996856689453)* (464,16.19406509399414) (230,16.01206398010254) (324,15.879257202148438)* (300,15.789888381958008)* (680,15.495536804199219) (679,15.457151412963867)* (693,15.387892723083496)* (461,15.336116790771484) (486,14.907718658447266) (412,14.900558471679688)* (1035,14.891712188720703) (321,14.841995239257812) (1047,14.785073280334473) (524,14.777961730957031) (1185,14.722244262695312) (1043,14.69489860534668) (378,14.633529663085938) (544,14.626226425170898)*
506: (72,16.480003356933594) (72,16.480003356933594) (153,15.018942832946777) (1707,14.734588623046875) (3183,14.535144805908203) (14286,14.510045051574707) (54,14.416421890258789) (54,14.416421890258789) (3769,14.234468460083008) (4735,14.157496452331543) (173,14.15053939819336)* (7078,14.095772743225098) (1376,14.064197540283203)* (32,13.953460693359375) (4308,13.740243911743164) (64,13.685688972473145) (64,13.685688972473145) (1292,13.658498764038086) (5709,13.656360626220703) (4876,13.605424880981445)
507: (7869,14.295099258422852) (8372,13.857327461242676) (286,13.300551414489746) (1440,13.14850902557373) (16364,13.130769729614258) (10717,13.096324920654297) (1443,12.989994049072266) (2630,12.718647003173828) (1846,12.697951316833496) (3063,12.653023719787598) (11485,12.594263076782227) (1740,12.589303970336914) (1498,12.488585472106934) (4062,12.475957870483398) (12243,12.473516464233398) (1499,12.45684814453125) (11737,12.447154998779297) (1500,12.416458129882812) (1469,12.386466979980469) (3759,12.383010864257812)
508: (10978,15.917182922363281) (1414,15.753807067871094) (3072,15.532645225524902) (3059,15.514130592346191) (3998,15.49992561340332) (3064,15.386383056640625) (11703,15.37873363494873) (3934,15.262503623962402) (7909,14.917896270751953) (13554,14.899930953979492) (3900,14.840758323669434) (1416,14.79848575592041) (11602,14.612011909484863) (6129,14.602500915527344) (7912,14.586691856384277) (5670,14.515509605407715) (11848,14.511506080627441) (1263,14.468095779418945) (3938,14.46007251739502) (15585,14.401650428771973)
509: (488,16.657119750976562)* (966,16.315767288208008)* (198,16.105493545532227) (230,16.069746017456055) (209,15.704233169555664) (486,15.662206649780273)* (536,15.642818450927734)* (1091,15.562536239624023) (1145,15.353582382202148) (978,15.306066513061523) (1186,15.203864097595215) (371,15.19671630859375) (378,15.120593070983887)* (1406,15.090017318725586) (2940,15.007818222045898) (500,14.806489944458008) (537,14.731795310974121) (2062,14.65443229675293) (3084,14.610578536987305) (1044,14.514986991882324)
510: (5072,16.467681884765625) (722,16.124353408813477) (5074,15.188087463378906) (2500,14.864095687866211) (18103,14.336687088012695) (1009,14.336166381835938) (18110,14.26889705657959) (18111,14.253519058227539) (9234,14.244796752929688) (18114,14.243568420410156) (18099,14.20073127746582) (18104,14.184109687805176) (18100,14.177486419677734) (18107,14.167681694030762) (18112,14.157764434814453) (18108,14.153665542602539) (18106,14.148128509521484) (18109,14.147439956665039) (1020,14.143829345703125) (18101,14.1245756149292)
511: (227,18.25586700439453) (226,17.711002349853516)* (709,17.224111557006836)* (88,17.19009780883789) (220,16.668235778808594) (207,16.267623901367188) (159,16.22307586669922) (199,16.186405181884766)* (429,16.106433868408203) (190,16.077816009521484) (1510,15.566280364990234) (964,15.518817901611328)* (233,15.332006454467773) (203,15.277833938598633) (3732,15.264747619628906) (599,15.205052375793457) (2637,15.2046480178833) (1239,15.165139198303223) (229,15.152942657470703)* (854,15.126569747924805)*
512: (497,16.933040618896484) (198,16.516582489013672) (488,16.362234115600586) (2062,16.015460968017578) (1091,15.920188903808594) (830,15.846454620361328) (1104,15.508010864257812) (953,15.49400520324707) (2379,15.450047492980957) (377,15.394614219665527) (1044,15.369784355163574)* (818,15.028931617736816) (726,14.975617408752441) (834,14.865811347961426) (923,14.831315040588379) (1406,14.802305221557617) (6257,14.717813491821289) (504,14.712964057922363)* (1191,14.66464900970459) (500,14.65278148651123)
513: (154,16.70888328552246) (199,16.311843872070312) (210,15.97423267364502) (217,15.82433795928955) (88,15.55691146850586) (1106,15.394145965576172) (190,15.322020530700684) (418,15.244498252868652) (204,15.214140892028809) (622,15.109463691711426) (757,15.024149894714355) (206,14.932574272155762) (56,14.911848068237305) (56,14.911848068237305) (1116,14.882874488830566) (629,14.83023452758789) (227,14.728460311889648) (3707,14.60258674621582) (170,14.523082733154297) (3258,14.509523391723633)
514: (680,16.97275733947754) (289,16.961193084716797) (318,16.819175720214844)* (302,16.584917068481445)* (300,16.44413185119629)* (461,16.340312957763672)* (679,16.259521484375) (1684,16.10177993774414) (908,15.972070693969727) (498,15.87429428100586) (55,15.40460205078125) (1459,15.297712326049805) (292,15.277261734008789)* (71,15.181286811828613) (71,15.181286811828613) (298,15.14109992980957) (1243,14.953125) (2094,14.918211936950684) (305,14.837654113769531) (295,14.714069366455078)
515: (618,16.287006378173828) (622,15.602428436279297) (4450,15.572042465209961) (8649,15.17287540435791) (433,15.064352035522461) (445,14.627500534057617) (6226,14.547072410583496) (227,14.163037300109863)* (1976,14.148613929748535) (9709,14.086602210998535) (2608,14.050145149230957) (16530,14.04025650024414) (1633,14.031453132629395) (429,13.99065113067627) (11487,13.955032348632812) (16533,13.948447227478027) (223,13.947667121887207) (604,13.928110122680664) (615,13.908528327941895) (1954,13.903751373291016)
516: (5079,16.595510482788086)* (959,16.297386169433594) (1714,16.140968322753906) (1807,15.939004898071289) (230,15.376716613769531) (504,15.129964828491211) (190,15.096701622009277) (498,14.8565673828125) (1513,14.81474494934082) (157,14.807623863220215) (377,14.779654502868652) (1249,14.762712478637695) (289,14.703086853027344) (1114,14.598003387451172) (333,14.573339462280273) (67,14.53873062133789) (67,14.53873062133789) (1104,14.396286010742188) (486,14.375919342041016) (1817,14.361515045166016)
517: (7742,15.663257598876953) (231,15.451231002807617)* (445,15.422723770141602) (418,14.719783782958984) (1950,14.350918769836426) (3707,14.347671508789062) (626,14.32308292388916) (3700,14.311838150024414) (1633,14.281482696533203) (629,14.261106491088867)* (1961,14.237676620483398) (5883,14.237090110778809) (1963,14.171753883361816) (606,14.102468490600586) (622,14.086544036865234) (1949,14.037909507751465) (4448,14.006893157958984) (10561,13.858242988586426) (126,13.839761734008789) (1941,13.819894790649414)
518: (300,13.963040351867676)* (306,13.938436508178711)* (302,13.470449447631836) (646,13.43865966796875) (790,13.37370777130127)* (679,13.292646408081055)* (542,13.11544418334961) (299,12.664690971374512) (344,12.651350975036621)* (325,12.605463027954102) (464,12.569290161132812) (1037,12.566082000732422) (704,12.541351318359375) (458,12.493966102600098) (318,12.35022258758545) (1032,12.307416915893555)* (528,12.229506492614746) (293,12.098661422729492) (291,12.02432632446289) (314,11.906759262084961)
519: (707,17.228622436523438) (957,16.16187286376953) (724,15.91809368133545) (1338,15.70379638671875) (176,15.686845779418945) (1249,15.66557788848877) (2343,15.295881271362305) (726,15.292108535766602) (952,15.266257286071777) (928,15.123363494873047)* (930,14.891698837280273) (1104,14.833869934082031) (1044,14.826091766357422) (405,14.703624725341797) (923,14.662213325500488) (951,14.596363067626953) (1132,14.353523254394531) (956,14.160697937011719) (181,14.117247581481934) (1366,14.093670845031738)
520: (7,14.898509979248047) (72,14.618350982666016)* (72,14.618350982666016)* (173,14.54936408996582) (1104,14.083348274230957) (1796,13.93928337097168) (959,13.826523780822754) (234,13.721517562866211) (1713,13.280572891235352)* (153,13.230093955993652) (504,13.123485565185547) (6439,13.070039749145508) (868,12.92620849609375) (1788,12.885122299194336) (377,12.77855110168457) (3053,12.72579574584961) (5079,12.723243713378906) (486,12.695911407470703) (3988,12.683879852294922) (10430,12.679746627807617)
521: (412,15.758821487426758) (1046,14.966878890991211) (1672,14.918871879577637) (540,14.777922630310059) (687,14.66020393371582)* (808,14.444392204284668) (816,14.429325103759766) (1185,14.3673677444458) (501,14.248893737792969) (3398,13.99293041229248) (481,13.920151710510254) (779,13.696470260620117) (1043,13.485711097717285)* (1182,13.317152976989746) (1180,13.288137435913086) (1645,13.211495399475098) (500,13.16082763671875) (497,13.032355308532715) (1197,13.025703430175781) (1198,13.01681900024414)*
523: (9823,18.34963607788086) (429,18.29077911376953) (1242,17.761741638183594) (8053,17.59222412109375) (13946,17.4410400390625) (8054,17.380237579345703) (4079,17.02585792541504) (2537,16.921005249023438) (8840,16.916603088378906) (620,16.914871215820312) (8493,16.892108917236328) (1633,16.880632400512695) (7190,16.876489639282227) (1515,16.86557388305664) (1048,16.708803176879883) (4311,16.57684898376465) (228,16.563432693481445) (428,16.500953674316406) (4442,16.47218894958496) (1512,16.374174118041992)
525: (488,15.997568130493164)* (377,15.846563339233398) (486,15.432170867919922) (540,15.40731430053711)* (536,15.275893211364746)* (1186,15.184870719909668) (481,14.951446533203125)* (1091,14.816710472106934) (412,14.548826217651367) (2661,14.537878036499023) (1866,14.48653507232666) (501,14.45179271697998) (492,14.380847930908203) (816,14.365520477294922)* (779,14.305137634277344) (499,14.16456413269043) (830,14.067500114440918) (1043,13.946656227111816) (966,13.894413948059082) (378,13.89150619506836)
526: (1974,17.8492431640625) (234,16.950639724731445) (1249,16.52570343017578)* (917,15.569009780883789) (489,15.543354988098145) (1672,15.537737846374512)* (230,15.434528350830078) (1873,15.286720275878906) (808,15.247318267822266) (377,15.163559913635254) (2346,15.136876106262207) (475,15.103708267211914) (1406,15.0687837600708) (250,14.7588472366333) (1513,14.735649108886719) (918,14.702518463134766) (614,14.516748428344727) (226,14.453818321228027) (227,14.296154975891113) (1351,14.282313346862793)
527: (89,17.446096420288086)* (526,16.786712646484375) (306,16.50857925415039) (532,16.081941604614258) (300,15.687496185302734)* (2083,15.643840789794922) (67,15.411943435668945)* (67,15.411943435668945)* (333,15.147418975830078) (972,15.072404861450195) (535,14.936346054077148) (524,14.930950164794922) (701,14.868734359741211) (328,14.856813430786133) (298,14.833257675170898) (1688,14.799163818359375) (5149,14.715986251831055) (679,14.683979034423828) (548,14.620880126953125)* (352,14.376798629760742)
529: (2013,14.36095142364502) (1369,13.924980163574219)* (1372,13.884589195251465) (3470,13.663789749145508) (4784,13.539321899414062)* (6,13.509782791137695) (3774,13.300768852233887)* (6362,13.224366188049316) (3438,13.158300399780273) (1412,13.086767196655273) (2838,13.074905395507812) (2342,12.88166618347168) (841,12.595810890197754) (5296,12.56718635559082) (5689,12.390022277832031) (1360,12.356263160705566) (5172,12.28469467163086) (949,12.207247734069824) (918,12.166327476501465) (2624,12.146583557128906)
530: (1098,15.907296180725098) (53,14.78331470489502) (53,14.78331470489502) (423,14.535022735595703) (604,14.249780654907227) (444,14.192773818969727) (1383,13.925183296203613) (237,13.826420783996582) (13557,13.76950454711914) (418,13.763711929321289) (1983,13.60999870300293) (2638,13.606613159179688) (1424,13.599992752075195) (58,13.556748390197754) (58,13.556748390197754) (5480,13.467570304870605) (454,13.446927070617676) (697,13.419718742370605) (5185,13.272682189941406) (65,13.255535125732422)
531: (679,14.482194900512695)* (89,14.426986694335938)* (288,14.335468292236328)* (704,14.310384750366211)* (680,13.76254653930664) (293,13.542057037353516)* (292,13.467020034790039)* (318,13.459606170654297) (544,13.229643821716309) (321,12.826377868652344) (797,12.56308364868164)* (1037,12.55470085144043) (475,12.114745140075684) (349,12.11400032043457) (531,12.093541145324707) (257,11.885936737060547) (691,11.870418548583984) (2025,11.86215877532959) (693,11.850593566894531) (1032,11.837618827819824)
532: (1035,14.826744079589844) (816,14.693017959594727)* (2618,14.44813346862793)* (1045,13.795068740844727)* (1043,13.749561309814453) (1041,13.66971206665039)* (1195,13.459407806396484) (1198,13.308382987976074)* (1046,13.29948902130127) (1181,13.297981262207031) (1038,13.291533470153809)* (481,13.279208183288574) (5950,13.02673625946045)* (1194,13.0177640914917) (412,13.008687019348145)* (2661,12.896333694458008) (6132,12.879467964172363) (1187,12.87769603729248) (1246,12.852527618408203)* (1186,12.828001022338867)
533: (2391,15.787223815917969) (2390,15.545519828796387) (3307,15.23758316040039)* (251,15.009174346923828) (1021,14.878564834594727) (265,14.864015579223633)* (2397,14.78347110748291) (18557,14.559708595275879) (5249,14.557846069335938) (4767,14.463693618774414) (1432,14.33977222442627) (1025,14.316414833068848) (2064,14.29991626739502) (455,14.202972412109375) (3464,14.009305953979492) (157,14.002524375915527) (5072,13.96362018585205) (2079,13.94321346282959) (8845,13.921002388000488) (8861,13.893832206726074)
534: (328,17.689468383789062)* (157,16.73663330078125) (67,16.68478012084961)* (67,16.68478012084961)* (288,16.595823287963867)* (377,16.178478240966797) (300,15.9012451171875)* (302,15.581890106201172) (190,15.554351806640625) (55,15.513752937316895) (333,15.062822341918945) (310,14.937575340270996) (56,14.749139785766602) (56,14.749139785766602) (65,14.684977531433105) (65,14.684977531433105) (1009,14.670068740844727) (161,14.517940521240234)* (972,14.451288223266602) (463,14.411659240722656)
535: (333,16.24846076965332) (498,16.005136489868164) (300,15.925012588500977) (291,15.809647560119629) (157,15.683127403259277) (288,15.539976119995117) (538,15.517305374145508) (701,15.346880912780762)* (295,15.056442260742188) (344,14.917085647583008) (679,14.876045227050781) (283,14.80530071258545) (377,14.79780101776123) (67,14.795944213867188) (67,14.795944213867188) (306,14.731473922729492) (184,14.635795593261719) (3859,14.538570404052734) (1447,14.519730567932129) (3427,14.47805404663086)
536: (157,16.57272720336914)* (306,14.964536666870117) (295,14.615253448486328) (378,14.576789855957031) (302,14.507890701293945) (538,14.191476821899414) (257,14.078657150268555) (466,13.903182029724121) (544,13.846847534179688) (1244,13.796524047851562) (1464,13.743850708007812) (344,13.572490692138672) (291,13.555895805358887) (328,13.435976028442383) (461,13.434698104858398) (475,13.403223037719727) (641,13.327437400817871) (180,13.309698104858398) (498,13.23820686340332) (3313,13.139114379882812)
537: (89,15.46953296661377)* (333,15.360974311828613) (295,14.45311164855957) (302,14.413614273071289) (646,14.364990234375) (378,14.195830345153809) (291,13.82903003692627) (528,13.665986061096191) (325,13.58502197265625)* (299,13.5611572265625) (318,13.51378059387207) (704,13.475502967834473) (686,13.466357231140137) (542,13.41073989868164) (349,13.239497184753418) (55,13.146327018737793) (680,13.067567825317383) (67,13.038246154785156) (67,13.038246154785156) (257,12.88115119934082)*
538: (295,16.410959243774414)* (333,15.434579849243164)* (314,15.133819580078125) (544,15.02235221862793) (161,14.903877258300781) (349,14.807538032531738) (352,14.757472038269043)* (1037,14.595773696899414)* (257,14.573373794555664) (331,14.44366455078125) (327,14.365594863891602) (67,14.13312816619873) (67,14.13312816619873) (344,14.014673233032227)* (318,13.978503227233887) (329,13.973899841308594) (528,13.862677574157715) (325,13.836758613586426) (1449,13.78428840637207) (317,13.701677322387695)
539: (173,18.308834075927734) (1713,18.128381729125977)* (159,17.869077682495117)* (7,17.20761489868164) (187,17.09717559814453) (959,16.82734489440918) (157,16.7227840423584) (1075,16.697355270385742) (227,16.27138900756836) (1379,16.19440460205078)* (378,16.193092346191406) (172,16.071949005126953) (193,15.927328109741211) (1410,15.893068313598633) (153,15.885997772216797)* (1061,15.774454116821289)* (511,15.737808227539062)* (238,15.731277465820312) (1014,15.66069221496582) (230,15.648202896118164)
540: (59,17.230712890625)* (1062,17.031591415405273) (9256,16.93865203857422) (1083,16.508764266967773)* (1886,16.495018005371094) (875,15.689276695251465) (861,15.56674575805664) (3201,15.33177375793457) (5918,15.298039436340332) (1001,15.202777862548828)* (1075,14.990874290466309)* (9501,14.990221977233887) (5917,14.944461822509766) (5260,14.887664794921875) (3282,14.881500244140625) (1534,14.839862823486328) (4308,14.839856147766113) (515,14.830948829650879) (441,14.811031341552734) (51,14.668890953063965)*
541: (1426,17.47589874267578) (2786,16.725500106811523) (234,16.677526473999023) (630,16.440038681030273)* (220,16.043048858642578) (959,15.815909385681152) (1413,15.792437553405762) (599,15.757038116455078) (614,15.495614051818848)* (1249,15.404361724853516)* (718,15.31535530090332) (154,15.278888702392578) (917,15.167802810668945) (1244,15.12632942199707) (511,15.055350303649902) (734,14.98310661315918) (235,14.947877883911133) (1122,14.8337984085083) (366,14.778831481933594) (447,14.744725227355957)
542: (4558,13.462100982666016) (2035,13.216002464294434) (4920,13.019222259521484) (89,12.89083194732666) (3576,12.877805709838867) (3569,12.623014450073242) (4927,12.600971221923828) (679,12.528382301330566)* (1673,12.409512519836426) (300,12.304241180419922) (3217,12.223991394042969) (378,12.108782768249512) (161,12.084185600280762) (333,12.01590633392334) (6368,11.917900085449219) (388,11.885637283325195) (466,11.800453186035156) (288,11.794694900512695) (455,11.771624565124512) (2055,11.736294746398926)
543: (65,16.363182067871094)* (65,16.363182067871094)* (159,15.280452728271484) (228,15.093210220336914) (1075,14.535297393798828) (210,14.501424789428711) (81,14.435394287109375) (1375,14.260309219360352) (689,14.242493629455566) (88,14.162824630737305) (227,14.157947540283203) (1098,14.144638061523438)* (238,14.026300430297852) (486,14.003372192382812) (533,13.978351593017578) (170,13.962080001831055) (166,13.91144847869873) (969,13.805492401123047) (1179,13.792730331420898) (757,13.74281120300293)
544: (2610,14.296140670776367) (56,13.846158981323242) (56,13.846158981323242) (190,13.409351348876953) (2821,13.126734733581543) (229,13.109635353088379) (207,13.088333129882812) (173,13.087398529052734) (210,13.02796745300293)* (420,12.991296768188477) (7177,12.92605209350586) (1106,12.882747650146484) (228,12.589218139648438) (425,12.5678129196167) (898,12.535821914672852) (1486,12.527616500854492) (412,12.42404556274414) (1239,12.358318328857422) (1090,12.35162353515625) (7077,12.330804824829102)
545: (230,15.965112686157227) (1672,15.908366203308105) (966,15.768856048583984)* (209,15.171161651611328)* (499,15.152938842773438) (472,15.020498275756836)* (65,14.895013809204102) (65,14.895013809204102) (1044,14.86069107055664) (536,14.826940536499023) (1852,14.726433753967285)* (518,14.634305953979492)* (198,14.58840560913086) (403,14.556692123413086)* (1145,14.306517601013184) (540,14.303159713745117) (493,14.187033653259277) (1116,14.16663932800293) (510,14.148659706115723) (1905,14.069740295410156)
546: (920,16.879798889160156) (843,16.12697410583496) (370,16.06287956237793) (841,16.051937103271484)* (15,15.739707946777344) (821,15.654684066772461) (707,15.555902481079102) (3940,15.431171417236328) (506,15.192525863647461) (2966,15.110214233398438) (4271,14.951701164245605) (186,14.850414276123047) (947,14.772276878356934) (2654,14.742633819580078)* (957,14.727726936340332) (824,14.70982551574707) (3417,14.324772834777832) (1992,14.32051944732666) (943,14.2806396484375) (1134,14.22591781616211)
547: (227,17.662687301635742)* (436,17.046297073364258)* (512,16.891183853149414) (206,16.779582977294922) (1216,16.715309143066406) (154,16.714981079101562) (234,16.557558059692383) (88,16.408823013305664) (2637,16.34653663635254) (1131,16.336029052734375) (605,16.27886390686035) (854,16.13038444519043)* (220,16.055742263793945) (159,16.045101165771484) (562,16.00044822692871)* (599,15.790602684020996)* (1974,15.637724876403809) (707,15.583832740783691) (868,15.391874313354492) (152,15.354533195495605)
548: (1281,19.18812370300293) (1260,19.128061294555664) (1261,18.5172119140625) (1206,18.367277145385742) (2970,17.79086685180664)* (15,17.562824249267578) (12,17.446578979492188)* (10771,17.398042678833008) (1522,17.35146713256836) (917,17.342159271240234) (1360,17.307323455810547) (1531,17.197179794311523) (1264,17.16783905029297) (1521,17.05153465270996) (821,16.918893814086914) (918,16.882362365722656)* (4271,16.531373977661133) (11840,16.511220932006836) (9226,16.500802993774414) (1527,16.48487091064453)
549: (1244,16.45258331298828) (1412,16.32275390625) (706,16.07065773010254) (2901,16.061763763427734) (2343,15.538129806518555) (176,15.147309303283691)* (735,15.048406600952148) (975,15.029434204101562) (2346,14.98074722290039) (728,14.93468952178955) (718,14.929901123046875) (2834,14.820869445800781) (1464,14.718669891357422) (732,14.679250717163086) (910,14.647932052612305) (951,14.621528625488281) (2347,14.586104393005371) (6959,14.571426391601562) (562,14.496929168701172) (1130,14.41934585571289)
550: (917,17.76776123046875)* (918,17.414960861206055) (949,16.29016876220703) (1261,16.074630737304688)* (821,15.944581031799316)* (957,15.517866134643555) (1527,15.457036972045898)* (1351,14.84315299987793) (1992,14.723928451538086) (724,14.708964347839355) (1281,14.648721694946289) (978,14.621000289916992) (953,14.585716247558594) (503,14.54120922088623) (920,14.511513710021973) (1974,14.458610534667969) (1521,14.397195816040039) (706,14.265082359313965)* (1249,14.183127403259277) (489,14.168599128723145)
551: (230,15.936983108520508) (540,15.659446716308594) (412,15.617786407470703) (377,14.864969253540039) (537,14.814342498779297) (1186,14.755531311035156) (2840,14.664095878601074) (403,14.448996543884277) (1378,14.190817832946777) (808,14.1907958984375)* (472,14.1617431640625) (538,14.092510223388672) (3754,14.007891654968262) (220,14.004301071166992) (486,13.964363098144531)* (217,13.922849655151367) (683,13.914297103881836) (1866,13.892420768737793) (475,13.861534118652344) (497,13.858935356140137)
552: (684,17.620441436767578) (702,17.484466552734375) (11107,16.189998626708984) (11114,15.640271186828613) (11086,15.620612144470215) (11106,15.612288475036621) (579,15.5916166305542) (11111,15.5881929397583) (11115,15.581522941589355) (11116,15.578862190246582) (11095,15.560492515563965) (11118,15.557912826538086) (11090,15.556157112121582) (11100,15.55074405670166) (553,15.545022010803223) (11105,15.539385795593262) (11109,15.539224624633789) (11102,15.537735939025879) (11101,15.53640079498291) (11110,15.529951095581055)
553: (463,14.783712387084961) (89,14.498421669006348) (289,13.365861892700195)* (377,13.157063484191895) (328,13.124519348144531) (292,13.082038879394531)* (306,13.005494117736816)* (155,12.977714538574219) (466,12.907146453857422) (295,12.7429838180542)* (455,12.64367961883545) (3501,12.641497611999512) (333,12.578849792480469) (972,12.559523582458496) (701,12.47443675994873) (302,12.442852020263672) (907,12.436902046203613) (1121,12.354324340820312) (191,12.323636054992676) (405,12.256806373596191)
555: (294,16.145845413208008) (352,15.268075942993164) (265,15.265718460083008) (257,15.131532669067383) (323,14.961427688598633)* (299,14.933774948120117) (386,14.918952941894531)* (326,14.814099311828613) (349,14.581205368041992) (291,14.412450790405273) (461,14.365364074707031) (325,14.237077713012695) (318,14.19573974609375) (786,14.066364288330078) (674,14.05859375) (55,14.002583503723145) (301,13.989053726196289) (466,13.872570037841797) (701,13.863101959228516) (308,13.808349609375)
