userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (1001,52.11122512817383) (187,51.821678161621094) (51,51.41986083984375)* (4308,51.07745361328125) (1014,50.92869186401367) (3768,50.915035247802734) (993,50.868438720703125) (59,50.8302001953125)* (3201,50.75776290893555) (1073,50.625492095947266) (1892,50.50539016723633) (1713,50.48345184326172) (1098,50.47909164428711) (1394,50.4178352355957) (7885,50.338233947753906) (1013,50.29681396484375) (3501,50.20347213745117) (1062,50.1833610534668) (998,50.125022888183594) (157,50.082603454589844)
553: (295,60.19659423828125)* (89,60.11329650878906) (1009,60.09288787841797) (289,60.0648307800293)* (4309,59.92582702636719) (292,59.90730285644531)* (375,59.85087203979492) (7390,59.799888610839844) (378,59.78678512573242) (972,59.77506637573242) (475,59.76399612426758) (4024,59.656524658203125) (652,59.656429290771484) (6002,59.62575149536133) (518,59.57014083862305) (55,59.543853759765625) (4983,59.49203109741211) (328,59.41805648803711) (2500,59.381683349609375) (701,59.29213333129883)
555: (349,55.372623443603516) (701,55.231998443603516) (67,55.2172966003418) (67,55.2172966003418) (299,55.19135284423828) (55,55.177066802978516) (300,54.85169982910156)* (257,54.83546447753906) (306,54.6060905456543) (466,54.59818649291992) (291,54.58155822753906) (352,54.55158996582031) (294,54.53909683227539) (461,54.37759017944336) (157,54.27185821533203) (310,54.196529388427734) (318,54.174102783203125) (800,54.107513427734375) (465,54.08821487426758) (386,54.05220031738281)*
556: (697,63.3029899597168) (423,63.180274963378906) (1098,62.92096710205078) (8674,62.81547164916992) (2610,62.75342559814453) (689,62.60993194580078) (1609,62.45085525512695) (1383,62.42579650878906) (1781,62.28215408325195) (3057,62.15243911743164) (229,62.05201721191406) (526,61.990234375) (703,61.97352600097656) (548,61.972816467285156) (9578,61.9403076171875) (3902,61.90066146850586) (81,61.80483627319336) (1688,61.771278381347656) (981,61.757389068603516) (3868,61.72940444946289)
557: (9,53.9118537902832) (1104,53.01094436645508) (36,52.862239837646484) (515,52.801998138427734) (2,52.70797348022461) (30,52.45440673828125) (39,52.354408264160156) (7,52.245399475097656) (233,52.041255950927734) (16,51.9193229675293) (13,51.864627838134766) (1069,51.857635498046875) (880,51.8426399230957) (5670,51.79603958129883) (522,51.762351989746094) (1713,51.67018508911133) (4872,51.550758361816406) (153,51.488502502441406) (1099,51.47090530395508) (1714,51.46051788330078)
558: (3313,58.717281341552734) (2183,58.509117126464844) (959,58.45409393310547) (258,58.0806770324707) (67,57.807525634765625)* (67,57.807525634765625)* (601,57.800445556640625) (77,57.77468490600586) (77,57.77468490600586) (180,57.73495864868164) (176,57.553253173828125) (2182,57.2888069152832) (4130,57.2645378112793) (285,57.25748062133789) (1244,57.25232696533203) (13995,57.250831604003906) (7927,57.23741912841797) (1464,57.00318145751953) (2861,56.97593688964844) (2343,56.96988296508789)
559: (735,60.782135009765625)* (554,60.47880554199219) (212,60.16843032836914) (1244,59.88154220581055) (728,59.84689712524414) (511,59.68650817871094)* (1415,59.307525634765625) (1639,59.29893493652344) (4620,59.29879379272461) (868,59.19270706176758) (4251,59.10066223144531) (4541,59.07659912109375)* (1412,59.03288269042969) (562,59.03179168701172) (3469,58.98952102661133) (2786,58.98135757446289) (192,58.91356658935547) (734,58.88335418701172) (5416,58.8578987121582) (3308,58.848445892333984)
560: (72,50.66572952270508)* (72,50.66572952270508)* (154,50.62866973876953) (233,50.491058349609375) (173,50.366573333740234) (190,50.34647750854492) (441,50.04867172241211) (229,49.96031951904297) (234,49.88774490356445) (450,49.705596923828125) (65,49.56581497192383) (65,49.56581497192383) (1075,49.52299499511719) (88,49.4972038269043) (220,49.487449645996094) (533,49.4255485534668)* (1090,49.37511444091797) (436,49.372528076171875) (59,49.33842468261719)* (969,49.33399200439453)
561: (1641,53.438621520996094) (2222,52.91442108154297) (239,52.80976486206055)* (15923,52.75950622558594) (278,52.723541259765625) (14540,52.709815979003906) (2919,52.700199127197266) (1935,52.57075500488281) (4344,52.56163024902344) (484,52.45178985595703) (1620,52.425445556640625) (285,52.39979934692383) (241,52.396976470947266) (468,52.34480285644531) (332,52.33376693725586) (9907,52.33027267456055) (2179,52.297847747802734) (327,52.2928352355957) (1942,52.28584289550781) (8604,52.262752532958984)
562: (2439,67.09906005859375) (2449,66.66756439208984)* (1462,66.60384368896484) (1489,66.11077117919922) (2467,65.97799682617188)* (2451,65.52789306640625) (5810,65.51780700683594) (1459,65.46673583984375) (1447,65.42803955078125) (2437,65.3828125)* (1696,65.28106689453125) (1694,65.17290496826172) (681,65.04847717285156) (9423,65.02759552001953) (3598,64.94125366210938) (3765,64.93392944335938)* (3611,64.81918334960938) (5266,64.79064178466797) (694,64.78646850585938) (7838,64.72511291503906)
563: (212,70.04399871826172) (2265,69.8761978149414) (2842,69.81610870361328) (585,69.80732727050781) (570,69.69184875488281) (2873,69.62748718261719) (8594,69.57584381103516) (2419,69.53514862060547) (554,69.52674865722656) (2864,69.33766174316406) (5416,69.23439025878906) (735,69.20188903808594) (2902,69.17940521240234) (730,69.16706848144531) (4251,69.00043487548828) (11935,68.9981460571289) (1415,68.91498565673828) (2641,68.9066162109375) (610,68.88811492919922) (1639,68.85607147216797)
565: (72,48.169029235839844)* (72,48.169029235839844)* (1001,46.22390365600586) (1098,46.161354064941406) (64,46.10342788696289)* (64,46.10342788696289)* (1075,45.96105194091797) (1062,45.88591766357422) (70,45.79631805419922) (1394,45.77668762207031) (65,45.7078971862793) (65,45.7078971862793) (51,45.696044921875) (154,45.68806838989258) (229,45.58708572387695) (7885,45.54678726196289) (1791,45.46556854248047) (1072,45.43466567993164) (511,45.31679153442383) (90,45.3048095703125)
566: (959,52.29273223876953) (163,51.94674301147461) (159,51.55739974975586)* (1412,51.505828857421875) (1104,51.25080871582031) (51,51.21588134765625) (1079,51.19417953491211) (187,51.08171081542969) (233,51.01897430419922) (227,51.01420593261719)* (511,50.8045654296875) (1249,50.72893142700195) (706,50.66350173950195) (1298,50.63112258911133) (193,50.54216384887695) (190,50.49959182739258) (220,50.4734992980957) (173,50.45729064941406) (156,50.42262268066406) (7,50.411067962646484)
567: (223,54.79926300048828) (199,54.73806381225586)* (1390,54.702720642089844) (629,54.431602478027344) (2584,54.34940719604492) (618,54.33472442626953)* (229,54.146175384521484) (207,54.12991714477539) (416,54.047157287597656) (1239,54.04707336425781) (228,54.02688217163086) (430,54.014373779296875) (437,53.991939544677734) (1633,53.96435546875) (1400,53.921363830566406) (1632,53.87510299682617)* (425,53.819828033447266) (434,53.80934143066406) (1389,53.78684997558594)* (898,53.6888542175293)
568: (67,46.451988220214844)* (67,46.451988220214844)* (157,45.99387741088867) (227,45.860965728759766) (58,45.85683822631836) (58,45.85683822631836) (167,45.839073181152344) (903,45.79291534423828) (3201,45.734378814697266) (298,45.6109733581543) (72,45.55128479003906)* (72,45.55128479003906)* (229,45.543296813964844) (65,45.50825881958008) (65,45.50825881958008) (1098,45.46234893798828) (55,45.33213424682617) (1062,45.27601623535156) (159,45.27281951904297) (1243,45.24626159667969)
569: (333,66.08912658691406) (300,66.0734634399414)* (89,65.93568420410156)* (2082,65.84087371826172) (542,65.81654357910156) (3332,65.79175567626953) (291,65.44839477539062) (1556,65.33911895751953) (67,65.30230712890625)* (67,65.30230712890625)* (256,65.25202178955078) (714,65.10640716552734) (342,64.89798736572266) (3393,64.88692474365234) (344,64.8333969116211) (498,64.81468200683594) (261,64.61919403076172) (466,64.53865051269531)* (1775,64.47293853759766) (544,64.3082504272461)
570: (2179,55.671688079833984) (475,55.537147521972656)* (278,55.53006362915039)* (2919,55.46155548095703) (327,55.2713508605957) (468,54.944664001464844) (484,54.818443298339844) (330,54.76599884033203)* (2220,54.7215461730957) (4566,54.659881591796875) (1444,54.61503601074219) (314,54.596858978271484) (332,54.53480529785156) (312,54.533226013183594) (317,54.49469757080078) (4344,54.34698486328125) (14540,54.26201629638672) (279,54.24785614013672) (1402,54.180301666259766) (6288,54.16730499267578)
571: (302,53.990596771240234) (300,53.98848342895508)* (157,53.852481842041016) (466,53.570682525634766)* (291,53.49736404418945) (906,53.385841369628906) (2523,53.27557373046875) (306,53.26449966430664)* (461,53.12211608886719) (310,53.0756721496582)* (544,53.04415512084961) (535,52.937957763671875) (344,52.828067779541016) (257,52.79233169555664) (352,52.733585357666016) (294,52.660430908203125) (680,52.63688659667969) (523,52.636680603027344) (3576,52.62241744995117) (1934,52.60429763793945)
572: (55,48.66427230834961)* (289,48.43791961669922)* (292,48.15976333618164)* (1243,47.656795501708984) (310,47.63482666015625)* (903,47.50859069824219) (349,47.46649169921875) (2521,47.36517333984375) (301,47.33311462402344) (906,47.301231384277344)* (544,47.240848541259766) (333,47.17854309082031) (525,47.153472900390625) (461,47.145599365234375)* (523,47.1004753112793)* (526,47.082618713378906) (291,47.0111198425293) (532,46.965240478515625) (689,46.91469192504883) (97,46.89815139770508)*
573: (2226,55.26657485961914)* (1641,55.15907287597656)* (2919,54.938289642333984) (1620,54.6854362487793) (331,54.606468200683594) (4344,54.420249938964844) (267,54.399288177490234) (1402,54.361881256103516) (2222,54.093360900878906) (15923,54.07911682128906) (2247,54.06903076171875) (2220,54.02957534790039) (7766,53.946556091308594) (3317,53.79701614379883) (271,53.78065872192383) (14540,53.73801040649414) (249,53.72126770019531) (4566,53.586673736572266) (2236,53.569244384765625) (312,53.55500793457031)
574: (1681,62.96357727050781) (4850,61.984375) (1809,61.65322494506836) (2080,61.427894592285156)* (3382,61.210540771484375) (6480,61.163429260253906) (4823,61.100528717041016)* (472,60.98720169067383) (8728,60.93659973144531) (4466,60.92912673950195) (1241,60.906673431396484) (3378,60.89533233642578) (8732,60.85570526123047) (7835,60.67125701904297) (1672,60.66867446899414) (705,60.630767822265625) (2986,60.56315994262695) (3376,60.48497009277344) (5427,60.44371032714844) (377,60.4388313293457)*
575: (65,48.317569732666016) (65,48.317569732666016) (903,47.642616271972656) (55,47.56410217285156) (229,47.53643035888672) (378,47.28672790527344) (333,47.27557373046875) (300,47.24233627319336) (295,47.21925354003906) (533,47.174476623535156) (173,47.17152786254883) (972,47.16142654418945) (377,47.13119888305664) (182,47.09769058227539) (187,47.00623321533203)* (292,46.961585998535156)* (498,46.952083587646484) (230,46.871788024902344) (302,46.83661651611328) (1098,46.7946662902832)
576: (3995,59.03059387207031) (57,58.73606491088867) (1801,58.68913269042969) (11520,58.643314361572266) (5192,58.56751251220703) (2605,58.443328857421875) (1826,58.36842727661133) (7685,58.26620864868164) (1835,58.22697830200195) (6762,58.17705154418945) (52,58.157684326171875) (52,58.157684326171875) (3992,58.08492660522461) (3158,58.06653594970703) (603,58.00303649902344) (238,57.985801696777344) (748,57.885135650634766) (1833,57.862796783447266) (80,57.85271072387695) (10663,57.84501266479492)
577: (238,53.92087936401367)* (70,53.574951171875) (174,53.03137969970703) (64,52.97260284423828) (64,52.97260284423828) (1394,52.891361236572266) (3046,52.7719612121582) (66,52.74201965332031) (66,52.74201965332031) (1787,52.66423034667969)* (190,52.50621032714844)* (4734,52.41856002807617) (183,52.41535949707031) (3992,52.380985260009766) (53,52.34918975830078) (53,52.34918975830078) (156,52.3140754699707) (65,52.312171936035156) (65,52.312171936035156) (237,52.307247161865234)
578: (333,61.65005874633789) (1043,61.61009979248047)* (687,61.575462341308594)* (89,61.16300964355469) (1045,61.104248046875) (1047,60.757808685302734) (680,60.72945022583008) (1185,60.678348541259766) (289,60.55617904663086) (679,60.54232406616211) (486,60.542320251464844) (1246,60.52324676513672) (481,60.51070785522461) (704,60.509315490722656) (691,60.492000579833984) (1201,60.485618591308594) (377,60.24964904785156) (544,60.242942810058594) (288,60.170936584472656) (1189,60.11249542236328)
579: (12,59.13764953613281) (815,58.18341827392578) (370,57.76123809814453) (1281,57.655723571777344)* (4273,57.59759521484375) (2963,57.46961212158203) (1260,57.416908264160156) (835,57.317604064941406) (832,57.24474334716797) (779,57.19707489013672) (813,57.190284729003906) (3806,57.11726760864258) (1259,57.09540939331055) (824,57.019588470458984) (391,56.989322662353516) (806,56.944305419921875) (2967,56.92948532104492) (949,56.86982345581055) (1276,56.82847595214844) (2961,56.826446533203125)
580: (198,65.0103530883789) (512,64.99492645263672)* (412,64.92413330078125) (1186,64.67440032958984) (11754,64.56246948242188) (1378,64.48479461669922) (5605,64.39868927001953)* (7,64.39701080322266) (1116,64.39595031738281) (377,64.31532287597656) (3737,64.30831146240234) (190,64.27269744873047) (45,64.21075439453125) (234,64.20415496826172) (1091,64.16184997558594) (489,64.11073303222656) (229,64.0943832397461) (3616,64.01264953613281) (1206,63.96593475341797) (227,63.93217849731445)
581: (67,65.8734359741211)* (67,65.8734359741211)* (959,65.24590301513672) (389,65.14202880859375) (89,64.78360748291016)* (475,64.7646484375) (69,64.7074203491211) (69,64.7074203491211) (2044,64.63676452636719) (63,64.4531478881836) (63,64.4531478881836) (930,64.35911560058594) (1464,64.3509521484375) (1601,64.19599914550781) (378,64.1954116821289) (285,64.10630798339844) (302,64.0810775756836) (288,64.04954528808594)* (349,64.0423355102539) (701,64.03242492675781)
582: (2586,63.60654067993164)* (842,63.31829071044922)* (815,63.24647903442383)* (1541,63.13100051879883)* (503,62.897708892822266) (825,62.51275634765625) (391,62.46348190307617) (809,62.46000289916992) (817,62.44544219970703) (814,62.26191329956055) (2850,62.185970306396484) (3722,62.07362747192383) (12,62.042598724365234) (2200,61.990535736083984) (8261,61.94879150390625) (1559,61.908199310302734) (829,61.89696502685547) (1540,61.89080810546875) (3997,61.88452911376953)* (10650,61.865230560302734)
583: (377,60.0594482421875) (486,59.739585876464844)* (209,59.469051361083984) (1191,59.381378173828125) (540,59.14210510253906) (497,58.988525390625) (808,58.967567443847656)* (1179,58.89585876464844) (1854,58.85126495361328) (1091,58.81605529785156) (1672,58.73487091064453) (488,58.6314811706543) (1863,58.605224609375) (2150,58.56153106689453) (493,58.54844665527344)* (500,58.51896286010742) (2829,58.5152473449707) (2850,58.477535247802734) (403,58.4650764465332) (1186,58.40478515625)
584: (2463,66.6917724609375) (5452,66.303955078125) (2183,66.1877212524414) (892,65.85767364501953) (253,65.77046966552734) (2437,65.73308563232422) (1489,65.61547088623047) (9347,65.53851318359375) (9299,65.40547943115234) (157,65.40204620361328) (2834,65.25084686279297) (889,65.2472152709961) (67,65.24113464355469) (67,65.24113464355469) (1447,65.20781707763672) (2861,65.20649719238281) (289,64.94705963134766) (1459,64.9336929321289)* (2455,64.91490173339844) (6722,64.87007141113281)
585: (230,62.525447845458984) (377,62.2679328918457) (234,62.21078872680664) (198,62.13348388671875) (1406,61.77524185180664) (3462,61.76179885864258) (229,61.598426818847656) (1104,61.42488479614258) (5605,61.4002685546875) (72,61.39796447753906) (72,61.39796447753906) (1613,61.38441467285156) (157,61.24627685546875) (159,61.22483825683594) (89,61.16720199584961) (88,61.10420608520508) (331,61.1002197265625) (245,61.07600402832031) (2478,60.95339584350586) (1705,60.93844223022461)
586: (841,64.51659393310547) (937,64.40169525146484) (506,64.20108795166016) (956,64.16324615478516) (188,63.995391845703125) (4971,63.97077178955078) (1132,63.868873596191406) (957,63.801692962646484) (503,63.74171829223633) (917,63.714290618896484) (928,63.66455078125) (944,63.6414680480957) (7902,63.55411911010742) (370,63.47358703613281) (2654,63.46945571899414) (821,63.38749313354492)* (943,63.338443756103516) (2966,63.318939208984375) (824,63.31843185424805) (920,63.28092956542969)
587: (2794,57.86404037475586) (503,57.714385986328125)* (500,57.56427001953125) (1672,57.541011810302734) (707,57.46223449707031) (7636,57.431732177734375) (808,57.395572662353516) (517,57.38824462890625)* (1044,57.36115646362305) (978,57.26687240600586) (220,57.25150680541992) (2380,57.21218490600586) (234,57.18840026855469) (813,57.18115997314453) (810,57.17390441894531) (1179,57.13631057739258) (486,57.01628875732422) (497,56.99617004394531) (489,56.93043518066406) (830,56.91952896118164)
589: (333,64.6969223022461) (321,64.59423065185547) (295,63.94575881958008)* (291,63.79948806762695) (302,63.58892059326172) (679,63.5806770324707) (464,63.33214569091797) (681,63.32280731201172) (544,63.22975540161133)* (257,63.1706657409668) (325,62.98059844970703)* (342,62.951351165771484) (304,62.931644439697266) (686,62.929656982421875)* (481,62.921714782714844) (306,62.90495681762695) (802,62.8785514831543)* (67,62.83504867553711) (67,62.83504867553711) (2498,62.822200775146484)
590: (321,61.52109909057617) (344,61.28089904785156) (295,61.25972366333008) (464,60.96321487426758)* (292,60.90040588378906) (291,60.898353576660156) (2080,60.85554122924805) (302,60.844573974609375)* (646,60.78245162963867) (542,60.75364303588867) (544,60.701873779296875) (802,60.59272003173828) (325,60.36532211303711) (1047,60.356136322021484) (3332,60.28451156616211) (1045,60.26538848876953) (67,60.25777053833008) (67,60.25777053833008) (4474,60.24417495727539) (790,60.1912956237793)
592: (377,57.491668701171875) (518,57.14442825317383) (930,57.02479553222656) (378,56.97235870361328) (486,56.75989532470703) (2014,56.61531066894531) (198,56.450958251953125) (5079,56.29398727416992) (173,56.20561981201172) (189,56.200843811035156) (157,56.143070220947266)* (1714,56.0614128112793) (220,56.01776885986328) (475,55.994022369384766) (1704,55.94559860229492) (504,55.93915939331055) (726,55.899051666259766) (966,55.89586639404297) (65,55.84824752807617) (65,55.84824752807617)
593: (356,67.95307159423828) (289,67.5433120727539) (2439,67.52361297607422) (681,67.45282745361328)* (1447,67.06507110595703) (89,66.91114044189453) (2498,66.88690185546875) (455,66.68597412109375) (1459,66.61650848388672) (5267,66.55350494384766) (360,66.44815063476562) (2455,66.38858032226562) (9849,66.3559341430664) (679,66.32156372070312) (291,66.3174819946289) (466,66.2214126586914)* (2436,66.18524169921875) (1684,66.15955352783203) (701,66.01813507080078)* (1462,65.99356842041016)
594: (230,53.911109924316406) (1044,53.61176300048828)* (982,53.40855407714844) (486,53.18415069580078) (209,53.08507537841797)* (498,52.965152740478516) (7,52.915435791015625) (488,52.85285568237305)* (517,52.844566345214844) (1854,52.78065490722656) (497,52.761207580566406) (808,52.582550048828125) (1873,52.549156188964844) (1104,52.537261962890625) (1246,52.51646041870117) (1406,52.46588897705078)* (2941,52.444026947021484) (489,52.41746139526367) (978,52.41712951660156) (966,52.38532638549805)
595: (917,60.1169548034668)* (841,59.898189544677734)* (918,59.440399169921875)* (710,58.83356857299805) (1360,58.7293586730957) (923,58.67005157470703)* (707,58.65583419799805)* (956,58.61665725708008)* (957,58.50376892089844)* (1369,58.50309371948242)* (949,58.32521438598633) (2342,58.116615295410156) (1350,58.08244705200195) (953,58.066532135009766)* (1366,58.061832427978516) (503,57.99123001098633) (1372,57.97468948364258) (2009,57.95846176147461) (954,57.93537521362305)* (15,57.92940139770508)
596: (72,50.0302619934082)* (72,50.0302619934082)* (59,49.98896408081055)* (3201,49.55386734008789) (959,49.461341857910156) (193,49.39537811279297) (1892,49.38404083251953) (99,49.36705780029297) (1013,49.31388854980469) (98,49.230079650878906) (1019,49.193119049072266)* (874,49.1486930847168) (159,49.074832916259766)* (1073,48.93369674682617)* (2552,48.873661041259766)* (997,48.85433578491211) (2029,48.73332977294922) (511,48.73088836669922) (1836,48.640846252441406) (601,48.620113372802734)
598: (67,64.78661346435547) (67,64.78661346435547) (374,64.72074127197266) (300,64.71752166748047)* (697,64.63528442382812) (548,64.57660675048828) (5072,64.52484130859375) (972,64.4168701171875) (71,64.39789581298828) (71,64.39789581298828) (362,64.27412414550781) (1463,64.26948547363281) (291,64.18672180175781) (1383,64.1680679321289) (302,63.99284362792969) (298,63.98792266845703) (375,63.95280838012695) (423,63.94974136352539) (295,63.930721282958984) (2521,63.88554763793945)
601: (506,69.837158203125) (4887,69.11602783203125) (3405,68.9648208618164) (2300,68.59126281738281) (186,68.5506820678711) (1126,68.3357925415039) (2338,68.14466094970703) (6960,68.02521514892578) (6952,68.00598907470703) (13129,67.98283386230469) (11502,67.90657806396484) (13503,67.89550018310547) (2314,67.86324310302734) (1226,67.85722351074219) (9064,67.80813598632812) (15562,67.71480560302734) (9045,67.69890594482422) (2339,67.67427825927734) (17985,67.6412582397461) (2337,67.63308715820312)
602: (6906,61.21744155883789) (3028,60.99455261230469)* (9649,60.94032287597656) (1541,60.84370040893555) (9260,60.832401275634766) (512,60.824581146240234) (1858,60.816646575927734) (779,60.79958724975586) (5966,60.574405670166016) (1216,60.5150146484375) (4779,60.455322265625) (2579,60.398170471191406) (1206,60.363563537597656) (6773,60.3414306640625) (12980,60.29410171508789) (2850,60.29368591308594) (1100,60.25667953491211) (3718,60.218746185302734) (815,60.209346771240234) (3721,60.15284729003906)
603: (154,54.778648376464844) (207,54.38381576538086) (229,54.104122161865234) (225,53.95243453979492) (1090,53.94582748413086) (228,53.8986930847168) (424,53.857398986816406) (210,53.73703384399414) (432,53.67536544799805) (969,53.56570053100586) (441,53.56307601928711) (226,53.51944351196289) (56,53.5147819519043) (56,53.5147819519043) (173,53.500877380371094) (234,53.40493392944336) (65,53.37242889404297) (65,53.37242889404297) (88,53.3406867980957) (203,53.29173278808594)
604: (157,62.48161315917969) (89,62.00546646118164)* (289,61.95872116088867)* (288,61.613582611083984)* (310,61.58806228637695)* (701,61.45535659790039)* (285,61.44275665283203) (302,61.42985916137695)* (265,61.41796875)* (349,61.416358947753906)* (1601,61.215126037597656) (294,60.953956604003906) (251,60.924827575683594) (300,60.894012451171875)* (340,60.88848876953125) (161,60.52046585083008) (972,60.47554397583008) (1464,60.443843841552734) (535,60.421348571777344) (3313,60.37217712402344)
605: (154,51.285919189453125)* (203,51.18819808959961)* (424,51.14897155761719) (429,50.83844757080078) (1090,50.8269157409668) (228,50.78632354736328) (229,50.6993293762207)* (65,50.360591888427734) (65,50.360591888427734) (190,50.31988525390625) (511,50.291412353515625) (225,50.08781814575195) (88,50.0662727355957) (715,50.010597229003906) (436,49.98861312866211) (857,49.973358154296875) (199,49.92301559448242) (969,49.877201080322266) (206,49.86751937866211) (1239,49.746219635009766)
606: (162,58.579627990722656) (163,58.5020866394043) (506,57.940650939941406) (186,57.933624267578125) (1418,57.8864631652832) (227,57.79179763793945) (707,57.61521530151367) (234,57.48535919189453) (1119,57.408931732177734) (159,57.40552520751953) (748,57.37767791748047) (1098,57.35204315185547)* (603,57.22297286987305) (1118,57.20988082885742) (868,57.05030822753906) (1412,57.0412712097168) (65,57.04033279418945)* (65,57.04033279418945)* (1099,57.039573669433594) (198,56.9955940246582)
607: (4182,64.97823333740234) (3806,64.26280975341797) (8320,64.04754638671875) (6129,64.02391052246094) (8327,64.00862884521484) (8322,63.79487228393555)* (370,63.78470993041992) (2765,63.75702667236328) (506,63.6332893371582) (18728,63.59428405761719) (4971,63.57504653930664) (8326,63.55656814575195) (188,63.449371337890625) (3417,63.43730163574219) (13978,63.38174057006836) (2771,63.368377685546875) (8343,63.3162727355957) (2970,63.3079948425293) (15876,63.300472259521484) (8330,63.283363342285156)
608: (5403,66.78681945800781) (8308,66.40306854248047) (1468,66.1678237915039) (2902,66.04110717773438) (1427,65.99563598632812) (583,65.7398681640625) (992,65.66213989257812) (5456,65.66188049316406) (8803,65.61827087402344) (3777,65.59828186035156) (6959,65.56612396240234) (5787,65.51180267333984) (5375,65.49205780029297) (7232,65.43106079101562) (2463,65.36882019042969)* (8802,65.26475524902344) (8282,65.26099395751953) (987,65.2503662109375) (570,65.2128677368164) (8807,65.18418884277344)
609: (903,47.78135681152344) (690,47.68939208984375) (2521,47.49740982055664) (532,47.487247467041016) (1934,47.37266540527344) (546,47.326988220214844) (3200,47.2474479675293) (1688,47.197052001953125) (65,47.195640563964844) (65,47.195640563964844) (430,47.158023834228516) (679,47.03645706176758) (548,46.93757247924805) (4704,46.9039306640625) (207,46.89309310913086) (2130,46.79287338256836) (980,46.77707290649414) (539,46.755821228027344) (423,46.703372955322266) (306,46.66738510131836)
611: (1983,47.642250061035156) (58,47.399776458740234)* (58,47.399776458740234)* (757,47.27885437011719) (1098,47.184139251708984) (1990,46.982147216796875) (423,46.96980285644531) (56,46.92601013183594) (56,46.92601013183594) (1075,46.866477966308594) (703,46.78889846801758)* (1405,46.6044807434082) (4028,46.523651123046875) (64,46.489234924316406) (64,46.489234924316406) (689,46.48176574707031) (7324,46.46156311035156) (154,46.3133544921875) (3109,46.282623291015625) (1398,46.26538848876953)
612: (2521,50.30937576293945) (690,50.05970001220703) (4704,49.97652816772461) (548,49.55499267578125) (1934,49.401031494140625)* (423,49.22500991821289) (1243,49.16023254394531) (903,49.160194396972656) (980,49.14459228515625) (5150,49.079288482666016) (67,49.00652313232422) (67,49.00652313232422) (2083,48.96369171142578) (1485,48.931644439697266) (1688,48.887725830078125) (58,48.73200225830078)* (58,48.73200225830078)* (703,48.72052001953125) (306,48.71657180786133)* (5147,48.499732971191406)
613: (227,66.86161804199219) (554,66.72428894042969) (5416,66.36534881591797) (2265,66.10640716552734) (733,66.09706115722656) (1242,66.0652847290039) (585,65.81617736816406) (4251,65.47882843017578) (2855,65.4517822265625) (1244,65.43356323242188) (863,65.34325408935547) (1755,65.29745483398438) (2625,65.21263122558594) (5452,65.13819885253906) (1639,65.03298950195312) (439,65.00404357910156) (728,64.93488311767578) (1414,64.90380859375) (366,64.79332733154297)* (2127,64.73131561279297)
614: (377,59.425655364990234) (230,59.17897033691406) (488,59.048377990722656)* (1854,58.974849700927734)* (1186,58.8731575012207) (1044,58.79912185668945) (808,58.79344177246094) (486,58.574153900146484) (1406,58.57203674316406) (1091,58.48908615112305) (412,58.48761749267578) (536,58.426788330078125)* (3946,58.27614974975586) (489,58.27064895629883) (220,58.19143295288086) (2352,58.18753433227539) (517,57.94435119628906)* (982,57.94214630126953) (3084,57.89851379394531) (498,57.89065933227539)
616: (841,58.36158752441406)* (953,58.059566497802734) (923,58.040496826171875) (503,57.75040817260742)* (1358,57.41876983642578) (198,57.380462646484375) (1044,57.30654525756836)* (949,57.043296813964844) (2967,56.91059875488281) (706,56.83160400390625) (25,56.81005859375) (1369,56.75200653076172) (517,56.725345611572266) (3239,56.68238067626953) (1339,56.64527893066406) (2363,56.63234329223633) (1249,56.588523864746094) (724,56.526641845703125) (2009,56.52323532104492) (500,56.494224548339844)
617: (331,52.48707962036133) (4566,52.37841796875)* (285,52.22045135498047) (332,52.11539077758789)* (279,52.0291748046875) (306,51.714515686035156) (317,51.50962448120117)* (241,51.29325485229492) (310,51.240745544433594) (1942,51.19580078125) (327,51.18944549560547) (475,51.123775482177734) (67,51.079315185546875)* (67,51.079315185546875)* (157,51.032596588134766) (55,50.94532012939453)* (9907,50.87518310546875) (262,50.80534362792969) (1402,50.62836456298828) (309,50.6275634765625)
618: (1548,64.18094635009766) (1207,63.152469635009766) (763,63.01072692871094)* (3169,62.85167694091797) (162,62.78059005737305) (2704,62.754512786865234) (8264,62.73414993286133) (632,62.67055130004883) (16449,62.58141326904297) (1192,62.57876205444336) (5066,62.48626708984375) (4826,62.452186584472656) (4724,62.43288803100586) (10804,62.416908264160156) (5210,62.39851760864258) (13857,62.38493347167969) (2572,62.38349533081055) (11900,62.38064193725586) (11935,62.34531021118164) (7895,62.31175231933594)
619: (225,50.191741943359375) (65,49.993385314941406) (65,49.993385314941406) (199,49.9677619934082) (533,49.95803451538086) (1400,49.94490432739258) (425,49.90530776977539)* (210,49.76872253417969) (1048,49.650238037109375) (716,49.5699348449707) (1239,49.50972366333008) (203,49.4626350402832) (1106,49.196006774902344) (159,49.1269416809082) (969,49.11000061035156) (709,49.09091567993164) (220,48.96575164794922) (418,48.84389114379883) (430,48.83580780029297)* (223,48.81686019897461)
