userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (51,52.79021453857422)* (1001,52.75762939453125) (187,52.40057373046875) (1073,51.84886932373047) (59,51.71406555175781)* (997,51.6760368347168) (3201,51.58904266357422) (1014,51.57904052734375) (1013,51.575965881347656) (1098,51.54730224609375) (998,51.487403869628906) (1892,51.487274169921875) (157,51.4640998840332) (3768,51.35833740234375) (193,51.30999755859375) (3303,51.30072021484375) (993,51.288414001464844) (601,51.25959014892578) (1062,51.16664505004883) (877,51.15925598144531)
497: (466,54.32691955566406)* (461,54.09585189819336) (292,53.86186599731445)* (344,53.57718276977539) (544,53.487396240234375) (318,53.20151138305664) (686,53.15457534790039) (523,53.09785079956055) (55,53.084495544433594)* (291,53.06047058105469) (681,52.97336196899414) (293,52.951847076416016) (349,52.88324737548828) (458,52.87167739868164) (328,52.75367736816406) (67,52.67828369140625)* (67,52.67828369140625)* (1037,52.67720031738281) (299,52.66297912597656) (531,52.62601852416992)
498: (67,47.93024444580078)* (67,47.93024444580078)* (257,47.144622802734375)* (525,46.97859573364258)* (294,46.929847717285156)* (333,46.74374008178711) (301,46.706119537353516)* (161,46.68171691894531) (466,46.67881774902344) (328,46.63222885131836)* (475,46.61293411254883) (320,46.593719482421875) (903,46.43803787231445) (461,46.42361068725586) (544,46.34598159790039) (291,46.31878662109375)* (352,46.23357009887695) (468,46.18882369995117)* (523,46.17545700073242) (679,46.15996551513672)
499: (959,55.932586669921875) (1810,55.84404754638672) (176,55.63056182861328) (1249,55.454742431640625) (707,55.38330078125) (1079,55.32435607910156) (917,55.31475830078125) (2347,55.25117874145508) (227,55.183834075927734) (163,54.99994659423828) (190,54.94760513305664) (220,54.91410446166992) (951,54.840003967285156) (533,54.81807327270508) (724,54.77035903930664) (159,54.60439682006836) (1104,54.59711456298828)* (1513,54.49494934082031) (1369,54.48183059692383) (7,54.46311950683594)*
500: (138,59.94356155395508) (772,59.587890625) (1945,59.230873107910156) (1745,59.22822189331055) (1969,59.22661590576172) (11206,59.19123077392578) (1965,59.104164123535156) (2671,59.00495529174805) (6582,58.95283508300781) (5043,58.87059020996094) (2670,58.850791931152344) (10370,58.83988571166992) (3703,58.82706069946289) (2691,58.80550765991211) (2161,58.787986755371094) (7013,58.786495208740234) (616,58.764095306396484)* (11128,58.7168083190918) (2674,58.71342849731445) (2677,58.64118957519531)
501: (289,55.9468994140625)* (300,55.56346130371094) (288,55.459373474121094)* (89,55.39589309692383)* (292,55.20927429199219)* (344,55.069149017333984) (466,54.94561004638672) (302,54.87174987792969)* (257,54.851402282714844)* (679,54.846092224121094) (161,54.7907829284668) (455,54.77500915527344) (306,54.707698822021484) (325,54.537841796875)* (349,54.49142837524414)* (67,54.45832061767578)* (67,54.45832061767578)* (544,54.4467658996582) (157,54.30280303955078) (299,54.29148483276367)*
502: (289,55.386619567871094)* (55,55.09760284423828)* (295,55.01215362548828)* (701,54.89719009399414) (67,54.78498840332031) (67,54.78498840332031) (306,54.66194152832031)* (466,54.55596160888672)* (257,54.30185317993164)* (333,54.20793533325195) (461,54.14930725097656) (161,53.99110794067383)* (318,53.95050811767578) (523,53.94520950317383) (323,53.94325637817383)* (328,53.93339157104492) (310,53.87403869628906) (325,53.84458923339844) (679,53.77162170410156)* (535,53.72237014770508)
503: (89,55.560054779052734)* (289,55.5090217590332)* (333,55.13134002685547) (288,55.02822494506836)* (701,54.889244079589844)* (302,54.743370056152344) (55,54.725303649902344)* (466,54.679962158203125) (306,54.67356872558594)* (298,54.58066177368164)* (291,54.42340850830078) (461,54.40382385253906) (903,54.30491638183594) (344,54.265628814697266) (544,54.03226852416992) (680,53.97328567504883) (349,53.88926696777344)* (523,53.85464859008789) (498,53.84474182128906) (310,53.769229888916016)
504: (464,56.312896728515625) (300,55.93115234375)* (704,55.5857048034668) (687,55.53416061401367)* (779,55.49723434448242) (524,55.42856979370117) (1185,55.31589889526367) (461,55.313514709472656) (230,55.30519104003906) (377,55.16353988647461) (1188,55.155364990234375) (816,55.13808059692383) (544,55.058876037597656)* (679,55.055686950683594)* (324,55.00385284423828)* (298,54.98986053466797) (486,54.97128677368164) (693,54.86338424682617)* (680,54.848331451416016) (3200,54.82204055786133)
506: (72,57.84481430053711) (72,57.84481430053711) (32,57.56687545776367) (1066,57.3486213684082)* (70,57.33865737915039) (1062,57.1019401550293) (2,57.051597595214844) (4725,57.04343795776367) (4382,57.03699493408203) (153,56.90882110595703) (1713,56.89586639404297) (64,56.89279556274414) (64,56.89279556274414) (30,56.883323669433594) (238,56.8776969909668) (1304,56.867637634277344) (6544,56.82828903198242) (1303,56.82292556762695) (1061,56.82284927368164) (1297,56.770206451416016)
507: (1740,47.95542907714844) (3877,47.458831787109375) (1220,47.36769485473633) (7219,47.09725570678711) (1772,46.79656982421875) (572,46.79590606689453) (1123,46.74930953979492) (7073,46.7438850402832) (3119,46.61005783081055) (11956,46.58213806152344) (9054,46.550392150878906) (10912,46.54320526123047) (1694,46.39480209350586) (10041,46.34059524536133) (511,46.30533218383789) (1112,46.30345153808594) (2312,46.27870559692383) (7352,46.270320892333984) (5447,46.24879455566406) (3158,46.24238204956055)
508: (6076,46.89082336425781) (2305,46.548805236816406) (10254,46.0260124206543) (2952,45.939735412597656) (2796,45.75893783569336) (10261,45.64215850830078) (5326,45.338226318359375) (4928,45.260929107666016) (5238,45.21167755126953) (10253,45.15348815917969) (10251,44.981929779052734) (10258,44.931861877441406) (10266,44.894168853759766) (5361,44.88042449951172) (7262,44.81538772583008) (8699,44.809906005859375) (3864,44.79359436035156) (10272,44.74959945678711) (11542,44.67428970336914) (10269,44.647178649902344)
509: (488,62.29185485839844)* (1044,62.21646499633789) (486,62.18342208862305)* (500,61.82495880126953) (230,61.76388168334961) (198,61.70071792602539) (209,61.628509521484375) (7,61.56540298461914) (966,61.53791427612305)* (378,61.51865005493164)* (490,61.3559684753418) (371,61.33308410644531) (1186,61.22813034057617) (499,61.201656341552734) (518,61.175209045410156) (489,61.16246795654297) (978,61.15434265136719) (1145,61.14893341064453) (405,61.134891510009766) (517,61.08311080932617)
510: (374,60.48640060424805) (1009,60.16378402709961) (2179,60.10097122192383) (2101,60.02119445800781) (3985,59.86220169067383) (1433,59.8338508605957) (9585,59.81507110595703) (2086,59.72664260864258) (2500,59.71760940551758) (1613,59.71263885498047) (475,59.54743576049805) (375,59.501426696777344) (278,59.318599700927734) (397,59.24798583984375) (5999,59.18296813964844) (390,59.167396545410156) (10548,59.14851379394531) (13292,59.133548736572266) (3573,59.074275970458984) (7390,59.019752502441406)
511: (227,50.25251007080078) (226,49.974815368652344)* (709,49.46227264404297)* (429,49.40423583984375) (199,49.36478805541992)* (159,49.05010986328125) (190,49.019691467285156) (203,49.005409240722656) (220,48.96123123168945) (424,48.90315628051758)* (207,48.830055236816406) (56,48.59491729736328) (56,48.59491729736328) (88,48.567771911621094) (599,48.4863395690918) (1513,48.4633903503418) (229,48.43810272216797)* (1090,48.41966247558594) (418,48.38624572753906) (233,48.333744049072266)
512: (497,63.51700973510742) (1044,63.40308380126953)* (377,63.27600860595703) (500,63.252254486083984) (198,63.1136474609375) (930,63.09621047973633) (953,62.90061950683594) (488,62.82707977294922) (7,62.801490783691406) (1104,62.75969314575195) (815,62.72473907470703) (923,62.64326095581055) (2062,62.63758850097656) (514,62.620216369628906) (504,62.607627868652344)* (489,62.53975296020508) (1179,62.49574279785156)* (2940,62.42917251586914) (25,62.334102630615234) (806,62.25722122192383)
513: (154,51.02907180786133) (199,51.007625579833984) (1400,50.60543441772461)* (190,50.5839729309082) (418,50.57355499267578) (217,50.420074462890625) (227,50.41160202026367) (428,50.242218017578125) (210,50.18929672241211) (88,50.18152618408203) (1090,50.13546371459961) (1239,50.13503646850586) (424,50.13230895996094) (196,50.131011962890625) (226,50.075172424316406)* (429,50.01095962524414) (56,49.9382438659668) (56,49.9382438659668) (425,49.9033317565918) (170,49.84981155395508)
514: (300,55.66144561767578)* (289,55.518733978271484) (461,55.361602783203125)* (292,55.09165573120117)* (295,54.94586181640625) (679,54.90326690673828) (306,54.80098342895508) (302,54.73552703857422)* (544,54.597904205322266)* (318,54.436405181884766)* (464,54.41187286376953) (528,54.35152816772461) (55,54.34477615356445) (680,54.18248748779297) (257,54.1762580871582) (458,54.162837982177734) (498,54.05588150024414) (352,54.00217056274414) (298,53.951454162597656) (324,53.83726119995117)
515: (622,50.77376937866211) (433,50.17498016357422) (3693,50.03805160522461) (9032,49.9265022277832) (629,49.7736930847168) (1944,49.718109130859375) (2407,49.71487045288086) (445,49.69905090332031) (223,49.6832160949707) (211,49.66359329223633) (2139,49.604515075683594) (618,49.50313186645508) (1155,49.4976921081543) (418,49.41066360473633) (199,49.356380462646484) (1954,49.34801483154297) (437,49.3460693359375) (1971,49.252925872802734) (266,49.24538803100586) (196,49.2390022277832)
516: (377,56.12259292602539) (1104,56.12043762207031) (190,56.06919479370117) (959,55.85525894165039) (72,55.813629150390625)* (72,55.813629150390625)* (707,55.79875564575195) (486,55.728092193603516) (1249,55.69878387451172) (234,55.65272903442383) (220,55.46177673339844) (157,55.435882568359375) (176,55.42940902709961) (706,55.408939361572266) (230,55.34678649902344) (67,55.32591247558594) (67,55.32591247558594) (198,55.316585540771484) (1714,55.21935272216797) (951,55.173683166503906)
517: (9032,53.875431060791016) (12005,53.59748458862305) (1953,53.5234375) (8676,53.50179672241211) (1971,53.47236633300781) (103,53.41676712036133) (757,53.24424743652344) (748,53.19184494018555) (444,53.148193359375) (6785,53.10065460205078) (2675,53.031917572021484) (10014,53.01071548461914) (8701,52.84143829345703) (266,52.81731414794922) (1399,52.79443359375) (423,52.716617584228516) (3691,52.68696594238281) (5152,52.68531799316406) (1983,52.6806755065918) (1745,52.67546081542969)
518: (300,53.55397033691406)* (325,53.30434036254883) (344,53.084686279296875)* (306,52.904544830322266)* (464,52.89839172363281) (679,52.804283142089844)* (544,52.791744232177734) (528,52.645301818847656) (302,52.5875129699707) (321,52.56727981567383)* (458,52.533660888671875) (681,52.50939178466797) (318,52.43425750732422) (299,52.2883186340332) (646,52.27755355834961) (790,52.27436065673828)* (704,52.25376892089844) (908,52.232025146484375)* (1032,52.21990203857422)* (291,52.066036224365234)
519: (930,60.86387634277344) (707,60.75030517578125) (1338,60.339054107666016) (176,60.03654098510742) (1104,59.94449996948242) (503,59.71485137939453) (957,59.70209503173828) (710,59.62822723388672) (923,59.58838653564453) (4137,59.51706314086914) (25,59.514835357666016) (7,59.510074615478516) (928,59.40717315673828)* (952,59.37168884277344) (1366,59.357906341552734) (4161,59.35338592529297) (1347,59.338233947753906) (724,59.33622741699219) (1249,59.33270263671875) (1263,59.263614654541016)
520: (930,59.709922790527344) (1104,59.4445686340332) (2014,59.146148681640625) (189,59.12039566040039)* (518,58.99811935424805) (1714,58.95783996582031) (7,58.92430877685547) (72,58.847801208496094)* (72,58.847801208496094)* (504,58.734127044677734) (5079,58.71102523803711) (377,58.70741653442383) (173,58.639060974121094) (486,58.53509521484375) (726,58.525943756103516) (3184,58.46855163574219) (1300,58.36833953857422) (405,58.323246002197266) (378,58.30524826049805) (955,58.17707443237305)
521: (540,59.77527618408203) (412,59.3279914855957) (1672,59.15262985229492) (687,58.887908935546875)* (2661,58.79935836791992) (1043,58.70779800415039)* (501,58.56410598754883) (1046,58.38844680786133) (1182,58.387210845947266) (4262,58.30134582519531) (472,58.29147720336914) (808,58.202659606933594) (488,58.12801742553711) (1180,58.125205993652344) (816,58.00190353393555) (6453,57.9880256652832) (1378,57.96287155151367) (481,57.93959426879883) (1201,57.92253494262695) (1185,57.87850570678711)
523: (154,50.463165283203125) (429,50.2653694152832) (199,50.10536193847656) (196,50.08220672607422) (203,50.036067962646484) (857,50.02561569213867) (206,49.97709655761719) (424,49.8802604675293)* (1090,49.84801483154297) (1976,49.811439514160156) (533,49.787498474121094) (428,49.7659912109375) (1515,49.70848846435547) (225,49.70194625854492)* (228,49.688072204589844) (709,49.61567306518555) (863,49.54466247558594) (615,49.48867416381836) (441,49.462459564208984) (585,49.44939422607422)
525: (540,62.209720611572266)* (486,61.88408660888672) (816,61.86902618408203)* (377,61.69953918457031) (1186,61.54377365112305) (1246,61.477298736572266)* (412,61.44505310058594) (779,61.35469436645508) (488,61.174903869628906)* (2850,61.05149459838867) (2661,61.044097900390625) (536,61.03059387207031)* (492,61.02326965332031) (1043,61.010955810546875) (830,60.97606658935547) (1044,60.95643997192383) (499,60.783260345458984) (507,60.779388427734375) (2432,60.5966911315918) (1091,60.57694625854492)
526: (234,53.41719436645508) (230,53.37095260620117) (917,53.360843658447266) (1974,53.024566650390625) (1249,52.89666748046875)* (1406,52.889949798583984) (1513,52.73767852783203) (227,52.713356018066406) (808,52.50902557373047) (614,52.49898147583008) (1351,52.4939079284668) (1672,52.38348388671875)* (475,52.31515884399414) (5306,52.25614547729492) (377,52.198062896728516) (2346,52.17240524291992) (1873,52.168392181396484) (918,52.143497467041016) (1206,52.1264762878418) (190,51.96926498413086)
527: (89,55.54598617553711)* (300,55.22072219848633)* (306,55.04422378540039) (333,54.84358596801758) (352,54.69599151611328) (701,54.66630554199219) (328,54.625946044921875) (461,54.53212356567383)* (318,54.44425582885742) (67,54.41621017456055)* (67,54.41621017456055)* (531,54.292362213134766) (349,54.23110580444336) (325,54.218910217285156) (679,54.211849212646484) (298,54.185516357421875) (532,54.106117248535156) (523,54.01372528076172) (293,53.99418258666992) (291,53.96601486206055)
529: (1369,52.0076789855957)* (8555,51.89051055908203) (1412,51.68669891357422) (1639,51.0990104675293) (732,50.626956939697266) (3431,50.58396911621094) (1426,50.516700744628906) (1372,50.51359939575195) (3472,50.49717712402344) (3445,50.487327575683594) (1264,50.38557434082031) (735,50.28826904296875) (2347,50.20729064941406) (3470,50.19929885864258) (1889,50.19721984863281) (3011,50.18593978881836) (4123,50.167396545410156) (2624,50.141517639160156) (1254,50.11529541015625) (868,50.052757263183594)
530: (2124,47.731842041015625) (10918,47.59676742553711) (3706,47.360809326171875) (3102,47.18596267700195) (697,47.10862731933594) (5538,47.078861236572266) (5914,47.06029510498047) (1780,46.985164642333984) (1383,46.952613830566406) (8592,46.84601593017578) (2277,46.80830001831055) (1971,46.796409606933594) (13669,46.756927490234375) (7502,46.75132751464844) (1167,46.7136344909668) (1762,46.6800422668457) (3115,46.656917572021484) (3110,46.5868034362793) (8676,46.586463928222656) (1375,46.52737808227539)
531: (288,53.30418014526367)* (89,53.279972076416016)* (292,53.03232192993164)* (679,52.85357666015625)* (544,52.78462219238281) (318,52.58656692504883) (704,52.55880355834961)* (293,52.368167877197266)* (1032,52.32142639160156) (1037,52.26375961303711) (352,52.22319412231445) (349,52.085975646972656) (531,52.075538635253906) (321,52.02491760253906) (680,52.016475677490234) (257,52.00791549682617) (328,51.89899826049805) (1456,51.693115234375) (797,51.635643005371094)* (1034,51.62308120727539)
532: (816,57.6448974609375)* (1043,57.44829177856445) (1181,57.246524810791016) (4385,57.22779846191406) (209,57.218109130859375) (2618,57.12667465209961)* (1035,57.10895919799805) (412,57.089046478271484)* (1194,56.987430572509766) (1045,56.888580322265625)* (4837,56.86101531982422) (2850,56.79844665527344) (1246,56.77994918823242)* (13431,56.666534423828125) (1187,56.657772064208984) (1182,56.635257720947266) (5950,56.6317024230957)* (1195,56.62928009033203) (537,56.61525344848633) (1186,56.560401916503906)
533: (2054,49.35816192626953) (15337,48.8727912902832) (15341,48.86568069458008) (3864,48.85851287841797) (8844,48.562557220458984) (6710,48.53401184082031) (8308,48.40311813354492) (8372,48.3970832824707) (1694,48.36014938354492) (2046,48.337806701660156)* (2934,48.33686828613281) (389,48.33421325683594) (4928,48.212345123291016) (13164,48.20101547241211) (13929,48.20011901855469) (637,48.17123794555664) (5238,48.09365463256836) (2952,48.09340286254883) (1740,48.089420318603516) (7545,48.0670166015625)
534: (67,51.56779479980469)* (67,51.56779479980469)* (157,51.4058723449707) (55,50.79680633544922) (300,50.68943786621094)* (328,50.614356994628906)* (190,50.60365295410156) (302,50.562721252441406) (333,50.54166030883789) (903,50.43422317504883) (288,50.32378387451172)* (227,50.2701416015625) (310,50.21958541870117) (959,50.171592712402344) (56,50.13510513305664) (56,50.13510513305664) (65,50.04235076904297) (65,50.04235076904297) (377,50.023536682128906) (972,49.881752014160156)
535: (498,54.25735092163086) (333,54.15950012207031) (300,54.06175994873047) (344,53.94157409667969) (679,53.68279266357422) (542,53.55797576904297) (714,53.41301727294922) (461,53.39883804321289) (283,53.37532424926758) (1775,53.3532829284668) (2080,53.335899353027344) (701,53.31681442260742)* (646,53.304927825927734) (288,53.22604751586914) (538,53.193294525146484) (291,53.189823150634766) (680,53.17933654785156) (321,53.17844009399414) (230,53.1571044921875) (1681,53.13542938232422)
536: (157,48.71330261230469)* (295,48.276405334472656) (302,48.194541931152344) (903,48.16056442260742) (306,48.07678985595703) (1244,47.88825607299805) (344,47.83931350708008) (257,47.80574417114258) (55,47.69157409667969) (230,47.66313171386719) (951,47.65229034423828) (291,47.604705810546875) (538,47.5639762878418) (378,47.556060791015625) (461,47.469337463378906) (298,47.441734313964844) (349,47.397117614746094) (310,47.39448547363281) (283,47.39012145996094) (466,47.3656120300293)
537: (89,59.28782272338867)* (333,59.2214241027832) (475,58.88860321044922) (295,58.828636169433594) (377,58.49278259277344) (2498,58.43054962158203) (325,58.41103744506836)* (464,58.382259368896484)* (302,58.3631477355957) (157,58.26100540161133) (349,58.228145599365234) (378,58.158817291259766) (704,58.10102844238281) (67,58.05635452270508) (67,58.05635452270508) (524,58.02782440185547) (55,57.93115997314453) (543,57.91973114013672) (328,57.8984489440918) (299,57.85653305053711)
538: (295,51.83113098144531)* (349,51.41789245605469) (1037,51.34177780151367)* (333,51.22562789916992)* (314,51.0268669128418) (318,50.95676040649414) (257,50.931644439697266) (327,50.8872184753418) (352,50.78769302368164)* (325,50.7801628112793) (544,50.7022705078125) (67,50.69831466674805) (67,50.69831466674805) (317,50.69403076171875) (331,50.604549407958984) (528,50.487735748291016) (329,50.47484588623047) (344,50.455841064453125)* (523,50.42866516113281) (332,50.31258773803711)
539: (187,53.30277633666992) (1713,53.17496109008789)* (173,53.01481246948242) (378,52.65149688720703) (518,52.61573791503906) (7,52.5826416015625) (930,52.48529052734375) (1379,52.480899810791016)* (5079,52.4737663269043) (30,52.442283630371094) (1061,52.423309326171875)* (172,52.403812408447266) (157,52.397193908691406) (229,52.239376068115234) (511,52.22343826293945)* (153,52.1500244140625)* (972,52.13783264160156) (159,52.13304901123047)* (1714,52.04170227050781) (1300,52.03570556640625)
540: (59,52.29994583129883)* (3201,52.12907791137695) (51,51.7718620300293)* (997,51.7578125) (1083,51.46889114379883)* (98,51.432701110839844)* (599,51.410621643066406)* (1073,51.35075378417969) (1890,51.264427185058594) (874,51.21953582763672) (3281,51.211978912353516) (1886,51.19048309326172) (1001,51.07598114013672)* (1878,50.980201721191406) (5260,50.83291244506836) (1534,50.754737854003906) (3451,50.73240661621094) (187,50.7098388671875) (1892,50.678489685058594)* (2487,50.58586883544922)
541: (959,47.03911590576172) (1426,47.0167236328125) (614,46.62635040283203)* (857,46.581687927246094) (718,46.57698440551758) (733,46.56636047363281) (917,46.56137466430664) (554,46.520851135253906) (1513,46.365291595458984) (1416,46.22587203979492) (4251,46.22570037841797) (1372,46.118629455566406)* (234,46.11775588989258) (599,46.034423828125) (732,46.015785217285156) (2265,45.915252685546875) (2347,45.85407638549805) (220,45.852012634277344) (1244,45.846275329589844) (2569,45.8326416015625)
542: (802,64.55097198486328) (325,64.13310241699219) (306,64.0785140991211) (89,63.6632080078125) (300,63.64044189453125) (461,63.62775802612305) (4180,63.6032600402832) (498,63.55326843261719) (333,63.530147552490234) (466,63.50677490234375) (1430,63.4294548034668) (295,63.282894134521484) (292,63.258506774902344) (1691,63.256439208984375) (349,63.2523307800293) (4460,63.192710876464844) (1673,63.04043197631836) (1032,63.03196334838867) (2498,62.94108581542969) (2548,62.9036979675293)
543: (65,53.30086898803711)* (65,53.30086898803711)* (159,53.12594223022461) (969,52.90331268310547) (228,52.821868896484375) (533,52.7723503112793) (450,52.68204116821289) (1075,52.577056884765625) (432,52.56767272949219) (56,52.53645706176758) (56,52.53645706176758) (172,52.48368453979492) (234,52.483524322509766) (441,52.47789764404297) (227,52.31285858154297) (716,52.282222747802734) (7,52.23005294799805) (88,52.21773910522461) (424,52.19021224975586) (81,52.18315505981445)
544: (2582,58.39567565917969) (757,58.314083099365234) (154,58.09463882446289) (210,58.089141845703125)* (5966,57.98552703857422) (432,57.85224914550781) (2608,57.78010940551758) (768,57.754878997802734) (207,57.714263916015625) (225,57.64938735961914) (2815,57.48585510253906) (199,57.45234680175781) (1376,57.36997604370117) (703,57.36965560913086) (425,57.22785186767578) (190,57.174774169921875) (229,57.15909957885742) (3797,57.10742950439453) (2572,57.10579299926758) (1191,57.10081100463867)
545: (230,60.10731887817383) (209,60.02309036254883)* (966,59.70896530151367)* (65,59.48426055908203) (65,59.48426055908203) (518,59.41910934448242)* (536,59.41804885864258) (472,59.39028549194336)* (540,59.33050537109375) (300,59.276554107666016) (499,59.03611373901367) (1672,59.028167724609375) (229,58.815765380859375) (220,58.69510269165039) (403,58.68623733520508)* (930,58.64243698120117) (704,58.621009826660156) (972,58.61811447143555) (1044,58.4837760925293) (982,58.463741302490234)
546: (841,60.941864013671875)* (707,60.65486526489258) (370,60.184112548828125) (920,60.077308654785156) (843,59.83448028564453) (15,59.62404251098633) (1992,59.59539794921875) (4271,59.563140869140625) (821,59.553043365478516) (1369,59.434139251708984)* (6,59.396568298339844) (1274,59.351463317871094) (506,59.24440383911133) (25,59.12042999267578) (1521,59.06574630737305) (4605,59.04318618774414) (1119,59.00095748901367) (1214,58.995216369628906) (1132,58.99367141723633) (1206,58.98823928833008)
547: (227,48.73016357421875)* (868,48.4725341796875) (212,48.20492172241211) (1426,48.037532806396484) (863,47.98170471191406) (562,47.958255767822266)* (3354,47.9419059753418) (859,47.93769454956055) (735,47.895965576171875) (554,47.83913040161133) (1206,47.81138229370117) (718,47.752418518066406) (234,47.67393112182617) (2637,47.63010787963867) (3444,47.57265090942383) (429,47.54145431518555) (2493,47.49803161621094) (197,47.475643157958984) (605,47.47144317626953) (2375,47.443424224853516)
548: (1521,59.38471984863281) (4271,59.07262420654297) (1264,58.599586486816406) (1281,58.528465270996094) (1260,58.52710723876953) (917,58.35789108276367) (1522,58.27259826660156) (4272,58.2340087890625) (954,58.21102523803711) (2765,58.091522216796875) (9226,57.95508575439453) (1261,57.89085388183594) (12,57.86738586425781)* (2970,57.84283447265625)* (1369,57.77174377441406) (1992,57.7149772644043) (918,57.70859909057617)* (1523,57.688411712646484) (1531,57.65398025512695) (1344,57.59033966064453)
549: (1412,49.007484436035156) (717,48.689815521240234) (1369,48.652828216552734) (1639,48.642974853515625) (735,48.58990478515625) (2347,48.566123962402344) (2901,48.485897064208984) (732,48.42036437988281) (176,48.308712005615234)* (1372,48.2767333984375) (1244,48.19612121582031) (728,48.03715133666992) (2343,47.9893798828125) (706,47.95549011230469) (1358,47.945587158203125) (712,47.919464111328125) (2569,47.9071159362793) (562,47.736141204833984) (3470,47.70953369140625) (1413,47.7010383605957)
550: (917,58.25206756591797)* (918,57.6197509765625) (1206,56.42904281616211) (1261,56.35842514038086)* (1281,56.21004104614258) (956,56.04710388183594) (953,56.046077728271484) (706,56.02351379394531)* (949,56.0186882019043) (920,55.967315673828125) (503,55.9237174987793) (957,55.89924240112305) (724,55.89017868041992) (1527,55.86872863769531)* (1521,55.843719482421875) (1337,55.78583526611328) (2360,55.78399658203125) (1372,55.740806579589844) (6,55.722232818603516) (1526,55.71632766723633)
551: (230,55.20376968383789) (412,54.76072311401367) (377,54.587379455566406) (475,54.52912139892578) (1186,54.50506591796875) (540,54.40049743652344) (486,54.0715217590332)* (403,54.041133880615234) (1866,53.88999938964844) (5310,53.81661605834961) (333,53.815887451171875) (89,53.7531852722168)* (220,53.68498992919922) (1246,53.683082580566406) (499,53.68018341064453) (3078,53.656070709228516) (691,53.535552978515625) (808,53.52948760986328)* (2840,53.52299880981445) (1378,53.46552276611328)
552: (2244,47.22339630126953) (11074,46.388572692871094) (12243,46.33012771606445) (6326,46.12269973754883) (10937,45.93634033203125) (12244,45.8658447265625) (2952,45.795654296875) (6598,45.66945266723633) (12253,45.656002044677734) (12259,45.61863327026367) (12265,45.570926666259766) (12257,45.45598602294922) (9838,45.455204010009766) (12801,45.41621780395508) (2093,45.389461517333984) (1923,45.387428283691406) (1915,45.36369705200195) (12256,45.25889587402344) (12246,45.24040603637695) (12235,45.21599578857422)
553: (2179,52.39290237426758) (475,52.266719818115234) (1009,52.202178955078125) (1433,51.8375129699707) (374,51.70737075805664) (289,51.5774040222168)* (1613,51.48427963256836) (89,51.478214263916016) (2500,51.412628173828125) (13292,51.31847381591797) (306,51.220298767089844)* (907,51.183109283447266) (3985,51.17714309692383) (278,51.176658630371094) (310,51.13277816772461) (2086,51.0983772277832) (483,51.05926513671875) (722,51.056785583496094) (295,51.00208282470703)* (2101,50.996910095214844)
555: (55,58.3275146484375) (349,58.306884765625) (67,58.29325485229492) (67,58.29325485229492) (701,57.97045135498047) (2094,57.9508171081543) (294,57.94107437133789) (306,57.93456268310547) (328,57.760921478271484) (300,57.64833450317383)* (157,57.602500915527344) (257,57.60109329223633) (535,57.5638313293457) (310,57.53426742553711) (299,57.530906677246094) (466,57.5236701965332) (375,57.483036041259766) (352,57.462646484375) (285,57.242820739746094) (386,57.21855163574219)*
556: (1383,55.78076171875) (81,55.59093475341797) (154,55.58222198486328) (697,55.50810241699219) (1098,55.49150848388672) (3902,55.47879409790039) (3057,55.446556091308594) (423,55.366798400878906) (757,55.29472351074219) (2407,55.11473083496094) (703,55.06110763549805) (56,55.0584716796875)* (56,55.0584716796875)* (1609,55.03056335449219) (88,55.014095306396484) (190,54.906005859375) (229,54.836181640625) (606,54.81529235839844) (238,54.76136779785156) (3164,54.74577713012695)
557: (30,59.70058822631836) (1104,59.569488525390625) (9,59.550418853759766) (2,59.47541809082031) (515,59.3482666015625) (1069,58.94600296020508) (153,58.87335968017578) (1714,58.764408111572266) (1713,58.735748291015625) (39,58.70357131958008) (36,58.692630767822266) (3087,58.65346145629883) (4876,58.64765548706055) (233,58.62649154663086) (3988,58.54193878173828) (16,58.44941711425781) (1072,58.440513610839844) (4872,58.4398078918457) (504,58.431034088134766) (880,58.40769577026367)
558: (67,49.66899108886719)* (67,49.66899108886719)* (601,49.3785514831543) (959,49.34453582763672) (1464,49.254032135009766) (1244,48.97637176513672) (253,48.87905502319336) (77,48.78695297241211) (77,48.78695297241211) (1427,48.743431091308594) (258,48.63640594482422) (3921,48.58710861206055) (55,48.564491271972656) (227,48.555206298828125) (89,48.552345275878906) (180,48.5269775390625) (295,48.48613357543945) (1694,48.47164535522461) (985,48.464542388916016) (701,48.440738677978516)*
559: (735,47.95772933959961)* (1639,47.55979919433594) (554,47.36275100708008) (868,47.3181266784668) (1412,47.292964935302734) (562,47.23967742919922) (212,47.20758819580078) (4251,46.885765075683594) (857,46.86598205566406) (1415,46.65372085571289) (2786,46.6180305480957) (1244,46.5412712097168) (1426,46.53093719482422) (728,46.515663146972656) (2855,46.436336517333984) (718,46.4288444519043) (4541,46.36180114746094)* (511,46.25120162963867)* (533,46.20853805541992) (1806,46.19211196899414)
