userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (51,15.361922264099121)* (1394,15.346834182739258) (70,15.246964454650879)* (1001,15.058014869689941) (1073,15.03543472290039) (157,14.58851146697998) (155,14.258397102355957) (4308,14.117077827453613) (238,14.063812255859375) (1836,14.017176628112793) (1062,13.817917823791504) (159,13.4962739944458) (59,13.381601333618164)* (187,13.324319839477539) (1098,13.281108856201172) (1156,13.082818984985352) (1014,13.037276268005371) (3768,12.998406410217285) (511,12.923308372497559) (3201,12.896687507629395)
568: (65,15.734777450561523) (65,15.734777450561523) (221,15.456656455993652) (182,15.249072074890137) (155,14.81544017791748) (159,14.666292190551758) (157,14.5721435546875) (72,14.326127052307129)* (72,14.326127052307129)* (203,14.306131362915039) (190,14.277589797973633) (229,14.211957931518555) (67,13.982221603393555)* (67,13.982221603393555)* (4435,13.933117866516113) (1375,13.835947036743164) (154,13.796874046325684) (77,13.694879531860352) (77,13.694879531860352) (58,13.661909103393555)
569: (646,10.86472225189209) (300,10.848099708557129)* (3393,10.847426414489746) (320,10.797759056091309) (89,10.758033752441406)* (329,10.625398635864258)* (67,10.610158920288086)* (67,10.610158920288086)* (455,10.467561721801758) (1241,10.418048858642578) (1447,10.338887214660645) (310,10.233985900878906) (261,10.217146873474121) (333,10.142413139343262) (161,10.138148307800293) (4708,10.109729766845703) (1475,10.070745468139648)* (456,10.022677421569824) (2176,10.005139350891113) (291,9.995420455932617)
570: (475,13.634099960327148)* (2179,13.387615203857422) (330,12.535443305969238)* (278,11.96531867980957)* (1979,11.5794038772583) (329,11.563323020935059) (250,11.434077262878418) (527,11.406797409057617)* (89,10.89266300201416) (2919,10.758171081542969) (1620,10.70140266418457) (2905,10.69798469543457) (701,10.654178619384766) (468,10.590084075927734) (2923,10.546585083007812) (67,10.537415504455566) (67,10.537415504455566) (327,10.49912166595459) (6376,10.439168930053711) (1444,10.418886184692383)
571: (302,12.813578605651855) (535,12.124509811401367) (906,11.988787651062012) (300,11.910310745239258)* (310,11.868843078613281)* (306,11.738966941833496)* (257,11.670744895935059) (466,11.587751388549805)* (291,11.426186561584473) (298,11.425551414489746)* (972,11.408162117004395) (544,11.325944900512695) (532,11.257240295410156) (157,11.252748489379883) (323,11.100691795349121) (301,11.064107894897461) (294,10.89641284942627) (1934,10.819972038269043) (523,10.738264083862305) (461,10.734832763671875)
572: (55,13.399160385131836)* (525,13.376398086547852) (292,12.775321960449219)* (289,12.459232330322266)* (310,12.295409202575684)* (349,12.069021224975586) (1243,11.877660751342773) (485,11.702275276184082) (2083,11.664241790771484) (532,11.644305229187012) (333,11.627592086791992) (906,11.578670501708984)* (903,11.537029266357422) (301,11.501493453979492) (2521,11.472809791564941) (352,11.291309356689453)* (328,11.224556922912598) (97,11.172589302062988)* (544,11.149672508239746) (285,11.129467010498047)
573: (331,13.396306037902832) (329,12.557393074035645) (2919,12.059452056884766) (8161,11.873062133789062) (6621,11.747769355773926)* (276,11.722636222839355) (2226,11.626202583312988)* (282,11.612420082092285) (4344,11.563644409179688) (913,11.541171073913574) (2905,11.433829307556152) (1979,11.403139114379883) (8159,11.393742561340332) (248,11.359517097473145) (11381,11.280416488647461) (2220,11.277331352233887) (11382,11.249961853027344) (6905,11.234142303466797) (11388,11.231433868408203) (11383,11.216981887817383)
574: (2080,13.70200252532959)* (7835,13.478736877441406) (1241,13.309028625488281) (1681,13.168352127075195) (4850,13.121362686157227) (412,13.088960647583008) (1672,13.088292121887207) (6536,12.862041473388672)* (4375,12.83593463897705) (1186,12.818729400634766) (5772,12.805656433105469) (1247,12.667889595031738) (8732,12.590290069580078) (1046,12.538361549377441) (1246,12.458613395690918) (2346,12.411164283752441) (209,12.407806396484375) (4823,12.379630088806152)* (1249,12.360700607299805)* (540,12.279308319091797)*
575: (65,16.739377975463867) (65,16.739377975463867) (182,15.802608489990234) (229,15.587615013122559) (689,14.548908233642578) (377,14.547274589538574) (5000,14.492521286010742) (295,14.384759902954102) (907,14.357181549072266) (173,14.340067863464355) (1713,14.277402877807617)* (329,14.259005546569824) (187,14.233732223510742)* (300,14.036234855651855) (228,13.962128639221191) (55,13.916730880737305) (1791,13.913558959960938) (310,13.799500465393066) (546,13.765491485595703) (475,13.747064590454102)*
576: (592,17.5202693939209) (782,15.657021522521973) (1226,15.510177612304688) (8689,14.974822998046875) (7015,14.244913101196289) (747,14.120781898498535) (7021,14.010844230651855) (750,13.960660934448242) (2605,13.91850471496582) (2055,13.903105735778809) (5360,13.847138404846191) (7026,13.764359474182129) (63,13.638379096984863) (63,13.638379096984863) (1800,13.592309951782227) (563,13.538987159729004) (57,13.513970375061035) (5358,13.455941200256348) (13672,13.308035850524902) (1705,13.277758598327637)
577: (238,14.334574699401855)* (1151,13.743391036987305) (1384,13.706721305847168) (173,13.677909851074219) (969,13.496747970581055) (2616,13.440646171569824) (1109,13.401616096496582) (70,13.398509979248047) (1787,13.385414123535156)* (190,13.257377624511719)* (851,13.24337100982666) (511,13.089081764221191) (1090,13.019424438476562) (715,12.925403594970703) (1001,12.761846542358398) (3046,12.626731872558594) (229,12.625020027160645) (3992,12.623944282531738) (1790,12.587279319763184) (88,12.473294258117676)
578: (691,13.666840553283691) (704,13.429670333862305) (687,13.228060722351074)* (333,13.185376167297363) (1246,13.144539833068848) (1043,13.057236671447754)* (486,12.80468463897705) (481,12.537102699279785) (1047,12.514846801757812) (403,12.48805046081543) (209,12.400099754333496)* (89,12.377266883850098) (5950,12.301985740661621) (680,12.242010116577148) (679,12.003924369812012) (1038,11.890823364257812) (1198,11.877924919128418)* (544,11.617148399353027) (686,11.609444618225098)* (288,11.590758323669434)
579: (12,15.62175464630127) (1281,15.458345413208008)* (4669,14.868780136108398) (11936,14.808910369873047) (5667,14.534801483154297) (826,14.3614501953125) (4271,14.23450756072998) (1551,14.096742630004883) (6818,14.081979751586914) (10895,14.004088401794434) (1561,13.936986923217773) (2379,13.920074462890625) (1260,13.825582504272461) (2744,13.780964851379395)* (949,13.673828125) (4182,13.592555046081543) (815,13.557546615600586) (837,13.545778274536133) (1557,13.540440559387207) (2963,13.490141868591309)
580: (1378,14.324782371520996) (1195,14.19886302947998) (1858,14.190666198730469) (2608,14.076434135437012) (507,13.993545532226562) (2661,13.657633781433105) (503,13.625236511230469) (162,13.54624080657959) (3621,13.540523529052734) (768,13.46217155456543) (190,13.34235668182373) (1116,13.311660766601562) (2580,13.28253173828125) (170,13.113626480102539) (806,12.945391654968262) (6257,12.775640487670898) (1875,12.737354278564453) (223,12.676851272583008) (512,12.635845184326172)* (813,12.592557907104492)
581: (2044,13.040200233459473) (67,12.53897762298584)* (67,12.53897762298584)* (378,12.486150741577148) (727,12.055850982666016) (1104,11.75610065460205) (518,11.651690483093262) (1601,11.621463775634766) (2068,11.610173225402832) (63,11.565546989440918) (63,11.565546989440918) (389,11.559178352355957) (89,11.505388259887695)* (475,11.46703815460205) (5787,11.434202194213867) (1114,11.431175231933594) (5076,11.34447193145752) (930,11.340117454528809) (1475,11.267975807189941) (7,11.17827033996582)*
582: (826,16.16629409790039) (825,15.97252082824707) (1547,15.743374824523926)* (1561,15.643726348876953) (850,15.468029975891113) (2387,15.283767700195312) (8261,15.123847961425781) (1541,15.107976913452148)* (809,15.074731826782227) (2187,15.02829360961914) (4503,15.011962890625) (814,14.987903594970703) (815,14.985599517822266)* (4504,14.9298095703125) (2190,14.786020278930664) (1552,14.751097679138184) (2744,14.750370025634766) (2429,14.737293243408203) (2386,14.469209671020508) (3728,14.415962219238281)
583: (5966,14.603163719177246) (1179,14.375975608825684) (486,13.75686264038086)* (1116,13.434609413146973) (209,13.386276245117188) (377,13.29555892944336) (1541,12.964856147766113)* (489,12.821290016174316) (2850,12.799127578735352) (1181,12.790860176086426)* (1044,12.788073539733887)* (493,12.69001293182373)* (500,12.607449531555176) (497,12.564579010009766) (540,12.522122383117676) (1091,12.476412773132324) (504,12.45472526550293) (830,12.381715774536133) (512,12.358949661254883) (1191,12.286454200744629)
584: (1740,12.47188949584961) (1694,11.897557258605957) (157,11.450387001037598) (717,11.365262031555176) (1597,11.266260147094727) (3611,11.234987258911133) (2801,11.228649139404297) (892,11.146369934082031) (4543,11.131194114685059) (2444,11.127132415771484) (3065,11.105693817138672) (2442,11.099326133728027) (1489,11.088123321533203) (1459,11.074264526367188)* (96,11.000578880310059) (389,10.964690208435059) (257,10.8718900680542) (461,10.833769798278809) (333,10.704977035522461) (681,10.648547172546387)
585: (88,13.005349159240723) (969,12.181692123413086) (533,11.99679946899414) (1520,11.876022338867188) (1512,11.754073143005371)* (1090,11.589958190917969) (1153,11.564958572387695) (229,11.44603157043457) (331,11.397820472717285) (182,11.367866516113281) (716,11.211653709411621) (69,11.177038192749023) (69,11.177038192749023) (1795,11.15722942352295) (1116,11.135004997253418) (380,11.121935844421387) (2524,11.064438819885254) (234,11.034140586853027) (377,11.009519577026367) (183,10.982946395874023)
586: (6,13.712076187133789) (1343,13.53171443939209) (3438,13.415066719055176) (15,13.351787567138672) (18727,13.342309951782227) (18729,13.240367889404297) (18728,13.23620891571045) (10894,13.22119140625) (18726,13.192256927490234) (13978,13.183813095092773) (47,13.1610107421875) (28,13.128752708435059)* (821,12.89868450164795)* (2774,12.819648742675781) (1251,12.70969009399414) (23,12.672475814819336) (2654,12.671533584594727) (1703,12.630264282226562) (1214,12.629288673400879) (1259,12.581052780151367)
587: (517,13.500517845153809)* (1118,13.333436965942383) (978,12.839847564697266) (1131,12.834938049316406) (512,12.787470817565918) (4179,12.525726318359375)* (2794,12.453243255615234) (5972,12.377025604248047) (1145,12.33234977722168) (830,12.264093399047852) (3563,12.091226577758789) (707,12.09022331237793) (1873,12.062385559082031) (220,11.87844467163086) (1870,11.85512638092041) (490,11.814891815185547) (614,11.806625366210938) (507,11.746699333190918) (503,11.729774475097656)* (488,11.71157455444336)
589: (321,11.921095848083496) (306,11.457374572753906) (295,11.39603042602539)* (2462,11.381797790527344)* (333,11.169351577758789) (464,11.030391693115234) (304,10.85545539855957) (302,10.792390823364258) (1475,10.790902137756348) (8371,10.709914207458496) (3377,10.67931079864502) (641,10.624488830566406) (9183,10.597640991210938) (1438,10.566308975219727) (538,10.545853614807129) (329,10.480010986328125) (4260,10.389318466186523) (257,10.340017318725586) (291,10.152182579040527) (8364,10.142642974853516)
590: (464,13.074797630310059)* (321,12.973823547363281) (191,12.760896682739258) (1042,12.750761032104492) (344,12.6740083694458) (1455,12.66300106048584) (691,12.15648078918457)* (403,12.10563850402832) (324,11.957662582397461) (1047,11.95175552368164) (538,11.94083023071289) (161,11.698773384094238) (295,11.62462329864502) (481,11.47082805633545) (681,11.465816497802734) (302,11.42379093170166)* (1447,11.370355606079102) (471,11.264867782592773) (1043,11.254045486450195) (544,11.178535461425781)
592: (157,15.035526275634766)* (378,14.7896089553833) (972,14.199173927307129) (1797,13.577034950256348) (377,13.50480842590332) (173,13.396452903747559) (1121,13.154548645019531) (517,13.008187294006348) (289,12.922066688537598) (518,12.869028091430664) (198,12.859936714172363) (234,12.838116645812988)* (959,12.767906188964844) (504,12.719830513000488) (172,12.709837913513184) (2044,12.605052947998047) (180,12.564061164855957) (930,12.473724365234375) (316,12.425871849060059) (166,12.382828712463379)
593: (787,12.228959083557129) (1042,10.938636779785156) (7838,10.914423942565918) (9183,10.839285850524902) (1455,10.495819091796875) (3063,10.289582252502441) (1059,10.217832565307617) (2064,10.202110290527344) (12561,10.172626495361328) (7846,10.153939247131348) (8357,10.103397369384766) (1453,9.954093933105469) (466,9.913496971130371)* (701,9.895809173583984)* (464,9.881710052490234) (161,9.837039947509766) (14928,9.832287788391113) (6529,9.790365219116211) (1447,9.760706901550293) (14536,9.755997657775879)
594: (230,14.127482414245605) (1116,13.784873962402344)* (517,13.607354164123535) (486,13.584763526916504) (500,13.465376853942871) (1044,13.464046478271484)* (2346,13.418485641479492) (982,13.298747062683105) (504,13.149346351623535) (488,13.09701156616211)* (978,13.027578353881836) (951,12.972794532775879) (498,12.913193702697754) (209,12.753599166870117)* (1873,12.723918914794922) (497,12.688897132873535) (2794,12.658615112304688) (489,12.533309936523438) (2941,12.501107215881348) (952,12.375643730163574)
595: (917,16.86030387878418)* (957,16.548940658569336)* (918,16.51327896118164)* (841,15.756115913391113)* (710,15.528299331665039) (1342,15.447687149047852) (1350,15.211631774902344) (923,15.19376277923584)* (707,15.038043975830078)* (2009,14.893712997436523) (15,14.890979766845703) (1349,14.541210174560547)* (946,14.49096393585205) (1360,14.441228866577148) (1527,14.411869049072266)* (953,14.288522720336914)* (1347,14.223528861999512) (1369,13.782318115234375)* (949,13.472494125366211) (5157,13.456415176391602)
596: (59,16.112709045410156)* (159,15.543514251708984)* (1073,14.744978904724121)* (72,14.676725387573242)* (72,14.676725387573242)* (852,14.607341766357422) (2938,14.477981567382812)* (1878,14.179606437683105) (874,14.128129005432129) (99,14.056763648986816) (997,14.025824546813965) (193,14.016814231872559) (875,13.97962760925293)* (3201,13.899626731872559) (1892,13.785102844238281) (1019,13.552300453186035)* (1013,13.509797096252441) (3451,13.496753692626953) (2488,13.481534004211426) (857,13.463469505310059)
598: (972,11.814242362976074) (701,11.55697250366211) (300,11.429020881652832)* (689,11.20264720916748) (67,10.972920417785645) (67,10.972920417785645) (302,10.893803596496582) (697,10.722864151000977) (344,10.72262191772461) (295,10.666434288024902) (306,10.649453163146973) (71,10.516799926757812) (71,10.516799926757812) (1098,10.512542724609375) (544,10.34039306640625) (298,10.324838638305664) (13435,10.194005012512207) (423,10.064913749694824) (680,10.060439109802246) (790,10.05489444732666)
601: (2330,12.51063060760498) (2337,12.468791007995605) (8230,12.264152526855469) (13502,12.24777603149414) (2338,12.171599388122559) (10519,12.083685874938965) (13510,12.009636878967285) (13508,11.988420486450195) (13506,11.9127197265625) (13500,11.873590469360352) (13507,11.87232494354248) (13511,11.867762565612793) (13512,11.867462158203125) (13505,11.867166519165039) (13504,11.858206748962402) (13501,11.844301223754883) (2339,11.83387279510498) (13499,11.814464569091797) (13509,11.813094139099121) (2300,11.812211036682129)
602: (808,15.069649696350098) (3737,14.924633979797363) (8270,14.445816993713379) (3360,14.443164825439453) (3621,14.333353042602539) (840,14.122063636779785) (6391,13.850711822509766) (4826,13.82721996307373) (5936,13.63633918762207) (6773,13.559776306152344) (5939,13.51496410369873) (5310,13.414514541625977) (4833,13.404126167297363) (4108,13.386996269226074) (1351,13.384678840637207) (4189,13.363752365112305) (1858,13.356038093566895) (56,13.35262393951416) (56,13.35262393951416) (2572,13.322476387023926)
603: (88,14.278437614440918) (56,13.972384452819824) (56,13.972384452819824) (5089,13.501262664794922) (209,13.270042419433594) (1091,13.210904121398926) (234,13.010419845581055) (173,12.91795539855957) (374,12.917417526245117) (1162,12.908443450927734) (227,12.90225887298584) (1705,12.847539901733398) (2086,12.7418794631958) (5926,12.723130226135254) (1191,12.620196342468262) (3767,12.611008644104004) (7,12.583553314208984) (5605,12.347707748413086) (45,12.282428741455078) (229,12.251782417297363)
604: (302,12.326211929321289)* (89,12.25878620147705)* (289,12.120748519897461)* (310,12.107041358947754)* (157,11.873133659362793) (701,11.849374771118164)* (349,11.818181037902832)* (288,11.793326377868652)* (294,11.487443923950195) (300,11.431538581848145)* (906,11.256455421447754) (97,11.1879243850708) (972,11.143592834472656) (285,11.02631950378418) (466,10.85138988494873) (679,10.784363746643066) (1505,10.754621505737305) (326,10.74618911743164) (298,10.676185607910156) (1052,10.586333274841309)
605: (429,15.229530334472656) (859,15.050355911254883) (1239,14.812573432922363) (436,14.724239349365234) (857,14.639217376708984) (199,14.179139137268066) (206,13.954986572265625) (154,13.920513153076172)* (222,13.446980476379395) (614,13.360029220581055) (203,13.354954719543457)* (226,13.25048828125) (2637,13.128809928894043) (2531,13.128678321838379) (615,13.096672058105469) (618,13.059236526489258) (562,12.995901107788086) (190,12.937653541564941) (1206,12.878894805908203) (1513,12.850940704345703)
606: (162,14.438308715820312) (506,14.004359245300293) (1119,13.963668823242188) (1118,13.835126876831055) (1109,13.674206733703613) (920,13.270001411437988) (163,13.174263000488281) (173,12.932487487792969) (2006,12.83487319946289)* (1098,12.510478019714355)* (215,12.445643424987793) (512,12.445459365844727) (856,12.344403266906738) (1116,12.287714958190918) (707,12.287220001220703) (186,12.235879898071289) (632,12.122198104858398) (1418,12.084260940551758) (181,11.973780632019043) (1110,11.877059936523438)
607: (28,16.99228286743164) (3435,16.672624588012695) (4272,16.565452575683594)* (2749,15.764196395874023)* (1254,15.698644638061523) (1521,15.600337028503418) (4970,15.568368911743164) (8341,15.468450546264648) (1214,15.385250091552734) (9215,15.244571685791016) (15,15.24400520324707) (47,15.188817977905273) (6658,15.135761260986328) (6258,15.115852355957031) (1217,15.076333999633789) (8668,14.950815200805664) (949,14.932853698730469) (3438,14.916536331176758) (18727,14.873241424560547) (4965,14.869823455810547)
608: (4926,14.575096130371094) (4931,14.269840240478516) (4458,14.166537284851074) (4924,13.787139892578125) (12243,13.737235069274902) (4932,13.724955558776855) (4930,13.710463523864746) (4914,13.69343376159668) (4929,13.609506607055664) (2565,13.341465950012207) (6540,13.06713581085205) (2347,13.040873527526855) (6558,12.957183837890625) (3303,12.948704719543457) (15481,12.717058181762695) (4068,12.656805038452148) (4130,12.579499244689941) (5844,12.511856079101562) (12255,12.505364418029785) (4062,12.447997093200684)
609: (546,13.47710132598877) (903,12.79665756225586) (690,12.752434730529785) (65,12.71270751953125) (65,12.71270751953125) (207,12.70779037475586) (2137,12.673413276672363)* (190,12.608521461486816) (1934,12.589093208312988) (1090,12.577826499938965) (430,12.563894271850586) (2521,12.54069709777832) (7324,12.530693054199219) (1632,12.292829513549805) (2083,12.191679000854492) (1106,12.118050575256348) (3200,11.976631164550781) (548,11.804024696350098) (1379,11.77472972869873) (525,11.7701997756958)
611: (7324,15.515802383422852) (58,14.798367500305176)* (58,14.798367500305176)* (3300,14.62759017944336) (56,14.532608985900879) (56,14.532608985900879) (2083,14.469882011413574) (757,14.207075119018555) (1075,13.838122367858887) (3186,13.620222091674805) (1400,13.597503662109375) (6785,13.594085693359375) (3109,13.577868461608887) (887,13.549449920654297) (4025,13.529736518859863) (703,13.354371070861816)* (76,13.320096015930176) (76,13.320096015930176) (7327,13.310664176940918) (1398,13.237704277038574)
612: (2521,14.365710258483887) (2083,14.306612014770508) (4704,13.801652908325195) (757,13.708086967468262) (690,13.587130546569824) (703,13.463775634765625) (548,13.379267692565918) (425,13.09424114227295) (5149,13.037096977233887) (5147,12.949392318725586) (1390,12.93370532989502)* (980,12.931009292602539) (3200,12.89750862121582) (423,12.870779991149902) (1983,12.863587379455566) (903,12.848637580871582) (1990,12.787103652954102) (539,12.733039855957031) (5150,12.68771743774414) (1062,12.681520462036133)
613: (227,13.796117782592773) (1242,13.364380836486816) (5416,13.187906265258789) (366,13.103615760803223)* (154,13.05070972442627) (715,13.014833450317383) (614,12.809602737426758) (1772,12.741345405578613) (4369,12.727618217468262) (13000,12.691006660461426) (1414,12.686182022094727) (511,12.619220733642578) (10416,12.563343048095703) (4444,12.490809440612793) (609,12.377577781677246) (6724,12.365863800048828) (572,12.310691833496094) (733,12.171636581420898) (4442,12.159602165222168) (6678,12.126801490783691)
614: (377,14.551047325134277) (486,14.491350173950195) (488,13.99934196472168)* (498,13.923121452331543) (230,13.657106399536133) (190,13.569390296936035) (1854,13.35569953918457)* (1179,13.304129600524902) (1044,13.302087783813477) (2661,13.280794143676758) (489,13.229109764099121) (808,13.192224502563477) (517,13.051070213317871)* (1200,12.63135814666748) (1180,12.590150833129883) (220,12.568035125732422) (1091,12.567741394042969) (371,12.522540092468262) (816,12.508365631103516) (504,12.471904754638672)
616: (841,16.146175384521484)* (923,15.823345184326172) (198,14.798913955688477) (1358,14.630997657775879) (1364,14.132782936096191)* (1281,14.095344543457031) (1261,14.094987869262695) (953,14.063072204589844) (949,14.050175666809082) (15,13.993745803833008) (1044,13.89355182647705)* (928,13.893139839172363) (724,13.824607849121094) (517,13.769966125488281) (2009,13.741786003112793) (5157,13.532838821411133) (957,13.527711868286133) (1369,13.502341270446777) (1338,13.465332984924316) (922,13.406166076660156)
617: (285,14.162353515625) (331,13.92896556854248) (4566,13.52305793762207)* (279,13.472355842590332) (310,13.146573066711426) (317,13.099520683288574)* (485,13.05258560180664) (525,13.036768913269043) (241,13.02590560913086) (262,12.692673683166504) (6562,12.619843482971191) (2083,12.453880310058594) (67,12.382060050964355)* (67,12.382060050964355)* (1934,12.25516128540039) (55,12.239117622375488)* (294,12.160482406616211) (4696,12.024367332458496) (320,11.995420455932617) (332,11.975258827209473)*
618: (88,14.951512336730957) (9766,14.547648429870605) (7476,14.464428901672363) (2738,14.454004287719727) (749,14.350110054016113) (12495,14.130497932434082) (2158,13.928199768066406) (2720,13.814183235168457) (3686,13.780038833618164) (755,13.74615478515625) (4821,13.718141555786133) (15994,13.695967674255371) (770,13.381096839904785) (3335,13.329124450683594) (748,13.31557559967041) (4108,13.279776573181152) (605,13.237076759338379) (2704,13.222725868225098) (4504,13.18464183807373) (14744,13.126654624938965)
619: (1048,15.2350492477417) (1400,14.614180564880371) (716,14.252400398254395) (225,14.237306594848633) (1515,14.185120582580566) (969,13.955077171325684) (208,13.882954597473145)* (210,13.682987213134766) (425,13.648188591003418)* (1106,13.581567764282227) (2137,13.56085205078125) (2524,13.426294326782227) (199,13.3603515625) (1988,13.318431854248047)* (443,13.281487464904785) (533,13.203876495361328) (5925,12.881294250488281) (203,12.820505142211914) (65,12.811515808105469) (65,12.811515808105469)
620: (972,12.869407653808594) (680,12.697331428527832) (7100,12.333740234375) (1463,11.928289413452148) (316,11.926753044128418) (3124,11.90396785736084) (936,11.857398986816406) (333,11.569412231445312)* (4254,11.548243522644043) (498,11.511384963989258)* (1392,11.494331359863281) (71,11.445610046386719) (71,11.445610046386719) (903,11.4448881149292)* (289,11.423230171203613)* (3193,11.364737510681152) (4136,11.186711311340332)* (9234,11.091240882873535) (499,11.084630012512207) (704,11.057004928588867)
621: (333,14.365824699401855) (466,13.721579551696777) (293,13.701674461364746) (89,13.471230506896973)* (318,13.238375663757324) (461,13.098623275756836) (302,13.063721656799316)* (544,12.885871887207031) (679,12.76599407196045)* (325,12.667625427246094) (523,12.584124565124512) (972,12.583551406860352) (377,12.539348602294922)* (71,12.451181411743164) (71,12.451181411743164) (2094,12.403047561645508) (686,12.357498168945312) (786,12.35167121887207) (386,12.127080917358398) (704,12.067574501037598)
622: (162,14.577383995056152) (1131,14.554817199707031) (512,14.441863059997559) (227,14.144493103027344)* (1418,13.805303573608398) (614,13.64804744720459) (226,13.328573226928711) (159,13.213497161865234)* (1118,13.170377731323242) (418,13.082381248474121) (429,13.057010650634766)* (223,12.935720443725586) (1709,12.912039756774902) (1216,12.862813949584961) (856,12.722784996032715) (562,12.496011734008789) (7147,12.444711685180664) (715,12.428269386291504)* (234,12.373802185058594) (6187,12.362211227416992)
623: (152,14.559406280517578)* (607,13.943680763244629) (1412,13.70444107055664) (1639,13.39998722076416) (1119,13.317366600036621) (614,12.81204605102539) (1425,12.734352111816406) (212,12.630818367004395) (863,12.521820068359375) (920,12.379072189331055) (1240,12.320291519165039) (447,12.31382942199707) (2786,12.194742202758789) (712,12.059748649597168) (856,12.041407585144043) (1426,12.02811050415039) (1369,11.935586929321289) (610,11.926499366760254) (562,11.916008949279785) (707,11.893078804016113)
624: (190,15.065413475036621) (173,14.927323341369629) (166,13.778346061706543) (227,13.456072807312012) (159,13.127304077148438)* (533,12.8971529006958) (172,12.892409324645996) (961,12.84035873413086) (72,12.83271312713623)* (72,12.83271312713623)* (234,12.818920135498047) (65,12.782788276672363) (65,12.782788276672363) (511,12.72968864440918) (1104,12.725823402404785) (5079,12.637242317199707) (504,12.610666275024414) (2446,12.467157363891602) (707,12.406218528747559) (486,12.368741989135742)
625: (757,16.281082153320312)* (441,15.596954345703125) (703,15.098971366882324) (858,14.82426643371582) (6032,14.793474197387695) (1983,14.64853572845459) (429,14.613037109375) (2289,14.480332374572754) (199,14.421465873718262) (1504,14.399165153503418) (159,14.243038177490234) (1101,14.170953750610352) (1097,14.108663558959961) (1062,14.103590965270996)* (1155,14.098289489746094) (84,13.943619728088379) (420,13.891022682189941) (56,13.855077743530273) (56,13.855077743530273) (2830,13.79102611541748)
627: (592,14.711014747619629) (1705,14.023713111877441) (2013,13.952770233154297) (885,13.344426155090332) (4126,13.23898983001709) (910,13.229817390441895) (963,13.1632080078125) (2478,12.904582977294922) (3877,12.87312126159668) (1800,12.830208778381348) (1121,12.647435188293457) (936,12.537124633789062) (2763,12.32301139831543) (506,12.31469440460205) (1132,12.273360252380371) (957,12.269328117370605)* (5787,12.163829803466797) (2012,12.139233589172363) (7100,12.110269546508789) (12288,12.098878860473633)
628: (703,14.758777618408203) (225,14.149454116821289)* (81,14.131401062011719) (173,14.09764289855957) (1400,13.985845565795898) (7324,13.935468673706055) (1090,13.925312995910645) (1075,13.842721939086914) (429,13.747664451599121) (1062,13.522249221801758) (1983,13.5027494430542) (1376,13.34561538696289) (1101,13.306733131408691) (233,13.301297187805176) (203,13.29564094543457) (208,13.261388778686523) (84,13.080970764160156)* (858,12.9437894821167) (420,12.936077117919922) (207,12.882899284362793)*
629: (533,13.485047340393066) (3747,13.132381439208984) (1755,12.976141929626465) (1768,12.771434783935547) (1766,12.655952453613281) (421,12.611953735351562) (1763,12.316965103149414) (714,12.047627449035645) (203,11.949928283691406) (2786,11.868122100830078) (220,11.851080894470215) (903,11.74497127532959) (10418,11.743449211120605) (12911,11.721364974975586) (16665,11.708820343017578) (1090,11.674046516418457)* (1764,11.634986877441406)* (1545,11.623517990112305) (1240,11.566741943359375) (614,11.535472869873047)
631: (220,14.175179481506348) (982,13.573992729187012)* (1249,13.025036811828613) (707,13.008326530456543)* (228,12.177725791931152)* (1412,12.1653413772583)* (163,12.085630416870117) (868,11.928142547607422) (1513,11.894386291503906) (229,11.89172077178955)* (1520,11.80091381072998) (1116,11.711392402648926) (709,11.538947105407715)* (3400,11.531499862670898) (173,11.35462760925293) (226,11.227577209472656) (1545,11.075604438781738) (378,10.945253372192383) (316,10.940727233886719) (498,10.865106582641602)
632: (289,11.480175018310547)* (461,10.926712989807129)* (349,10.892626762390137)* (679,10.861024856567383) (523,10.669768333435059) (320,10.576780319213867) (318,10.524394035339355)* (301,10.319110870361328) (544,10.300880432128906) (528,10.1878080368042) (1934,10.145008087158203) (1580,10.080110549926758) (906,10.042652130126953) (314,9.84266471862793) (686,9.817819595336914) (535,9.765814781188965) (2020,9.663092613220215) (97,9.623483657836914) (972,9.507568359375)* (704,9.467536926269531)
633: (412,13.77462387084961) (2661,13.525546073913574) (808,13.494576454162598)* (2352,13.396244049072266) (4170,13.310236930847168) (472,13.160703659057617) (1116,13.112178802490234) (840,13.077658653259277) (366,12.951797485351562) (488,12.594345092773438) (966,12.585664749145508) (683,12.560295104980469) (830,12.51789665222168) (507,12.402512550354004) (501,12.377909660339355) (1866,12.256263732910156) (1195,12.219440460205078) (932,12.191100120544434) (1200,12.138941764831543) (1186,12.09591007232666)
634: (321,14.802369117736816) (461,14.456326484680176) (466,14.264501571655273) (1447,14.005104064941406)* (289,14.000676155090332) (288,13.925125122070312) (679,13.748261451721191) (302,13.728626251220703) (681,13.605774879455566) (701,13.419998168945312) (355,13.357783317565918) (291,13.341360092163086) (538,13.287023544311523) (5746,13.274730682373047) (544,13.193859100341797) (295,13.162495613098145) (464,13.117727279663086) (292,13.018547058105469) (455,12.986458778381348) (161,12.954946517944336)
